"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"0_alpha"	"1_alpha"	"sigma0"	"1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
25	"OU1"	1308.96157807566	-2611.92315615132	-2611.91135093735	-2595.06545590263	3	1600	220	0	0.151948467527411	0	0.00698610175887136	0	0.902762969450843	0.00548780610022332	0	0	-2611.91135093735	321.799112358327	1.32498390529947e-70
25	"OUM"	1424.2109635421	-2840.42192708419	-2840.40224204482	-2817.94499341928	4	1700	170	0	0.231358774153241	0.231358774153241	0.00841217278800378	0.00841217278800378	0.847959684291883	0.00500317963871611	0.998841936121871	0.00700973607699035	-2840.40224204482	93.3082212508498	5.4749125854691e-21
25	"OUMV"	1454.03707129283	-2898.07414258566	-2898.04460048817	-2869.97797550452	5	1200	560	97	0.182748145318339	0.182748145318339	0.00842021395010143	0.00459702522706013	0.849770507675244	0.00618614966560307	1.00144352321672	0.00644186611754907	-2898.04460048817	35.6658628075024	1.79993278439448e-08
25	"OUMVA"	1472.87592130301	-2933.75184260602	-2933.71046329567	-2900.03644210866	6	1200	560	97	0.156941909137518	0.161186196999343	0.0104762287431605	0.00359376964086789	0.848561436606098	0.00695696191987786	1.00363392856438	0.00679258625821334	-2933.71046329567	0	0.999999982000672
26	"BM1"	859.113562153604	-1714.22712430721	-1714.22122460219	-1702.98865747475	2	1000	0	0	0	0	0.00398584453310746	0	0.929768758911608	0.269990535893217	0	0	-1714.22122460219	1170.2310162387	5.17400746992936e-255
26	"BMS"	859.969795984051	-1713.9395919681	-1713.92778675413	-1697.08189171942	3	680	340	0	0	0	0.00410092664400189	0.00376028486284573	0.931230877164033	0.27119597718679	0	0	-1713.92778675413	1170.52445408676	4.4679451434387e-255
26	"OU1"	1364.46030965641	-2722.92061931282	-2722.90881409885	-2706.06291906414	3	1600	220	0	0.148065759181576	0	0.00640817833543818	0	0.896790696959911	0.00532825377766331	0	0	-2722.90881409885	161.543426742036	5.59183171246525e-36
26	"OUM"	1446.23596294013	-2884.47192588026	-2884.45224084089	-2861.99499221535	4	1700	140	0	0.214235681033652	0.214235681033652	0.00768586668960599	0.00768586668960599	0.851119943806011	0.0049762897575906	0.980923526814763	0.00720476211906334	-2884.45224084089	0	0.670291178234434
26	"OUMV"	1446.5313891635	-2883.062778327	-2883.03323622951	-2854.96661124587	5	1300	460	92	0.211679602866081	0.211679602866081	0.00774968151291488	0.00735273662290213	0.851216951338789	0.00505025560278163	0.980943003876683	0.00712504242962486	-2883.03323622951	1.41900461137766	0.329708821765566
27	"BM1"	1471.90800344662	-2939.81600689323	-2939.81010718822	-2928.57754006078	2	1000	0	0	0	0	0.00234188449727983	0	0.946861622609101	0.195292642714323	0	0	-2939.81010718822	730.151394402609	2.81559777467094e-159
27	"BMS"	1484.50849808705	-2963.01699617411	-2963.00519096014	-2946.15929592543	3	680	340	0	0	0	0.00259296709570383	0.0018484089545918	0.954638957795966	0.187190823247233	0	0	-2963.00519096014	706.956310630685	3.06421375671523e-154
27	"OU1"	1784.04904774667	-3562.09809549334	-3562.08629027938	-3545.24039524466	3	1400	360	0	0.0846434331044562	0	0.00320232124242525	0	0.916307632525682	0.00722164299837874	0	0	-3562.08629027938	107.87521131145	3.75947223221657e-24
27	"OUM"	1827.50074886549	-3647.00149773099	-3646.98181269162	-3624.52456406608	4	1400	280	0	0.105841388788729	0.105841388788729	0.00344481800340454	0.00344481800340454	0.860987342392944	0.00741060591137301	0.991051834982752	0.00938186757945492	-3646.98181269162	22.9796888992059	1.02318777460361e-05
27	"OUMV"	1831.17567737435	-3652.35135474871	-3652.32181265122	-3624.25518766757	5	1100	470	180	0.104175283410414	0.104175283410414	0.00362061356012932	0.00301046859694539	0.861456701267466	0.00773303628552259	0.990870648844372	0.00892248931327501	-3652.32181265122	17.6396889396078	0.000147747996452638
27	"OUMVA"	1841.00144045059	-3670.00288090117	-3669.96150159083	-3636.28748040381	6	1100	470	180	0.101577483949149	0.098520137526472	0.00269270998968805	0.00289710538521943	0.861570254844182	0.00754254707937141	0.988931887013389	0.00917545659481104	-3669.96150159083	0	0.999842020125801
28	"BM1"	1459.22618036453	-2914.45236072907	-2914.44646102405	-2903.21389389661	2	1000	0	0	0	0	0.0021322083310603	0	0.942893741655282	0.188337113314918	0	0	-2914.44646102405	797.861912240915	5.4397251881146e-174
28	"BMS"	1527.09249802804	-3048.18499605609	-3048.17319084212	-3031.32729580741	3	680	340	0	0	0	0.00262427808752128	0.00116390749593254	0.966213533282271	0.169832484155483	0	0	-3048.17319084212	664.135182422849	5.9424752474862e-145
28	"OU1"	1786.58429849134	-3567.16859698267	-3567.1567917687	-3550.31089673399	3	1400	370	0	0.0821693771871629	0	0.00296949404780634	0	0.920638701612023	0.00687658541940674	0	0	-3567.1567917687	145.151581496263	2.95001634163242e-32
28	"OUM"	1834.7200704373	-3661.4401408746	-3661.42045583523	-3638.96320720969	4	1500	320	0	0.100440062150424	0.100440062150424	0.0031557306640449	0.0031557306640449	0.863926919868373	0.00735439878421666	0.992148776838941	0.00878195931818739	-3661.42045583523	50.8879174297381	8.68798366711926e-12
28	"OUMV"	1857.49751421807	-3704.99502843613	-3704.96548633864	-3676.898861355	5	1100	540	170	0.0923570114163805	0.0923570114163805	0.00346551102793775	0.0021372223087218	0.865053111857942	0.00846793173961865	0.992360614636847	0.00794687638083262	-3704.96548633864	7.34288692632572	0.0248085982822959
28	"OUMVA"	1862.17487628766	-3712.34975257531	-3712.30837326497	-3678.63435207795	6	1100	540	170	0.0641401481271327	0.0595406087123461	0.0019668022228083	0.00171762228406029	0.868650991546131	0.0107498900747121	0.989980751588019	0.0116253402408978	-3712.30837326497	0	0.975191401709016
29	"BM1"	1445.83871946228	-2887.67743892455	-2887.67153921954	-2876.4389720921	2	1000	0	0	0	0	0.00212593050218297	0	0.937979311288553	0.187703551264411	0	0	-2887.67153921954	708.677390103058	4.7592872785561e-155
29	"BMS"	1451.01053703927	-2896.02107407853	-2896.00926886456	-2879.16337382985	3	670	350	0	0	0	0.00227492875285272	0.00183453310613434	0.94430454490937	0.182417376596159	0	0	-2896.00926886456	700.339660458034	3.0764999229704e-153
29	"OU1"	1759.740165307	-3513.48033061399	-3513.46852540002	-3496.62263036531	3	1400	360	0	0.0773541427405218	0	0.00291230315207925	0	0.914838161312404	0.0073092956470578	0	0	-3513.46852540002	82.8804039225747	3.69513972643553e-19
29	"OUM"	1802.18309638245	-3596.36619276489	-3596.34650772552	-3573.88925909999	4	1500	310	0	0.0941141554166331	0.0941141554166331	0.00309560264871185	0.00309560264871185	0.858611863836157	0.0078181942001942	0.986947181531467	0.00936833145465211	-3596.34650772552	0.00242159707431711	0.36673812721488
29	"OUMV"	1802.86717174364	-3595.73434348728	-3595.70480138979	-3567.63817640615	5	1100	470	190	0.0935888648653213	0.0935888648653213	0.00316786896462025	0.00292517275909572	0.858628072230914	0.00794942294108032	0.986935994509351	0.00916498621687721	-3595.70480138979	0.644127932806896	0.26607943064864
29	"OUMVA"	1804.19515431647	-3596.39030863294	-3596.3489293226	-3562.67490813558	6	1100	470	190	0.0923808017201499	0.0933398543167783	0.003420176129452	0.00291236986820731	0.858412525842949	0.00813462234255124	0.98722000783291	0.0091895289410611	-3596.3489293226	0	0.367182442136479
3	"BM1"	593.497024177496	-1182.99404835499	-1182.98814864998	-1171.75558152254	2	1000	0	0	0	0	0.00549301015352475	0	0.949211723647949	0.297188874178432	0	0	-1182.98814864998	1668.06852706811	0
3	"BMS"	763.205612313879	-1520.41122462776	-1520.39941941379	-1503.55352437908	3	680	350	0	0	0	0.00731411599656537	0.00191996363672882	0.95933731859544	0.298134984756885	0	0	-1520.39941941379	1330.6572563043	1.12576603409465e-289
3	"OU1"	1208.6011796784	-2411.2023593568	-2411.19055414283	-2394.34465910812	3	1700	230	0	0.200798994327721	0	0.00934684032674171	0	0.897850130734229	0.00496813355811357	0	0	-2411.19055414283	439.866121575256	3.04989797670883e-96
3	"OUMV"	1345.13474901624	-2680.26949803248	-2680.23995593499	-2652.17333095135	5	1300	570	77	0.21996179885926	0.21996179885926	0.0107933905474605	0.00576584850637659	0.84991947408094	0.00608391901822561	0.984625237782538	0.00607429145838859	-2680.23995593499	170.81671978309	8.08389363698306e-38
3	"OUM"	1349.44760459983	-2690.89520919966	-2690.87552416029	-2668.41827553475	4	5.6e+09	1000	0	3.4382925549544	3.4382925549544	0.108675081845407	0.108675081845407	0.846951699509674	0.00346463300294278	0.987070754242258	0.00484435886538304	-2690.87552416029	160.181151557798	1.64856048846978e-35
3	"OUMVA"	1431.54902751421	-2851.09805502843	-2851.05667571808	-2817.38265453107	6	1300	570	77	0.173976829220692	0.163236543339299	0.00383854992905503	0.00574874980379935	0.857954182146679	0.00597951991274619	0.983016260707653	0.00688449227741002	-2851.05667571808	0	1
30	"BM1"	955.79175967566	-1907.58351935132	-1907.57761964631	-1896.34505251887	2	1000	0	0	0	0	0.00385318275339037	0	0.93328664001092	0.257964113949182	0	0	-1907.57761964631	1152.01662999729	5.61805494032135e-251
30	"BMS"	966.981601396827	-1927.96320279365	-1927.95139757968	-1911.10550254497	3	680	350	0	0	0	0.00424434601477593	0.00308717215370463	0.934487540990202	0.267321356355208	0	0	-1927.95139757968	1131.64285206391	1.49174863097933e-246
30	"OU1"	1442.77636313519	-2879.55272627039	-2879.54092105642	-2862.69502602171	3	1500	210	0	0.140843562162241	0	0.00600148118101038	0	0.893473011227147	0.00541717020157634	0	0	-2879.54092105642	180.053328587176	6.43776603708268e-40
30	"OUM"	1532.37698770087	-3056.75397540175	-3056.73429036238	-3034.27704173684	4	1700	160	0	0.213980962689006	0.213980962689006	0.00732120171833373	0.00732120171833373	0.847611050758764	0.00491900174882169	0.982728876515298	0.00712487986083641	-3056.73429036238	2.85995928121474	0.193101856482219
30	"OUMV"	1534.81189587054	-3059.62379174108	-3059.59424964359	-3031.52762465995	5	1200	490	99	0.206710205390371	0.206710205390371	0.0074939488754941	0.00643294892718574	0.847747792351783	0.0051216357809175	0.982711586856843	0.00689643644348765	-3059.59424964359	0	0.806898143517781
31	"BM1"	1316.26732503632	-2628.53465007264	-2628.52875036763	-2617.29618324019	2	1000	0	0	0	0	0.00247349240358119	0	0.933638958646195	0.191589978842359	0	0	-2628.52875036763	859.799292267986	1.98132582671047e-187
31	"BMS"	1363.43562442178	-2720.87124884356	-2720.85944362959	-2704.01354859488	3	680	340	0	0	0	0.00295999247873921	0.00151377173163733	0.93920882504367	0.204127398062865	0	0	-2720.85944362959	767.468599006017	2.21978645800846e-167
31	"OU1"	1680.57304059066	-3355.14608118132	-3355.13427596735	-3338.28838093264	3	1500	360	0	0.0921720656035789	0	0.00350350498191066	0	0.908383199565598	0.00658133025451193	0	0	-3355.13427596735	133.193766668262	1.19492609331231e-29
31	"OUM"	1730.70197082103	-3453.40394164205	-3453.38425660268	-3430.92700797715	4	1500	290	0	0.113936849779716	0.113936849779716	0.00376051393716424	0.00376051393716424	0.858078164725295	0.00672891840475891	0.985521777344445	0.00891915660775495	-3453.38425660268	34.9437860329276	2.58257690709417e-08
31	"OUMV"	1749.17879236655	-3488.3575847331	-3488.32804263561	-3460.26141765197	5	1100	510	170	0.107728468309098	0.107728468309098	0.00412125707625097	0.00269677399952327	0.859005456489941	0.00750998455413282	0.985348119538112	0.00802323496332884	-3488.32804263561	0	0.999999974174231
32	"BM1"	718.848081147096	-1433.69616229419	-1433.69026258918	-1422.45769546174	2	1000	0	0	0	0	0.00495679104078137	0	0.932795713723725	0.287188327366464	0	0	-1433.69026258918	1319.89398105988	2.42108544582758e-287
32	"BMS"	763.646345380659	-1521.29269076132	-1521.28088554735	-1504.43499051264	3	680	340	0	0	0	0.00590734742200669	0.00307661082074215	0.937318436384159	0.303261095809075	0	0	-1521.28088554735	1232.30335810171	2.53555027157379e-268
32	"OU1"	1265.89935752579	-2525.79871505157	-2525.7869098376	-2508.94101480289	3	1600	210	0	0.172090570897361	0	0.00805734728974999	0	0.899436298548122	0.00533928052960052	0	0	-2525.7869098376	227.797333811454	3.3867560829012e-50
32	"OUM"	1376.27123365593	-2744.54246731186	-2744.52278227249	-2722.06553364695	4	1700	60	0	0.304242095223266	0.304242095223266	0.0110876206315224	0.0110876206315224	0.847210392608132	0.00463790599456538	0.988641835471522	0.00639552429002732	-2744.52278227249	9.06146137656606	0.0106579852750724
32	"OUMV"	1381.80689287327	-2753.61378574654	-2753.58424364905	-2725.51761866541	5	1300	490	48	0.266764873836781	0.266764873836781	0.010780262083531	0.0084439700514443	0.847423008204551	0.00508829798688226	0.989073610859035	0.00621387137133039	-2753.58424364905	0	0.989342014724928
33	"BM1"	1314.3272115929	-2624.6544231858	-2624.64852348078	-2613.41595635334	2	1000	0	0	0	0	0.00270594941753603	0	0.942364747251135	0.219806368376865	0	0	-2624.64852348078	815.979971677907	4.33493101366436e-178
33	"BMS"	1316.0614140919	-2626.1228281838	-2626.11102296983	-2609.26512793512	3	680	350	0	0	0	0.00281702144452937	0.00248849595572874	0.944971485338736	0.219069283147319	0	0	-2626.11102296983	814.517472188859	9.00658017572588e-178
33	"OU1"	1679.16579690383	-3352.33159380765	-3352.31978859368	-3335.47389355897	3	1500	360	0	0.0994396018427499	0	0.00381934093164722	0	0.908268220732657	0.00665990635812709	0	0	-3352.31978859368	88.3087065650057	4.4544052917249e-20
33	"OUM"	1723.08888966173	-3438.17777932345	-3438.15809428408	-3415.70084565854	4	1500	280	0	0.120072343222523	0.120072343222523	0.00406451250793238	0.00406451250793238	0.860975899168048	0.00691966204815176	0.985028722307549	0.00948362205175515	-3438.15809428408	2.47040087460846	0.194241032606461
33	"OUMV"	1723.75016529553	-3437.50033059106	-3437.47078849357	-3409.40416350992	5	1100	440	190	0.120125118623303	0.120125118623303	0.0041702929477081	0.00385783368175724	0.860877958588604	0.00699754530087102	0.985025771635716	0.00923619355000652	-3437.47078849357	3.15770666512117	0.137750892719962
33	"OUMVA"	1726.33493723452	-3440.66987446903	-3440.62849515869	-3406.95447397167	6	1100	440	190	0.116223689316672	0.117465826784681	0.00453546218756629	0.00371443764445358	0.861254028339593	0.00728203489104709	0.985645595091529	0.00940935540427881	-3440.62849515869	0	0.668008074673577
34	"BM1"	-213.870233963668	431.740467927336	431.746367632351	442.97893475979	2	1000	0	0	0	0	0.0112983181323792	0	0.959543536057494	0.46054523709253	0	0	431.746367632351	3020.26827979931	0
34	"BMS"	597.572104701505	-1189.14420940301	-1189.13240418904	-1172.28650915433	3	670	350	0	0	0	0.00206824367159635	0.0290047998852217	0.926832158399919	0.272512879892849	0	0	-1189.13240418904	1399.38950797792	1.33791666525253e-304
34	"OU1"	1057.42044716456	-2108.84089432912	-2108.82908911515	-2091.98319408044	3	6.2e+09	1000	0	3.21660502615942	0	0.134969639181424	0	0.893733027979539	0.00324803986464158	0	0	-2108.82908911515	479.692823051801	6.85530382666831e-105
34	"OUM"	1283.95199357294	-2559.90398714587	-2559.8843021065	-2537.42705348096	4	6.2e+09	1000	0	3.21660684719154	3.21660684719154	0.108046396144668	0.108046396144668	0.847130225526483	0.00356727229397793	0.985778517497018	0.00501419959598517	-2559.8843021065	28.6376100604552	6.04535383707134e-07
34	"OUMV"	1299.27572713222	-2588.55145426445	-2588.52191216696	-2560.45528718331	5	6.2e+09	680	340	3.21660501488986	3.21660501488986	0.0942704131647381	0.135263313080373	0.847112524097119	0.00333221334347353	0.985788955719375	0.0056101180302938	-2588.52191216696	0	0.999999395464616
35	"BM1"	1450.7440497811	-2897.4880995622	-2897.48219985719	-2886.24963272975	2	1000	0	0	0	0	0.00249787792546637	0	0.944361427236479	0.212309940807473	0	0	-2897.48219985719	744.42797232098	2.23612940999818e-162
35	"BMS"	1479.13821919489	-2952.27643838977	-2952.26463317581	-2935.41873814109	3	680	350	0	0	0	0.00288995692711351	0.0017293626503636	0.950159548118102	0.216817295307518	0	0	-2952.26463317581	689.645539002364	1.75934568962289e-150
35	"OU1"	1767.25238055168	-3528.50476110336	-3528.49295588939	-3511.64706085468	3	1400	370	0	0.0892983472672336	0	0.00339058776988401	0	0.917138779935974	0.00736905181608044	0	0	-3528.49295588939	113.417216288777	2.35364856548459e-25
35	"OUM"	1815.10978605481	-3622.21957210962	-3622.19988707025	-3599.74263844472	4	1500	310	0	0.111962961934797	0.111962961934797	0.00363463255167906	0.00363463255167906	0.856849227538772	0.00770560080633657	0.996379671293599	0.00940319701793189	-3622.19988707025	19.7102851079148	5.24738803551263e-05
35	"OUMV"	1825.96985713783	-3641.93971427566	-3641.91017217817	-3613.84354719452	5	1100	500	190	0.108119351172335	0.108119351172335	0.00393482497630079	0.00284851752350537	0.857769290354299	0.00831653858787039	0.995929670427304	0.00865949923163098	-3641.91017217817	0	0.999947526119645
36	"BM1"	1164.0380042598	-2324.07600851961	-2324.0701088146	-2312.83754168716	2	1000	0	0	0	0	0.00314089459979633	0	0.933482747311796	0.255046802915716	0	0	-2324.0701088146	979.533494373083	1.98143731057146e-213
36	"BMS"	1184.73117810705	-2363.46235621409	-2363.45055100012	-2346.60465596541	3	670	350	0	0	0	0.00267192106512668	0.00405303366538144	0.920324769095025	0.258501440328971	0	0	-2363.45055100012	940.153052187557	7.05236375198774e-205
36	"OU1"	1578.57120850155	-3151.1424170031	-3151.13061178913	-3134.28471675442	3	1500	360	0	0.111565338625338	0	0.00447092820588932	0	0.903569712315883	0.00629975569239267	0	0	-3151.13061178913	152.472991398545	7.7783352498323e-34
36	"OUM"	1646.00577174686	-3284.01154349371	-3283.99185845434	-3261.53460982881	4	1600	250	0	0.150467015453304	0.150467015453304	0.0050186677234454	0.0050186677234454	0.846326259601629	0.00600442527366795	0.985062680212943	0.00799385645531084	-3283.99185845434	19.611744733334	5.51238827448851e-05
36	"OUMV"	1656.81657264258	-3303.63314528517	-3303.60360318768	-3275.53697820403	5	1200	410	170	0.146745046580081	0.146745046580081	0.00440421714481599	0.00599572962241943	0.846672718371262	0.00579282576561902	0.985329850678066	0.00895662681208863	-3303.60360318768	0	0.999944876117255
37	"BM1"	181.464715324539	-358.929430649077	-358.923530944063	-347.690963816624	2	1000	0	0	0	0	0.00780193420942528	0	0.930828611997142	0.352716862050785	0	0	-358.923530944063	2292.39159251887	0
37	"BMS"	506.995689850508	-1007.99137970102	-1007.97957448705	-991.133679452335	3	680	340	0	0	0	0.0109526501701721	0.00153896655623546	0.930173192398234	0.397527013093236	0	0	-1007.97957448705	1643.33554897588	0
37	"OU1"	1085.87451812472	-2165.74903624944	-2165.73723103547	-2148.89133600076	3	5.6e+09	1000	0	3.41438310150955	0	0.139416056853056	0	0.89431751355146	0.00320830844263063	0	0	-2165.73723103547	485.57789242746	3.61493416432108e-106
37	"OUMV"	1330.67233278021	-2651.34466556042	-2651.31512346293	-2623.24849847929	5	5.6e+09	680	340	3.41437546519776	3.41437546519776	0.107444444109236	0.114058361035111	0.846483669860471	0.00346276229366772	0.987828897658356	0.00498840027199742	-2651.31512346293	0	1
38	"BM1"	1636.52128297043	-3269.04256594085	-3269.03666623584	-3257.8040991084	2	1000	0	0	0	0	0.00187892756166502	0	0.946785456154596	0.174355477843711	0	0	-3269.03666623584	641.060833775733	6.24284844168714e-140
38	"BMS"	1643.08323976077	-3280.16647952154	-3280.15467430757	-3263.30877927286	3	680	340	0	0	0	0.00202645292911146	0.00158976669712824	0.952992759036703	0.17123057773184	0	0	-3280.15467430757	629.942825704005	1.62041990479327e-137
38	"OU1"	1902.54653388128	-3799.09306776256	-3799.0812625486	-3782.23536751388	3	1300	330	0	0.070825539163078	0	0.00252531771483995	0	0.918303813004149	0.00775575837969696	0	0	-3799.0812625486	111.016237462978	7.81815834704002e-25
38	"OUM"	1947.80628621902	-3887.61257243805	-3887.59288739868	-3865.13563877314	4	1400	280	0	0.0893308127050828	0.0893308127050828	0.0027004541597722	0.0027004541597722	0.861402608210472	0.0077807180061491	1.00325613907517	0.0101487706665557	-3887.59288739868	22.5046126128927	1.29765603431624e-05
38	"OUMV"	1950.08953540225	-3890.1790708045	-3890.14952870701	-3862.08290372337	5	1000	450	190	0.0888238916045847	0.0888238916045847	0.00282049231850929	0.00243938968002749	0.861453531290199	0.00799225882583492	1.00306879179153	0.00971259807739457	-3890.14952870701	19.9479713045589	4.6593699757303e-05
38	"OUMVA"	1961.06943966096	-3910.13887932192	-3910.09750001157	-3876.42347882456	6	1000	450	190	0.0873016560761673	0.0841014559040409	0.00213085775584378	0.00247061855452542	0.861443369113242	0.00769272002338949	1.00082148931061	0.0101691664880699	-3910.09750001157	0	0.9999404297399
39	"BM1"	1174.199628193	-2344.399256386	-2344.39335668098	-2333.16078955354	2	1000	0	0	0	0	0.00304963574700165	0	0.931518015835407	0.239011051495435	0	0	-2344.39335668098	1002.55104495734	1.55829869940693e-218
39	"BMS"	1270.56353148771	-2535.12706297543	-2535.11525776146	-2518.26936272675	3	670	350	0	0	0	0.00205188336650777	0.00497910164776733	0.901512674708242	0.239336900478533	0	0	-2535.11525776146	811.829143876863	4.04935000775978e-177
39	"OU1"	1565.61485172326	-3125.22970344652	-3125.21789823255	-3108.37200319784	3	1500	330	0	0.103116320662801	0	0.00429868043048248	0	0.91503916315909	0.00663008133700856	0	0	-3125.21789823255	221.726503405771	5.57886141808814e-49
39	"OUM"	1629.50017132217	-3251.00034264434	-3250.98065760497	-3228.52340897944	4	1600	240	0	0.139129032238047	0.139129032238047	0.00481787109503764	0.00481787109503764	0.856571033643926	0.00640118703121502	0.996467261336424	0.00830395180973749	-3250.98065760497	95.9637440333449	1.13653230740881e-21
39	"OUMVA"	1678.20878184809	-3344.41756369619	-3344.37618438584	-3310.70216319882	6	1200	380	170	0.11709081234579	0.117060915151715	0.00328433594648453	0.00648565793949957	0.859679238321921	0.00648591364827785	0.997037297643718	0.0114879936056284	-3344.37618438584	2.56821725247892	0.216851656149133
39	"OUMV"	1678.4869718679	-3346.97394373581	-3346.94440163832	-3318.87777665467	5	1200	380	170	0.121950293694341	0.121950293694341	0.00338760074824422	0.00657516243521342	0.858841304816866	0.00626582167460489	0.997074401138912	0.0110888792895815	-3346.94440163832	0	0.783148343850867
4	"BM1"	1020.14704978464	-2036.29409956928	-2036.28819986426	-2025.05563273682	2	1000	0	0	0	0	0.00322517852846909	0	0.945108730077341	0.22617800644918	0	0	-2036.28819986426	1065.41011111838	2.56382167475069e-232
4	"BMS"	1022.07066968005	-2038.1413393601	-2038.12953414613	-2021.28363911141	3	680	340	0	0	0	0.00336476526177363	0.00295247818231452	0.949145261520105	0.223122760862881	0	0	-2038.12953414613	1063.56877683652	6.43766648847156e-232
4	"OU1"	1476.53192527446	-2947.06385054891	-2947.05204533494	-2930.20615030023	3	1600	350	0	0.10839293752202	0	0.00466047322256997	0	0.9086619427027	0.00615454657186996	0	0	-2947.05204533494	154.646265647705	1.50919034178598e-34
4	"OUM"	1554.85899801101	-3101.71799602202	-3101.69831098265	-3079.24106235711	4	1600	210	0	0.152326649998173	0.152326649998173	0.00537217387376141	0.00537217387376141	0.845398945849089	0.00590303038439812	0.986475568521754	0.00719421610336719	-3101.69831098265	0	0.575113981912621
4	"OUMV"	1554.8980001151	-3099.79600023019	-3099.7664581327	-3071.69983314906	5	1200	480	130	0.152512570548995	0.152512570548995	0.00534343653920104	0.00544432691939745	0.845373308726425	0.00587959797070772	0.986481293031723	0.00723344179538631	-3099.7664581327	1.93185284994206	0.218905871210062
4	"OUMVA"	1555.84305668569	-3099.68611337139	-3099.64473406104	-3065.97071287402	6	1200	480	130	0.145166273660574	0.14366084148664	0.00448154483190513	0.0049395881269727	0.84680761475782	0.00598360735826312	0.985895613416454	0.00728302303833773	-3099.64473406104	2.05357692160487	0.205980146877317
40	"BM1"	1152.84059901033	-2301.68119802066	-2301.67529831564	-2290.44273118821	2	1000	0	0	0	0	0.00322146146288133	0	0.948067698636041	0.253655826453543	0	0	-2301.67529831564	1017.07718843328	1.39474462645892e-221
40	"BMS"	1191.69348683344	-2377.38697366689	-2377.37516845292	-2360.52927341821	3	680	350	0	0	0	0.0038049845501374	0.00207885862191617	0.956067602606143	0.247692641178087	0	0	-2377.37516845292	941.377318296004	3.82395380860747e-205
40	"OU1"	1567.43251035105	-3128.8650207021	-3128.85321548813	-3112.00732045342	3	1500	310	0	0.113807162064591	0	0.00463727859783893	0	0.91355276061305	0.00622038824256443	0	0	-3128.85321548813	189.899271260788	5.80626946128066e-42
40	"OUM"	1614.52465615087	-3221.04931230175	-3221.02962726238	-3198.57237863684	4	1500	200	0	0.149297503563314	0.149297503563314	0.00521732119595179	0.00521732119595179	0.865339999754052	0.00624370749797634	0.98431698177168	0.00823697663430753	-3221.02962726238	97.7228594865464	6.02213773998848e-22
40	"OUMV"	1628.01112585197	-3246.02225170394	-3245.99270960645	-3217.92608462281	5	1100	500	130	0.139370694932831	0.139370694932831	0.0055683834795159	0.00387347118860404	0.867010090341624	0.00693224750363959	0.98350515748813	0.00761609795178013	-3245.99270960645	72.759777142473	1.58640891312583e-16
40	"OUMVA"	1665.39693302963	-3318.79386605927	-3318.75248674892	-3285.07846556191	6	1100	500	130	0.130481010358882	0.124896004394607	0.00312197289504269	0.00410680957146409	0.868450128929076	0.0067162778616484	0.980013253235839	0.00817522204528237	-3318.75248674892	0	1
41	"BM1"	1159.86188627371	-2315.72377254743	-2315.71787284241	-2304.48530571497	2	1000	0	0	0	0	0.00313716324659997	0	0.951742381935595	0.21607341471115	0	0	-2315.71787284241	945.319590195075	3.48262322900524e-206
41	"BMS"	1185.08156214405	-2364.16312428809	-2364.15131907413	-2347.30542403941	3	680	340	0	0	0	0.00360211888296483	0.00222092210935874	0.959340455405869	0.217005867190474	0	0	-2364.15131907413	896.886143963362	1.14576542163973e-195
41	"OU1"	1567.49702617425	-3128.99405234851	-3128.98224713454	-3112.13635209983	3	1500	330	0	0.106156414421617	0	0.00445678378282272	0	0.902900227198881	0.00645809696063424	0	0	-3128.98224713454	132.055215902951	1.38045271176411e-29
41	"OUM"	1629.02629991491	-3250.05259982982	-3250.03291479045	-3227.57566616491	4	1600	250	0	0.138638089581175	0.138638089581175	0.00491200653999188	0.00491200653999188	0.847701886619186	0.0064539990625529	0.982936037844078	0.0082957088653325	-3250.03291479045	11.0045482470355	0.00266587652901799
41	"OUMV"	1635.53350256749	-3261.06700513498	-3261.03746303749	-3232.97083805384	5	1100	510	150	0.132325246058591	0.132325246058591	0.00516051456791954	0.00401079956024206	0.848384106013529	0.00695348618797849	0.98285837095324	0.00787585456762609	-3261.03746303749	0	0.653803619914354
41	"OUMVA"	1635.89589005283	-3259.79178010567	-3259.75040079532	-3226.07637960831	6	1100	510	150	0.132015045458567	0.131411391156189	0.00494530067323594	0.00406153035618873	0.848926129971566	0.00694264138325352	0.982470644294671	0.00791242333935395	-3259.75040079532	1.28706224216558	0.343530503556628
42	"BM1"	1405.81379195951	-2807.62758391903	-2807.62168421401	-2796.38911708658	2	1000	0	0	0	0	0.00237085621470097	0	0.945830776875078	0.193820309976324	0	0	-2807.62168421401	740.186235356226	1.06091894742102e-161
42	"BMS"	1410.48969922227	-2814.97939844454	-2814.96759323057	-2798.12169819586	3	670	350	0	0	0	0.00252941749714187	0.00206248944473181	0.948208845035803	0.195049122675379	0	0	-2814.96759323057	732.84032633967	4.17663074384925e-160
42	"OU1"	1733.68916996121	-3461.37833992241	-3461.36653470844	-3444.52063967373	3	1400	370	0	0.0849980612409617	0	0.00324958534976647	0	0.912902440854031	0.0071883122420125	0	0	-3461.36653470844	86.4413848617969	9.65101025143306e-20
