"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"	"regime"	"data"	"tree"
"64"	"OUMV"	1663.39707746104	-3316.79415492208	-3316.76461282459	-3288.69798784095	5	1100	480	220	0.110107777564481	0.110107777564481	0.00377682906607622	0.00430855116059312	0.94869541048537	0.00763484861075175	0.852646526133174	0.00963540080622813	-3316.76461282459	0	0.748396429698279	"Asia"	"empirical"	"set_trees"
"64"	"OUMV"	1692.06429415101	-3374.12858830201	-3374.09904620452	-3346.03242122088	5	1100	470	170	0.126515173525091	0.126515173525091	0.00451501781089849	0.00374874802057966	0.856842260956187	0.00694786772534598	0.987209230215466	0.00814370397754777	-3374.09904620452	0	0.939540801319899	"Americas"	"empirical"	"set_trees"
"65"	"BM1"	1127.06527151854	-2250.13054303707	-2250.12464333206	-2238.89207620462	2	1000	0	0	0	0	0.00312087963802846	0	0.948376015135586	0.221861349839337	0	0	-2250.12464333206	960.081125109998	3.31919366272458e-209	"Asia"	"empirical"	"set_trees"
"65"	"BM1"	1127.06527151854	-2250.13054303707	-2250.12464333206	-2238.89207620462	2	1000	0	0	0	0	0.00312087963802846	0	0.948376015135586	0.221861349839337	0	0	-2250.12464333206	1070.81080167901	2.99494488213877e-233	"Americas"	"empirical"	"set_trees"
"65"	"BMS"	1155.66638456929	-2305.33276913858	-2305.32096392461	-2288.4750688899	3	680	350	0	0	0	0.00361261276603207	0.00215702703639029	0.959788493279702	0.209355191829684	0	0	-2305.32096392461	1015.61448108646	2.89812799170808e-221	"Americas"	"empirical"	"set_trees"
"65"	"BMS"	1205.63019303783	-2405.26038607567	-2405.2485808617	-2388.40268582699	3	530	500	0	0	0	0.00197184841231283	0.00433412688428065	0.949213345283699	0.180678144209825	0	0	-2405.2485808617	804.957187580356	1.60608169649622e-175	"Asia"	"empirical"	"set_trees"
"65"	"OU1"	1540.23076257685	-3074.46152515369	-3074.44971993972	-3057.60382490501	3	1500	300	0	0.111214009371562	0	0.00451704581726142	0	0.897296378179392	0.00627979352947376	0	0	-3074.44971993972	135.756048502334	3.31855198487714e-30	"Asia"	"empirical"	"set_trees"
"65"	"OU1"	1540.23076257685	-3074.46152515369	-3074.44971993972	-3057.60382490501	3	1500	300	0	0.111214009371562	0	0.00451704581726142	0	0.897296378179392	0.00627979352947376	0	0	-3074.44971993972	246.485725071351	2.99436588917227e-54	"Americas"	"empirical"	"set_trees"
"65"	"OUM"	1570.40067627601	-3132.80135255202	-3132.78166751265	-3110.32441888711	4	1500	290	0	0.123027973321812	0.123027973321812	0.0046541704903972	0.0046541704903972	0.936721544568587	0.00767694038179905	0.843472291726325	0.00851113875381408	-3132.78166751265	77.4241009294087	1.54017510759873e-17	"Asia"	"empirical"	"set_trees"
"65"	"OUM"	1601.0667025091	-3194.13340501821	-3194.11371997884	-3171.6564713533	4	1600	210	0	0.148256975231755	0.148256975231755	0.00508080854535456	0.00508080854535456	0.847719893767666	0.00592981285142564	0.98184449921279	0.00857551142266104	-3194.11371997884	126.821725032235	2.89076186276286e-28	"Americas"	"empirical"	"set_trees"
"65"	"OUMV"	1610.11765526977	-3210.23531053955	-3210.20576844206	-3182.13914345841	5	1200	480	220	0.109016108796382	0.109016108796382	0.00313959523601615	0.00567436305890699	0.941402355307695	0.0072443234699739	0.846722141143908	0.0107304038500057	-3210.20576844206	0	1	"Asia"	"empirical"	"set_trees"
"65"	"OUMV"	1614.16047570979	-3218.32095141957	-3218.29140932208	-3190.22478433844	5	1200	480	150	0.142830538606495	0.142830538606495	0.00550851665947824	0.00387787917672451	0.848389229800213	0.00642752466612657	0.981769449063584	0.00778382649237076	-3218.29140932208	102.64403568899	5.14198552798596e-23	"Americas"	"empirical"	"set_trees"
"65"	"OUMVA"	1666.48841216071	-3320.97682432142	-3320.93544501107	-3287.26142382406	6	1200	480	150	0.131644718745286	0.124658117583242	0.0026524864989172	0.00380567722307827	0.849464172173468	0.00619739117139832	0.977191590527932	0.00846923013580066	-3320.93544501107	0	1	"Americas"	"empirical"	"set_trees"
"66"	"BM1"	1325.36706060555	-2646.7341212111	-2646.72822150608	-2635.49565437864	2	1000	0	0	0	0	0.00265461522091716	0	0.951197166261432	0.209837305498638	0	0	-2646.72822150608	786.406105499999	1.71428759887619e-171	"Asia"	"empirical"	"set_trees"
"66"	"BM1"	1325.36706060555	-2646.7341212111	-2646.72822150608	-2635.49565437864	2	1000	0	0	0	0	0.00265461522091716	0	0.951197166261432	0.209837305498638	0	0	-2646.72822150608	919.753601733938	1.89689384758105e-200	"Americas"	"empirical"	"set_trees"
"66"	"BMS"	1356.60923436124	-2707.21846872249	-2707.20666350852	-2690.3607684738	3	520	490	0	0	0	0.00202375285964129	0.00332696049945333	0.958819304782147	0.186032847691479	0	0	-2707.20666350852	725.927663497564	2.32707564746519e-158	"Asia"	"empirical"	"set_trees"
"66"	"BMS"	1435.83472721095	-2865.6694544219	-2865.65764920793	-2848.81175417322	3	680	340	0	0	0	0.00340109559780437	0.00118154780889905	0.961903289023226	0.214501816970303	0	0	-2865.65764920793	700.824174032087	6.5760365218242e-153	"Americas"	"empirical"	"set_trees"
"66"	"OU1"	1679.16472859036	-3352.32945718071	-3352.31765196674	-3335.47175693203	3	1400	320	0	0.0968090512809432	0	0.00374469625509187	0	0.909309473556804	0.00664667403378652	0	0	-3352.31765196674	80.8166750393366	2.82411093648953e-18	"Asia"	"empirical"	"set_trees"
"66"	"OU1"	1679.16472859036	-3352.32945718071	-3352.31765196674	-3335.47175693203	3	1400	320	0	0.0968090512809432	0	0.00374469625509187	0	0.909309473556804	0.00664667403378652	0	0	-3352.31765196674	214.164171273276	3.12493578313533e-47	"Americas"	"empirical"	"set_trees"
"66"	"OUM"	1706.16711755645	-3404.33423511291	-3404.31455007354	-3381.857301448	4	1500	310	0	0.106997226039732	0.106997226039732	0.00384833960879549	0.00384833960879549	0.947510918147636	0.00792312093406182	0.853450749240101	0.00927999777135139	-3404.31455007354	28.8197769325429	5.51905490507241e-07	"Asia"	"empirical"	"set_trees"
"66"	"OUM"	1726.91876019011	-3445.83752038021	-3445.81783534084	-3423.36058671531	4	1500	260	0	0.122141878740336	0.122141878740336	0.00406741429917409	0.00406741429917409	0.857729100259405	0.00690105224200039	0.981916074467612	0.00865085808740929	-3445.81783534084	120.663987899176	6.28272347447028e-27	"Americas"	"empirical"	"set_trees"
"66"	"OUMV"	1721.58193455178	-3433.16386910357	-3433.13432700608	-3405.06770202243	5	1100	490	230	0.101889860822976	0.101889860822976	0.00310658926824594	0.00445032859591055	0.948824052806088	0.00752017267724638	0.855011790847181	0.0105227549063054	-3433.13432700608	0	0.99999944809451	"Asia"	"empirical"	"set_trees"
"66"	"OUMV"	1766.84273350775	-3523.68546701551	-3523.65592491802	-3495.58929993437	5	1000	550	150	0.103470780667101	0.103470780667101	0.00444585485624208	0.00229837753630337	0.860910085498372	0.0086788312700318	0.980648559783488	0.00775297069337999	-3523.65592491802	42.8258983220016	5.01734931042868e-10	"Americas"	"empirical"	"set_trees"
"66"	"OUMVA"	1789.26160127518	-3566.52320255036	-3566.48182324002	-3532.807802053	6	1000	550	150	0.10008174594848	0.0946664671517043	0.00298259657016525	0.00261579241905407	0.862525039739907	0.00830346218286023	0.977725719671799	0.00829300218584549	-3566.48182324002	0	0.999999999498265	"Americas"	"empirical"	"set_trees"
"67"	"BM1"	-203.755796278704	411.511592557408	411.517492262423	422.750059389861	2	1000	0	0	0	0	0.0104673805099868	0	0.950498179431367	0.423202060324534	0	0	411.517492262423	2709.0461957333	0	"Asia"	"empirical"	"set_trees"
"67"	"BM1"	-203.755796278704	411.511592557408	411.517492262423	422.750059389861	2	1000	0	0	0	0	0.0104673805099868	0	0.950498179431367	0.423202060324534	0	0	411.517492262423	2997.51382281628	0	"Americas"	"empirical"	"set_trees"
"67"	"BMS"	21.808121342151	-37.6162426843021	-37.6044374703325	-20.7585424356216	3	680	340	0	0	0	0.0142668721726904	0.00294514934040902	0.973467520343841	0.383216157435943	0	0	-37.6044374703325	2548.39189308352	0	"Americas"	"empirical"	"set_trees"
"67"	"BMS"	207.038851522393	-408.077703044785	-408.065897830816	-391.220002796105	3	520	500	0	0	0	0.00277765343210396	0.0184206908157236	0.954762049214255	0.223477323149925	0	0	-408.065897830816	1889.46280564006	0	"Asia"	"empirical"	"set_trees"
"67"	"OU1"	1063.0060472909	-2120.01209458179	-2120.00028936782	-2103.15439433311	3	5.7e+09	1000	0	3.37630863337262	0	0.140931276147054	0	0.893962284925169	0.00323825645488856	0	0	-2120.00028936782	177.528414103049	2.81964664876688e-39	"Asia"	"empirical"	"set_trees"
"67"	"OU1"	1063.0060472909	-2120.01209458179	-2120.00028936782	-2103.15439433311	3	5.7e+09	1000	0	3.37630863337262	0	0.140931276147054	0	0.893962284925169	0.00323825645488856	0	0	-2120.00028936782	465.996041186028	6.46019105463902e-102	"Americas"	"empirical"	"set_trees"
"67"	"OUM"	1297.00800779661	-2586.01601559322	-2585.99633055385	-2563.53908192832	4	5.7e+09	1000	0	3.37630819533309	3.37630819533309	0.112001233962907	0.112001233962907	0.846853306708632	0.00354284835037642	0.987080850047887	0.00498141922090856	-2585.99633055385	0	1	"Americas"	"empirical"	"set_trees"
"67"	"OUMV"	1153.77912278418	-2297.55824556836	-2297.52870347087	-2269.46207848723	5	5.7e+09	540	480	3.37630709389402	3.37630709389402	0.141459982709448	0.116183793095446	0.93346986717359	0.00447554875353647	0.85001621267187	0.00427838177255578	-2297.52870347087	0	1	"Asia"	"empirical"	"set_trees"
"67"	"OUMVA"	1002.02801590963	-1992.05603181927	-1992.01465250892	-1958.34063132191	6	5.7e+09	540	480	0.115450882955794	0.140708694779769	0.00516119012426627	0.000809486403214448	0.951593183754081	0.00774618145263105	0.863083623023073	0.00967564661169607	-1992.01465250892	305.51405096195	4.55477325279774e-67	"Asia"	"empirical"	"set_trees"
"68"	"BM1"	1126.75227593266	-2249.50455186533	-2249.49865216031	-2238.26608503287	2	1000	0	0	0	0	0.00328064078442119	0	0.953093231183482	0.247453109801567	0	0	-2249.49865216031	918.367718636448	3.79300271729837e-200	"Asia"	"empirical"	"set_trees"
"68"	"BM1"	1126.75227593266	-2249.50455186533	-2249.49865216031	-2238.26608503287	2	1000	0	0	0	0	0.00328064078442119	0	0.953093231183482	0.247453109801567	0	0	-2249.49865216031	937.208748715601	2.24950640385298e-204	"Americas"	"empirical"	"set_trees"
"68"	"BMS"	1126.89631122708	-2247.79262245417	-2247.7808172402	-2230.93492220549	3	670	350	0	0	0	0.00331935281757676	0.00320385117148284	0.953534073666979	0.247651233880218	0	0	-2247.7808172402	938.926583635712	9.52936848075585e-205	"Americas"	"empirical"	"set_trees"
"68"	"BMS"	1133.92726998066	-2261.85453996132	-2261.84273474735	-2244.99683971264	3	530	490	0	0	0	0.00365113550154576	0.00287771102972205	0.952134995960645	0.260051175227028	0	0	-2261.84273474735	906.02363604941	1.8174674001879e-197	"Asia"	"empirical"	"set_trees"
"68"	"OU1"	1545.4813950991	-3084.96279019819	-3084.95098498422	-3068.10508994951	3	1500	340	0	0.113615046132921	0	0.00469990100531877	0	0.91376807679624	0.00638086992617255	0	0	-3084.95098498422	82.9153858125351	9.88899536058701e-19	"Asia"	"empirical"	"set_trees"
"68"	"OU1"	1545.4813950991	-3084.96279019819	-3084.95098498422	-3068.10508994951	3	1500	340	0	0.113615046132921	0	0.00469990100531877	0	0.91376807679624	0.00638086992617255	0	0	-3084.95098498422	101.756415891688	5.86484114283933e-23	"Americas"	"empirical"	"set_trees"
"68"	"OUM"	1571.29600076657	-3134.59200153313	-3134.57231649376	-3112.11506786822	4	1600	320	0	0.125211213424373	0.125211213424373	0.00485176222639565	0.00485176222639565	0.947349140718752	0.00753947348514783	0.858207980597996	0.00905918877650895	-3134.57231649376	33.2940543029972	5.89233463016349e-08	"Asia"	"empirical"	"set_trees"
"68"	"OUM"	1597.36354295764	-3186.72708591528	-3186.70740087591	-3164.25015225037	4	1600	230	0	0.146951228011585	0.146951228011585	0.00522683958179951	0.00522683958179951	0.858651155585421	0.00644521681162709	0.9830781545114	0.00816651325599511	-3186.70740087591	0	0.731781141388685	"Americas"	"empirical"	"set_trees"
"68"	"OUMV"	1575.3496179347	-3140.6992358694	-3140.66969377191	-3112.60306878827	5	1100	490	210	0.124973187064762	0.124973187064762	0.00526693441136666	0.00438662971860007	0.946987495797149	0.00785659492812675	0.858220471877862	0.00865502129225728	-3140.66969377191	27.196677024845	1.24255624312571e-06	"Asia"	"empirical"	"set_trees"
"68"	"OUMV"	1597.36479328847	-3184.72958657694	-3184.70004447946	-3156.63341949581	5	1200	450	150	0.146934527999107	0.146934527999107	0.00522019261137515	0.00523824680769816	0.858653250194659	0.00644202713456363	0.983081505919664	0.00817634571435807	-3184.70004447946	2.00735639645563	0.268218858611315	"Americas"	"empirical"	"set_trees"
"68"	"OUMVA"	1589.95387505355	-3167.9077501071	-3167.86637079676	-3134.19234960974	6	1100	490	210	0.1194175569877	0.125851514665379	0.00536221029418028	0.00208998268688142	0.950962608539101	0.00818776530913663	0.870031203324204	0.00834657500209927	-3167.86637079676	0	0.999998698520411	"Asia"	"empirical"	"set_trees"
"69"	"BM1"	917.035444033247	-1830.07088806649	-1830.06498836148	-1818.83242123404	2	1000	0	0	0	0	0.00369530240621014	0	0.938293410537822	0.244655238478345	0	0	-1830.06498836148	1100.92273948339	8.66292631255813e-240	"Asia"	"empirical"	"set_trees"
"69"	"BM1"	917.035444033247	-1830.07088806649	-1830.06498836148	-1818.83242123404	2	1000	0	0	0	0	0.00369530240621014	0	0.938293410537822	0.244655238478345	0	0	-1830.06498836148	1171.97083009481	3.23420532139009e-255	"Americas"	"empirical"	"set_trees"
"69"	"BMS"	922.141046057258	-1838.28209211452	-1838.27028690055	-1821.42439186584	3	680	350	0	0	0	0.00342627478575663	0.00422158106184186	0.934180818003245	0.243018577772347	0	0	-1838.27028690055	1163.76553155574	1.95670577277138e-253	"Americas"	"empirical"	"set_trees"
"69"	"BMS"	983.322579476594	-1960.64515895319	-1960.63335373922	-1943.78745870451	3	540	490	0	0	0	0.00491310749190152	0.00236504204667207	0.933365921170254	0.278348322974948	0	0	-1960.63335373922	970.354374105651	1.95085467011104e-211	"Asia"	"empirical"	"set_trees"
"69"	"OU1"	1386.77067956463	-2767.54135912927	-2767.5295539153	-2750.68365888059	3	1500	270	0	0.124597132415771	0	0.00557027879804194	0	0.898278044090536	0.00594721559120607	0	0	-2767.5295539153	163.45817392957	3.20264292503786e-36	"Asia"	"empirical"	"set_trees"
"69"	"OU1"	1386.77067956463	-2767.54135912927	-2767.5295539153	-2750.68365888059	3	1500	270	0	0.124597132415771	0	0.00557027879804194	0	0.898278044090536	0.00594721559120607	0	0	-2767.5295539153	234.506264540988	1.1956704255529e-51	"Americas"	"empirical"	"set_trees"
"69"	"OUM"	1431.72109519065	-2855.4421903813	-2855.42250534193	-2832.9652567164	4	1600	270	0	0.140582092350357	0.140582092350357	0.00575565059713636	0.00575565059713636	0.943628834046721	0.00714168403571213	0.83567732829768	0.00811603604720475	-2855.42250534193	75.5652225029357	3.90139947858655e-17	"Asia"	"empirical"	"set_trees"
"69"	"OUM"	1487.92974597079	-2967.85949194157	-2967.8398069022	-2945.38255827667	4	1700	200	0	0.180459294398611	0.180459294398611	0.00646573481338352	0.00646573481338352	0.840911451036002	0.00543103765114726	0.994322164142917	0.00749439097084297	-2967.8398069022	34.1960115540833	3.75344673938569e-08	"Americas"	"empirical"	"set_trees"
"69"	"OUMV"	1470.50863497118	-2931.01726994236	-2930.98772784487	-2902.92110286122	5	1200	500	170	0.135709879066696	0.135709879066696	0.00709725198866162	0.00402356798801498	0.943710420817149	0.00818781855942367	0.835422540684432	0.00707451290232947	-2930.98772784487	0	1	"Asia"	"empirical"	"set_trees"
"69"	"OUMV"	1491.25230031189	-2972.50460062378	-2972.4750585263	-2944.40843354265	5	1300	430	130	0.179490856208426	0.179490856208426	0.00606192082926245	0.00719585612584118	0.840860852413997	0.00528733526405462	0.994537338582825	0.00794612063222852	-2972.4750585263	29.5607599299915	3.81032797227313e-07	"Americas"	"empirical"	"set_trees"
"69"	"OUMVA"	1507.03859888332	-3002.07719776663	-3002.03581845629	-2968.36179726927	6	1300	430	130	0.18012003674341	0.175793287621465	0.00433720508839725	0.00816759005403927	0.8434861236487	0.00511085254749086	0.990147426077688	0.00799957471512405	-3002.03581845629	0	0.999999581432735	"Americas"	"empirical"	"set_trees"
"7"	"BM1"	1325.05140277064	-2646.10280554128	-2646.09690583627	-2634.86433870883	2	1000	0	0	0	0	0.0025617425427962	0	0.934120417420138	0.210050695731448	0	0	-2646.09690583627	767.038232856362	2.72494585905165e-167	"Asia"	"empirical"	"set_trees"
"7"	"BM1"	1325.05140277064	-2646.10280554128	-2646.09690583627	-2634.86433870883	2	1000	0	0	0	0	0.0025617425427962	0	0.934120417420138	0.210050695731448	0	0	-2646.09690583627	818.678330608056	8.82618268629407e-179	"Americas"	"empirical"	"set_trees"
"7"	"BMS"	1327.3554650734	-2648.71093014681	-2648.69912493284	-2631.85322989813	3	670	350	0	0	0	0.00268257588863869	0.00232526531054914	0.937754005994642	0.208854085034069	0	0	-2648.69912493284	816.076111511486	3.24218363617169e-178	"Americas"	"empirical"	"set_trees"
"7"	"BMS"	1337.79574707278	-2669.59149414556	-2669.57968893159	-2652.73379389688	3	520	480	0	0	0	0.00217002468132823	0.00298764134239748	0.942612130733879	0.201629593858034	0	0	-2669.57968893159	743.55544976104	3.42436016926955e-162	"Asia"	"empirical"	"set_trees"
"7"	"OU1"	1673.36798154166	-3340.73596308333	-3340.72415786936	-3323.87826283465	3	1400	300	0	0.0902978119524622	0	0.00358113360663983	0	0.901076940393814	0.00679903016377057	0	0	-3340.72415786936	72.4109808232743	1.86960192546523e-16	"Asia"	"empirical"	"set_trees"
"7"	"OU1"	1673.36798154166	-3340.73596308333	-3340.72415786936	-3323.87826283465	3	1400	300	0	0.0902978119524622	0	0.00358113360663983	0	0.901076940393814	0.00679903016377057	0	0	-3340.72415786936	124.051078574968	6.0556976168863e-28	"Americas"	"empirical"	"set_trees"
"7"	"OUM"	1705.99176805837	-3403.98353611675	-3403.96385107738	-3381.50660245184	4	1500	300	0	0.102149917508528	0.102149917508528	0.00370544918130417	0.00370544918130417	0.944668809474102	0.00805949186906213	0.840421908589226	0.00910852444588643	-3403.96385107738	9.17128761525191	0.0100942497417044	"Asia"	"empirical"	"set_trees"
"7"	"OUM"	1736.30050464471	-3464.60100928943	-3464.58132425006	-3442.12407562452	4	1500	250	0	0.120998808012057	0.120998808012057	0.00396529645378404	0.00396529645378404	0.848222355547888	0.00637153709102257	0.992668812736791	0.00902773237126692	-3464.58132425006	0.193912194267341	0.475779946098591	"Americas"	"empirical"	"set_trees"
"7"	"OUMV"	1711.58234039506	-3413.16468079012	-3413.13513869263	-3385.06851370899	5	1100	470	220	0.0993589503264614	0.0993589503264614	0.00326711452391072	0.00407181230279626	0.945707869315806	0.00782096375238874	0.840694635185157	0.00984297142743155	-3413.13513869263	0	0.989905750258295	"Asia"	"empirical"	"set_trees"
"7"	"OUMV"	1737.40238927091	-3464.80477854181	-3464.77523644432	-3436.70861146068	5	1100	430	170	0.120882560779643	0.120882560779643	0.00409545375404699	0.00370247653795692	0.848379337032308	0.00647856279154401	0.992459874336661	0.00873521726682861	-3464.77523644432	0	0.524220053901409	"Americas"	"empirical"	"set_trees"
"70"	"BM1"	547.674864694548	-1091.3497293891	-1091.34382968408	-1080.11126255664	2	1000	0	0	0	0	0.00548446190268224	0	0.940490177576488	0.317878783131824	0	0	-1091.34382968408	1460.3330219677	7.81112351352907e-318	"Asia"	"empirical"	"set_trees"
"70"	"BM1"	547.674864694548	-1091.3497293891	-1091.34382968408	-1080.11126255664	2	1000	0	0	0	0	0.00548446190268224	0	0.940490177576488	0.317878783131824	0	0	-1091.34382968408	1620.38647902015	0	"Americas"	"empirical"	"set_trees"
"70"	"BMS"	564.993464407184	-1123.98692881437	-1123.9751236004	-1107.12922856569	3	680	350	0	0	0	0.0061667286416219	0.00414175491265217	0.94033769552191	0.331815289094535	0	0	-1123.9751236004	1587.75518510383	0	"Americas"	"empirical"	"set_trees"
"70"	"BMS"	581.447723819175	-1156.89544763835	-1156.88364242438	-1140.03774738967	3	530	490	0	0	0	0.00679757238172445	0.00404899129564964	0.937018812540153	0.350577786503757	0	0	-1156.88364242438	1394.7932092274	1.33199599251994e-303	"Asia"	"empirical"	"set_trees"
"70"	"OU1"	1174.32858533447	-2342.65717066895	-2342.64536545498	-2325.79947042027	3	1700	130	0	0.221666241738475	0	0.0105147199074478	0	0.892845680237675	0.00464418742917786	0	0	-2342.64536545498	209.031486196805	4.06808014501585e-46	"Asia"	"empirical"	"set_trees"
"70"	"OU1"	1174.32858533447	-2342.65717066895	-2342.64536545498	-2325.79947042027	3	1700	130	0	0.221666241738475	0	0.0105147199074478	0	0.892845680237675	0.00464418742917786	0	0	-2342.64536545498	369.084943249248	7.14862830008909e-81	"Americas"	"empirical"	"set_trees"
"70"	"OUM"	1223.27843304004	-2438.55686608007	-2438.5371810407	-2416.07993241517	4	1700	72	0	0.283206400007624	0.283206400007624	0.0121538288529568	0.0121538288529568	0.930457907378657	0.00541340290067838	0.84281375523612	0.00624753418054617	-2438.5371810407	113.139670611079	2.70416186934262e-25	"Asia"	"empirical"	"set_trees"
"70"	"OUM"	1359.8749968718	-2711.7499937436	-2711.73030870423	-2689.27306007869	4	5.9e+09	1000	0	3.31441071601456	3.31441071601456	0.104149615351473	0.104149615351473	0.845721496762225	0.00346913758782379	0.986345779627559	0.00484240053342267	-2711.73030870423	0	0.999999584266205	"Americas"	"empirical"	"set_trees"
"70"	"OUMV"	1250.12460798451	-2490.24921596902	-2490.21967387153	-2462.15304888788	5	1300	510	58	0.279061024442002	0.279061024442002	0.0145853952550126	0.00916703920410494	0.930449928269529	0.0059934604240499	0.842763814362498	0.00549740139578033	-2490.21967387153	61.4571777802562	4.51589055832904e-14	"Asia"	"empirical"	"set_trees"
"70"	"OUMV"	1346.1867051197	-2682.37341023939	-2682.3438681419	-2654.27724315826	5	1500	460	3.9	0.921305452080771	0.921305452080771	0.0298390310452533	0.0304099382680722	0.84513063153095	0.00368196434043584	0.985536760183495	0.00511306331745534	-2682.3438681419	29.386440562324	4.15733795202966e-07	"Americas"	"empirical"	"set_trees"
"70"	"OUMVA"	1281.85911548106	-2551.71823096213	-2551.67685165178	-2518.00283046477	6	1300	510	58	0.190980723099711	0.205990299580679	0.0117650870008317	0.00121713742126266	0.925723112864766	0.00714897305022829	0.855383786663108	0.00584526557705011	-2551.67685165178	0	0.999999999999955	"Asia"	"empirical"	"set_trees"
"71"	"BM1"	1164.98527373133	-2325.97054746266	-2325.96464775765	-2314.73208063021	2	1000	0	0	0	0	0.00304654203726897	0	0.944101808277013	0.22003691124625	0	0	-2325.96464775765	968.90845258479	4.01973958589603e-211	"Americas"	"empirical"	"set_trees"
"71"	"BM1"	1164.98527373133	-2325.97054746266	-2325.96464775765	-2314.73208063021	2	1000	0	0	0	0	0.00304654203726897	0	0.944101808277013	0.22003691124625	0	0	-2325.96464775765	1020.27890277249	2.81352813103996e-222	"Asia"	"empirical"	"set_trees"
"71"	"BMS"	1208.98305016443	-2411.96610032886	-2411.95429511489	-2395.10840008018	3	680	340	0	0	0	0.00362947946479	0.00190088944414208	0.961497246742948	0.203114901824722	0	0	-2411.95429511489	882.91880522755	1.89065632867352e-192	"Americas"	"empirical"	"set_trees"
"71"	"BMS"	1224.54040736096	-2443.08081472193	-2443.06900950796	-2426.22311447325	3	530	490	0	0	0	0.00206265347031723	0.00410685515046479	0.943326673553732	0.187139039595502	0	0	-2443.06900950796	903.174541022178	7.55336235183269e-197	"Asia"	"empirical"	"set_trees"
"71"	"OU1"	1578.62756094882	-3151.25512189763	-3151.24331668366	-3134.39742164895	3	1500	340	0	0.110355921000234	0	0.00437818301515791	0	0.914293977963279	0.00622979701533152	0	0	-3151.24331668366	143.629783658776	6.4741669178878e-32	"Americas"	"empirical"	"set_trees"
"71"	"OU1"	1578.62756094882	-3151.25512189763	-3151.24331668366	-3134.39742164895	3	1500	340	0	0.110355921000234	0	0.00437818301515791	0	0.914293977963279	0.00622979701533152	0	0	-3151.24331668366	195.000233846474	4.53145044829198e-43	"Asia"	"empirical"	"set_trees"
"71"	"OUM"	1616.23410949211	-3224.46821898422	-3224.44853394485	-3201.99128531931	4	1600	320	0	0.125354463927666	0.125354463927666	0.00454874634083343	0.00454874634083343	0.953757944254034	0.00713384073533265	0.850340023009016	0.00864098921603934	-3224.44853394485	121.795016585293	3.56901346830683e-27	"Asia"	"empirical"	"set_trees"
"71"	"OUM"	1640.04755513749	-3272.09511027497	-3272.0754252356	-3249.61817661007	4	1600	240	0	0.14464965075808	0.14464965075808	0.00486146733424212	0.00486146733424212	0.857903195304705	0.00628654445738696	0.98729040377548	0.00777813166325937	-3272.0754252356	22.797675106835	1.12083809335353e-05	"Americas"	"empirical"	"set_trees"
"71"	"OUMV"	1642.33710188541	-3274.67420377083	-3274.64466167334	-3246.57803668969	5	1200	480	230	0.114789524546197	0.114789524546197	0.00334791534425448	0.0054088780877466	0.956415955476975	0.00675302261907693	0.85326021825578	0.0104153396202884	-3274.64466167334	71.5988888568013	2.83464599389377e-16	"Asia"	"empirical"	"set_trees"
"71"	"OUMV"	1652.45132121996	-3294.90264243993	-3294.87310034244	-3266.80647535879	5	1200	520	150	0.134726440157669	0.134726440157669	0.00516670801351604	0.00363300621182955	0.859279548431961	0.00702163116633891	0.986926953254599	0.00722316782602048	-3294.87310034244	0	0.999988791619067	"Americas"	"empirical"	"set_trees"
"71"	"OUMVA"	1679.14246492024	-3346.28492984048	-3346.24355053014	-3312.56952934312	6	1200	480	230	0.105234656159793	0.113296845007102	0.00367410759418307	0.00258644077054377	0.96521747848391	0.00711930613110664	0.873129422622198	0.00998530763670155	-3346.24355053014	0	1	"Asia"	"empirical"	"set_trees"
"72"	"BM1"	925.446050212128	-1846.89210042426	-1846.88620071924	-1835.6536335918	2	1000	0	0	0	0	0.00392563419885044	0	0.944532579691474	0.255751948053831	0	0	-1846.88620071924	1097.66635167151	4.30599045227834e-239	"Asia"	"empirical"	"set_trees"
"72"	"BM1"	925.446050212128	-1846.89210042426	-1846.88620071924	-1835.6536335918	2	1000	0	0	0	0	0.00392563419885044	0	0.944532579691474	0.255751948053831	0	0	-1846.88620071924	1186.05644190995	2.82563473120057e-258	"Americas"	"empirical"	"set_trees"
"72"	"BMS"	937.816143121661	-1869.63228624332	-1869.62048102935	-1852.77458599464	3	530	490	0	0	0	0.00334308867634432	0.00455859582378695	0.947136027056958	0.237885538419005	0	0	-1869.62048102935	1074.9320713614	3.72185377851605e-234	"Asia"	"empirical"	"set_trees"
"72"	"BMS"	1019.79204235643	-2033.58408471286	-2033.57227949889	-2016.72638446418	3	680	340	0	0	0	0.0049631944642586	0.00188165309282949	0.961621482181077	0.250575601424174	0	0	-2033.57227949889	999.370363130297	9.76074464429443e-218	"Americas"	"empirical"	"set_trees"
"72"	"OU1"	1430.46731714863	-2854.93463429727	-2854.9228290833	-2838.07693404859	3	1600	290	0	0.1404550534791	0	0.00597425518774356	0	0.909183151404476	0.00555449932825448	0	0	-2854.9228290833	89.6297233074515	3.36082338147721e-20	"Asia"	"empirical"	"set_trees"
