"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
"ouwie_Afr_BM_12"	"OU1"	-1455.74150916947	2917.48301833895	2917.4961402635	2934.02414608247	3	940	38	0	0.0163354526700071	0.0163354526700071	0.0506723990974735	0.0506723990974735	1.52559545382628	0.251280836131748	1.52559545382628	0.251280836131748	2917.4961402635	397.55772328285	3.32260584700787e-87
"ouwie_Afr_BM_12"	"OUM"	-1455.73614162779	2919.47228325558	2919.49416509365	2941.52712024694	4	940	38	0	0.0163369817551424	0.0163369817551424	0.0506748471482034	0.0506748471482034	1.5320845100296	0.258940956334663	1.46641356195658	0.623966706740257	2919.49416509365	399.555748113	1.22352612171261e-87
"ouwie_Afr_BM_12"	"OUMV"	-1455.67121562812	2921.34243125624	2921.37527197874	2948.91097749544	5	900	44	21	0.0161851421230271	0.0161851421230271	0.0507208645403021	0.0471297125765251	1.53177379073933	0.261690218502735	1.4632122037858	0.615971095954547	2921.37527197874	401.43685499809	4.7767891942263e-88
"ouwie_Afr_BM_12"	"OUMVA"	-1455.64303647896	2923.28607295792	2923.3320751485	2956.36832844496	6	900	44	21	0.0164468783714483	0.0156247947111125	0.0508446951108157	0.0513123290127259	1.53393735097487	0.257426671709837	1.46477886145639	0.65809794776674	2923.3320751485	403.39365816785	1.79564990276241e-88
"ouwie_Afr_BM_13"	"BM1"	-1462.27808855439	2928.55617710878	2928.56273448583	2939.58359560446	2	920	0	0	0	0	0.0450972247964926	0.0450972247964926	0.439512595235054	0.876406047664628	0.439512595235054	0.876406047664628	2928.56273448583	408.62431750518	1.31340426696231e-89
"ouwie_Afr_BM_13"	"BMS"	-1462.23368077662	2930.46736155325	2930.4804834778	2947.00848929677	3	880	29	0	0	0	0.0451818631319477	0.0427154573892138	0.443439442414183	0.876554277496426	0.443439442414183	0.876554277496426	2930.4804834778	410.54206649715	5.03459477130677e-90
"ouwie_Afr_BM_13"	"OU1"	-1441.92349533222	2889.84699066443	2889.86011258898	2906.38811840795	3	940	39	0	0.0192441751786844	0.0192441751786844	0.0528532697346049	0.0528532697346049	0.447313582793749	0.214789645634715	0.447313582793749	0.214789645634715	2889.86011258898	369.92169560833	3.33093367652525e-81
"ouwie_Afr_BM_13"	"OUM"	-1441.14583893376	2890.29167786753	2890.3135597056	2912.34651485889	4	950	41	0	0.0198142793896931	0.0198142793896931	0.0530806865634083	0.0530806865634083	0.356432359698595	0.21946701913167	0.944605168245859	0.445745010768627	2890.3135597056	370.37514272495	2.6552241844674e-81
"ouwie_Afr_BM_13"	"OUMV"	-1440.9741292472	2891.9482584944	2891.98109921689	2919.51680473359	5	910	49	25	0.0199859710277044	0.0199859710277044	0.0528936436106487	0.0588570021429357	0.355490374505524	0.216948186519263	0.93631974361084	0.457011192893291	2891.98109921689	372.04268223624	1.15345217162915e-81
"ouwie_Afr_BM_13"	"OUMVA"	-1438.91938002641	2889.83876005281	2889.88476224339	2922.92101553985	6	910	49	25	0.0187855711641864	0.0239213286444893	0.0528776171931796	0.0344304350714069	0.371489372695538	0.233126576490509	0.868500502097816	0.33487590946763	2889.88476224339	369.94634526274	3.29013244507331e-81
"ouwie_Afr_BM_14"	"BM1"	-1434.02023896494	2872.04047792988	2872.04703530693	2883.06789642556	2	920	0	0	0	0	0.0459571701012887	0.0459571701012887	0.900130800697957	0.874188210457009	0.900130800697957	0.874188210457009	2872.04703530693	352.10861832628	2.45825295581117e-77
"ouwie_Afr_BM_14"	"BMS"	-1433.99826279233	2873.99652558465	2874.0096475092	2890.53765332817	3	880	28	0	0	0	0.0460156262105541	0.0441873367327472	0.902369660952837	0.874449359914545	0.902369660952837	0.874449359914545	2874.0096475092	354.07123052855	9.21405383228256e-78
"ouwie_Afr_BM_14"	"OU1"	-1414.02328219759	2834.04656439517	2834.05968631972	2850.58769213869	3	940	41	0	0.0179351425910165	0.0179351425910165	0.0527967691860297	0.0527967691860297	0.861809753767404	0.234490889655758	0.861809753767404	0.234490889655758	2834.05968631972	314.12126933907	4.35988057850445e-69
"ouwie_Afr_BM_14"	"OUM"	-1412.44209026474	2832.88418052948	2832.90606236755	2854.93901752084	4	940	43	0	0.0188479564935568	0.0188479564935568	0.0531220470791315	0.0531220470791315	0.732846568880969	0.232139576723603	1.73943067838989	0.534297290640862	2832.90606236755	312.9676453869	7.76212892690431e-69
"ouwie_Afr_BM_14"	"OUMV"	-1412.14418585798	2834.28837171595	2834.32121243845	2861.85691795515	5	900	52	24	0.0192295332867874	0.0192295332867874	0.0529875895331262	0.0613542684171657	0.731708028572903	0.226472713364346	1.71247132264431	0.543244191090562	2834.32121243845	314.3827954578	3.82547103985007e-69
"ouwie_Afr_BM_14"	"OUMVA"	-1412.05145391292	2836.10290782583	2836.14891001641	2869.18516331287	6	900	52	24	0.0181074113094108	0.0196518236242963	0.0525500770217394	0.0506355116396698	0.739227522721374	0.242231274126899	1.65222511459756	0.507679616776028	2836.14891001641	316.21049303576	1.53392961470687e-69
"ouwie_Afr_BM_15"	"BM1"	-1399.41634371445	2802.83268742891	2802.83924480596	2813.86010592459	2	920	0	0	0	0	0.0382444420757525	0.0382444420757525	0.874573191725128	0.78602265695841	0.874573191725128	0.78602265695841	2802.83924480596	282.90082782531	2.62365864393702e-62
"ouwie_Afr_BM_15"	"BMS"	-1397.21162322473	2800.42324644947	2800.43636837402	2816.96437419299	3	880	27	0	0	0	0.0387075051428179	0.0250847382885242	0.887146085725657	0.787421218799124	0.887146085725657	0.787421218799124	2800.43636837402	280.49795139337	8.72339056515177e-62
"ouwie_Afr_BM_15"	"OU1"	-1390.03443588512	2786.06887177024	2786.08199369479	2802.60999951376	3	930	20	0	0.0109202856824806	0.0109202856824806	0.0423484862858884	0.0423484862858884	0.862191764580022	0.343541796784012	0.862191764580022	0.343541796784012	2786.08199369479	266.14357671414	1.14208433413952e-58
"ouwie_Afr_BM_15"	"OUM"	-1389.66591345785	2787.3318269157	2787.35370875378	2809.38666390706	4	930	20	0	0.0108605591055043	0.0108605591055043	0.0423051936941392	0.0423051936941392	0.928960672845151	0.353568938954015	0.178115723655818	0.867932255998303	2787.35370875378	267.41529177313	6.04712238328468e-59
"ouwie_Afr_BM_15"	"OUMV"	-1388.58477693194	2787.16955386387	2787.20239458637	2814.73810010307	5	890	31	15	0.0101990567534584	0.0101990567534584	0.0424085886649584	0.0313782401631407	0.956610999846027	0.371069572211389	0.0931598640189717	0.857310513699138	2787.20239458637	267.26397760572	6.52238171840844e-59
"ouwie_Afr_BM_16"	"BM1"	-1497.99018751338	2999.98037502677	2999.98693240382	3011.00779352245	2	920	0	0	0	0	0.0485463064641874	0.0485463064641874	1.15093880032365	0.913208388411234	1.15093880032365	0.913208388411234	2999.98693240382	480.04851542317	4.06285111598099e-105
"ouwie_Afr_BM_16"	"BMS"	-1497.97246930997	3001.94493861994	3001.95806054449	3018.48606636346	3	890	28	0	0	0	0.0486010115973333	0.0468696791035239	1.1554551603202	0.913062191285038	1.1554551603202	0.913062191285038	3001.95806054449	482.01964356384	1.51637239794279e-105
"ouwie_Afr_BM_16"	"OU1"	-1477.26397458967	2960.52794917933	2960.54107110388	2977.06907692285	3	940	42	0	0.0171848396195614	0.0171848396195614	0.0558009146661744	0.0558009146661744	1.1272031048349	0.257153015253151	1.1272031048349	0.257153015253151	2960.54107110388	440.60265412323	1.4941384984015e-96
"ouwie_Afr_BM_16"	"OUM"	-1474.21016351002	2956.42032702004	2956.44220885812	2978.4751640114	4	940	46	0	0.0185443356457582	0.0185443356457582	0.0562845268282683	0.0562845268282683	0.918938573302532	0.249029182413997	2.26539836095364	0.509233769611367	2956.44220885812	436.50379187747	1.15997194024278e-95
"ouwie_Afr_BM_16"	"OUMV"	-1474.20486493707	2958.40972987415	2958.44257059664	2985.97827611335	5	910	50	27	0.0185601759820572	0.0185601759820572	0.0562626740960908	0.0573637113254142	0.918607717283466	0.248758858434749	2.26493501794476	0.511954499802731	2958.44257059664	438.50415361599	4.26652653822173e-96
"ouwie_Afr_BM_16"	"OUMVA"	-1473.26030005463	2958.52060010926	2958.56660229984	2991.6028555963	6	910	50	27	0.017847238556357	0.0219259179541774	0.0559266211917822	0.0354119498274026	0.942165788335498	0.25881114595487	2.07124464563733	0.376366557243077	2958.56660229984	438.62818531919	4.00997171434368e-96
"ouwie_Afr_BM_17"	"BM1"	-1468.60702274119	2941.21404548238	2941.22060285943	2952.24146397806	2	920	0	0	0	0	0.0446240509028684	0.0446240509028684	0.460596029173713	0.875382477451261	0.460596029173713	0.875382477451261	2941.22060285943	421.28218587878	2.34302665462804e-92
"ouwie_Afr_BM_17"	"BMS"	-1463.63460586239	2933.26921172478	2933.28233364933	2949.8103394683	3	890	30	0	0	0	0.0453453057697863	0.0238798854806725	0.458836906249496	0.874031837856033	0.458836906249496	0.874031837856033	2933.28233364933	413.34391666868	1.2403678077712e-90
"ouwie_Afr_BM_17"	"OU1"	-1455.3058919011	2916.6117838022	2916.62490572675	2933.15291154572	3	930	28	0	0.0142578884987538	0.0142578884987538	0.050475345529095	0.050475345529095	0.493994690926046	0.301076400488872	0.493994690926046	0.301076400488872	2916.62490572675	396.6864887461	5.1364728970121e-87
"ouwie_Afr_BM_17"	"OUM"	-1454.81785357505	2917.6357071501	2917.65758898818	2939.69054414146	4	930	28	0	0.0141233927552468	0.0141233927552468	0.0503842898709432	0.0503842898709432	0.40401515071211	0.316976245863634	1.10032308115383	0.684229213928889	2917.65758898818	397.71917200753	3.06493084521346e-87
"ouwie_Afr_BM_17"	"OUMV"	-1451.61819625107	2913.23639250214	2913.26923322464	2940.80493874134	5	900	37	19	0.0130463952225559	0.0130463952225559	0.0505714497148937	0.0304410006806046	0.362770026620349	0.341208215973741	1.12853833058789	0.656038624392728	2913.26923322464	393.33081624399	2.75004643000279e-86
"ouwie_Afr_BM_17"	"OUMVA"	-1451.5992390606	2915.1984781212	2915.24448031178	2948.28073360823	6	900	37	19	0.0128964920772965	0.013626152976861	0.0505120272233863	0.0280670134654561	0.353302982418588	0.344466957888502	1.07838484669218	0.609116556945005	2915.24448031178	395.30606333113	1.02428442988054e-86
"ouwie_Afr_BM_18"	"BM1"	-1422.27677116677	2848.55354233353	2848.56009971058	2859.58096082921	2	920	0	0	0	0	0.0397891241822428	0.0397891241822428	0.941191671190652	0.771536840700014	0.941191671190652	0.771536840700014	2848.56009971058	328.62168272993	3.09563560540188e-72
"ouwie_Afr_BM_18"	"BMS"	-1422.11868009941	2850.23736019882	2850.25048212337	2866.77848794234	3	880	29	0	0	0	0.039639473244315	0.0440440326294908	0.945325863644282	0.771257914365547	0.945325863644282	0.771257914365547	2850.25048212337	330.31206514272	1.32949881965815e-72
"ouwie_Afr_BM_18"	"OU1"	-1414.29390604963	2834.58781209925	2834.6009340238	2851.12893984277	3	930	17	0	0.0104191450241044	0.0104191450241044	0.043770072879994	0.043770072879994	0.968496099012269	0.354072187648184	0.968496099012269	0.354072187648184	2834.6009340238	314.66251704315	3.32616774746069e-69
"ouwie_Afr_BM_18"	"OUM"	-1413.67649524023	2835.35299048045	2835.37487231853	2857.40782747181	4	930	17	0	0.0106300552906241	0.0106300552906241	0.0438266072013714	0.0438266072013714	1.0689272579941	0.360092520705347	0.0241188438567066	0.916734601265675	2835.37487231853	315.43645533788	2.25884058764212e-69
"ouwie_Afr_BM_18"	"OUMV"	-1413.0891756499	2836.1783512998	2836.2111920223	2863.746897539	5	890	32	16	0.0110281080292271	0.0110281080292271	0.0436683020033282	0.0534060991468576	1.06592095105908	0.349736932574627	0.0622435909647149	0.936948772107066	2836.2111920223	316.27277504165	1.48689762055085e-69
"ouwie_Afr_BM_18"	"OUMVA"	-1412.66109139952	2837.32218279905	2837.36818498963	2870.40443828609	6	890	32	16	0.0105246235631575	0.0133792500500439	0.0434759975197889	0.0395483372148027	1.06834576016656	0.361293132544723	0.28309547315848	0.690186046140132	2837.36818498963	317.42976800898	8.33764185152843e-70
"ouwie_Afr_BM_19"	"BM1"	-1413.74663870171	2831.49327740342	2831.49983478047	2842.5206958991	2	920	0	0	0	0	0.0413594569831531	0.0413594569831531	1.58884547899893	0.811394726725134	1.58884547899893	0.811394726725134	2831.49983478047	311.56141779982	1.56797557300417e-68
"ouwie_Afr_BM_19"	"BMS"	-1413.30180797018	2832.60361594036	2832.61673786491	2849.14474368388	3	890	30	0	0	0	0.0415918537403012	0.0347731965605668	1.59715748209305	0.812610380379821	1.59715748209305	0.812610380379821	2832.61673786491	312.67832088426	8.9702979710265e-69
"ouwie_Afr_BM_19"	"OU1"	-1398.03394636613	2802.06789273226	2802.08101465681	2818.60902047578	3	930	31	0	0.0146716064299776	0.0146716064299776	0.0469827038141861	0.0469827038141861	1.60808183974959	0.26527254143412	1.60808183974959	0.26527254143412	2802.08101465681	282.14259767616	3.83314205680467e-62
"ouwie_Afr_BM_19"	"OUM"	-1397.56469464941	2803.12938929882	2803.1512711369	2825.18422629018	4	940	32	0	0.0151068394673215	0.0151068394673215	0.0471482426056234	0.0471482426056234	1.54650952055883	0.265076663184045	2.12933944428817	0.588756186020166	2803.1512711369	283.21285415625	2.24466571294285e-62
"ouwie_Afr_BM_19"	"OUMV"	-1397.49154342684	2804.98308685368	2805.01592757617	2832.55163309288	5	900	39	24	0.0150096982291932	0.0150096982291932	0.0472217481259068	0.0439342964053316	1.54862224447881	0.267032305677192	2.13166659075876	0.580332489101979	2805.01592757617	285.07751059552	8.83581616882266e-63
"ouwie_Afr_BM_19"	"OUMVA"	-1397.48604936972	2806.97209873943	2807.01810093001	2840.05435422647	6	900	39	24	0.0150519609684518	0.0147027483504286	0.0472391694780554	0.0455052116241992	1.54774388794718	0.266330098674337	2.13651061140972	0.600408265473901	2807.01810093001	287.07968394936	3.24698477324441e-63
"ouwie_Afr_BM_2"	"BM1"	-1414.99536238007	2833.99072476014	2833.99728213719	2845.01814325582	2	920	0	0	0	0	0.0407571312079	0.0407571312079	1.11122196749491	0.834171263420617	1.11122196749491	0.834171263420617	2833.99728213719	314.05886515654	4.49806254270764e-69
"ouwie_Afr_BM_2"	"BMS"	-1410.99181427925	2827.9836285585	2827.99675048305	2844.52475630202	3	890	28	0	0	0	0.0413383017695678	0.0229334409095953	1.10405933157947	0.833851456063388	1.10405933157947	0.833851456063388	2827.99675048305	308.0583335024	9.03700208895427e-68
"ouwie_Afr_BM_2"	"OU1"	-1396.86615566885	2799.73231133769	2799.74543326224	2816.27343908121	3	940	40	0	0.0150812134566933	0.0150812134566933	0.0463535968028728	0.0463535968028728	1.18624656450489	0.267199554109243	1.18624656450489	0.267199554109243	2799.74543326224	279.80701628159	1.23230999345165e-61
"ouwie_Afr_BM_2"	"OUM"	-1396.71237567038	2801.42475134075	2801.44663317883	2823.47958833211	4	940	40	0	0.0150427505263803	0.0150427505263803	0.046327781494281	0.046327781494281	1.14901363042774	0.276058834528965	1.50943901007602	0.641445287101599	2801.44663317883	281.50821619818	5.26391784117339e-62
"ouwie_Afr_BM_2"	"OUMV"	-1394.4998527115	2798.999705423	2799.03254614549	2826.5682516622	5	900	44	23	0.0143388049142682	0.0143388049142682	0.0465482488913794	0.0302911059918569	1.12541927660928	0.289741587463358	1.5043173633748	0.594482629278838	2799.03254614549	279.09412916484	1.76003555385024e-61
"ouwie_Afr_BM_20"	"BM1"	-1403.83441601192	2811.66883202385	2811.67538940089	2822.69625051952	2	920	0	0	0	0	0.0402190116333515	0.0402190116333515	0.975030869566052	0.797136946787907	0.975030869566052	0.797136946787907	2811.67538940089	291.73697242024	3.16346409946031e-64
"ouwie_Afr_BM_20"	"BMS"	-1403.02187665277	2812.04375330555	2812.0568752301	2828.58488104907	3	880	27	0	0	0	0.0405481083549612	0.0312662649448366	0.980045955308526	0.79750376646568	0.980045955308526	0.79750376646568	2812.0568752301	292.11845824945	2.61411274783874e-64
"ouwie_Afr_BM_20"	"OU1"	-1396.06328172092	2798.12656344184	2798.13968536639	2814.66769118536	3	930	16	0	0.00985308975614937	0.00985308975614937	0.0439764038661835	0.0439764038661835	0.931488798383574	0.376186008170192	0.931488798383574	0.376186008170192	2798.13968536639	278.20126838574	2.75044962811748e-61
"ouwie_Afr_BM_20"	"OUM"	-1394.95124522528	2797.90249045056	2797.92437228864	2819.95732744192	4	930	17	0	0.0102688088116314	0.0102688088116314	0.0441046251728926	0.0441046251728926	0.81539118347297	0.372771572438375	2.2479507916156	0.950734776874609	2797.92437228864	277.98595530799	3.06307997741888e-61
"ouwie_Afr_BM_20"	"OUMV"	-1394.74491141803	2799.48982283606	2799.52266355856	2827.05836907526	5	890	30	14	0.00996299826143944	0.00996299826143944	0.0441691672110302	0.0387689037585651	0.809686556180412	0.381262253810816	2.29427903782706	0.943404581179047	2799.52266355856	279.58424657791	1.37750694443215e-61
"ouwie_Afr_BM_20"	"OUMVA"	-1394.14248377655	2800.2849675531	2800.33096974368	2833.36722304013	6	890	30	14	0.0102156679132469	0.0068996150558322	0.0442879529158494	0.0517403256931912	0.80636341859219	0.37498084088366	3.17624162359228	1.60593658451084	2800.33096974368	280.39255276303	9.19543627393009e-62
"ouwie_Afr_BM_21"	"BM1"	-1321.2643965079	2646.5287930158	2646.53535039285	2657.55621151148	2	920	0	0	0	0	0.0384200870153362	0.0384200870153362	0.747576254784942	0.864106213762849	0.747576254784942	0.864106213762849	2646.53535039285	126.5969334122	2.29016488558688e-28
"ouwie_Afr_BM_21"	"BMS"	-1320.80704450725	2647.61408901451	2647.62721093906	2664.15521675803	3	880	27	0	0	0	0.0386487144607874	0.0318783335185451	0.743378149138209	0.86416130834465	0.743378149138209	0.86416130834465	2647.62721093906	127.68879395841	1.32669852519856e-28
"ouwie_Afr_BM_21"	"OU1"	-1307.32847809121	2620.65695618243	2620.67007810698	2637.19808392595	3	930	30	0	0.0139720331345485	0.0139720331345485	0.0432825479446179	0.0432825479446179	0.746391195677163	0.295382968684768	0.746391195677163	0.295382968684768	2620.67007810698	100.73166112633	9.47194712021605e-23
"ouwie_Afr_BM_21"	"OUM"	-1307.28264768545	2622.5652953709	2622.58717720897	2644.62013236226	4	930	30	0	0.0140075362929037	0.0140075362929037	0.0433001942413057	0.0433001942413057	0.768897723991453	0.303870569847423	0.555916826999925	0.69396827432509	2622.58717720897	102.64876022832	3.63200538860092e-23
