"","id","model","loglik","AIC","AICc","BIC","param.count","eigval1","eigval2","eigval3","X0_alpha","X1_alpha","sigma0","X1_sigma.sq","theta0","theta_se0","theta_1","theta_se_1","fit","delta","w","data","regime","tree"
"159","ouwie_Afr_BM_58","OU1",-1399.98222089885,2805.96444179769,2805.97756372224,2822.50556954121,3,930,29,0,0.0129131250330583,0.0129131250330583,0.0409783228487049,0.0409783228487049,0.554837241515563,0.286326141402271,0.554837241515563,0.286326141402271,2805.97756372224,0,0.647900626079105,"simulated","Megafauna","set_trees"
"160","ouwie_Afr_BM_59","OUMVA",-1468.12999165216,2948.25998330432,2948.3059854949,2981.34223879136,6,920,74,24,0.0287456730268419,0.0242861162007276,0.0634214101910942,0.125300589826194,0.342311124598489,0.146203235269098,1.21056234605434,0.443421935223855,2948.3059854949,0,0.339747152951261,"simulated","Megafauna","set_trees"
"161","ouwie_Afr_BM_6","OU1",-1381.40195066931,2768.80390133862,2768.81702326317,2785.34502908214,3,930,19,0,0.0118227539761296,0.0118227539761296,0.0423984595554618,0.0423984595554618,0.689920572438873,0.325721408559836,0.689920572438873,0.325721408559836,2768.81702326317,0,0.619576190747125,"simulated","Megafauna","set_trees"
"162","ouwie_Afr_BM_60","OU1",-1390.55067452774,2787.10134905547,2787.11447098002,2803.64247679899,3,930,22,0,0.0112104234008961,0.0112104234008961,0.0402638639614964,0.0402638639614964,0.624301230775564,0.33039659006236,0.624301230775564,0.33039659006236,2787.11447098002,0,0.427637009515324,"simulated","Megafauna","set_trees"
"163","ouwie_Afr_BM_61","OU1",-1415.98839128606,2837.97678257212,2837.98990449667,2854.51791031564,3,930,32,0,0.0147437394039649,0.0147437394039649,0.0474728079951817,0.0474728079951817,0.35976955674827,0.283877240270607,0.35976955674827,0.283877240270607,2837.98990449667,0,0.480270502278193,"simulated","Megafauna","set_trees"
"164","ouwie_Afr_BM_62","OU1",-1422.91225463697,2851.82450927395,2851.8376311985,2868.36563701747,3,940,38,0,0.0143771373033826,0.0143771373033826,0.0426542606207586,0.0426542606207586,1.0013502754302,0.271178441646725,1.0013502754302,0.271178441646725,2851.8376311985,0,0.617225810862963,"simulated","Megafauna","set_trees"
"165","ouwie_Afr_BM_63","OU1",-1506.90233057508,3019.80466115015,3019.8177830747,3036.34578889367,3,940,33,0,0.0156445530933901,0.0156445530933901,0.05199251585339,0.05199251585339,0.922440078007925,0.275193642699574,0.922440078007925,0.275193642699574,3019.8177830747,0,0.642002335032977,"simulated","Megafauna","set_trees"
"166","ouwie_Afr_BM_64","OU1",-1336.21256300749,2678.42512601498,2678.43824793953,2694.9662537585,3,920,13,0,0.00883469312957381,0.00883469312957381,0.0415251478682408,0.0415251478682408,0.90995341107611,0.407615231093525,0.90995341107611,0.407615231093525,2678.43824793953,0,0.608251704552376,"simulated","Megafauna","set_trees"
"167","ouwie_Afr_BM_65","OU1",-1421.54064212123,2849.08128424246,2849.09440616701,2865.62241198598,3,930,24,0,0.0124072580221694,0.0124072580221694,0.0470610937740205,0.0470610937740205,1.33693811724364,0.327333866199854,1.33693811724364,0.327333866199854,2849.09440616701,0,0.538877649934133,"simulated","Megafauna","set_trees"
"168","ouwie_Afr_BM_66","OUMVA",-1279.27126173228,2570.54252346456,2570.58852565514,2603.6247789516,6,900,57,24,0.0201469830665415,0.0155982255647021,0.0416946196032323,0.0692889035590217,0.362293183127917,0.204695668071628,1.7498710192299,0.576834360953521,2570.58852565514,0,0.999058129933669,"simulated","Megafauna","set_trees"
"169","ouwie_Afr_BM_67","OU1",-1354.3550754513,2714.71015090261,2714.72327282715,2731.25127864612,3,920,9.8,0,0.00748188195064596,0.00748188195064596,0.0382157652793085,0.0382157652793085,0.924198157272887,0.438281797386981,0.924198157272887,0.438281797386981,2714.72327282715,0,0.645996497086226,"simulated","Megafauna","set_trees"
"170","ouwie_Afr_BM_68","OU1",-1469.03927567403,2944.07855134805,2944.0916732726,2960.61967909157,3,930,27,0,0.0134277460261635,0.0134277460261635,0.0520494992393262,0.0520494992393262,1.2658804327536,0.327818645142644,1.2658804327536,0.327818645142644,2944.0916732726,0,0.500449032244671,"simulated","Megafauna","set_trees"
"171","ouwie_Afr_BM_69","OU1",-1486.55241824796,2979.10483649593,2979.11795842048,2995.64596423945,3,970,73,0,0.0274898553708069,0.0274898553708069,0.0561417970949388,0.0561417970949388,1.16083573801505,0.134096157985482,1.16083573801505,0.134096157985482,2979.11795842048,0,0.617431143615094,"simulated","Megafauna","set_trees"
"172","ouwie_Afr_BM_7","OUMV",-1396.76309472711,2803.52618945421,2803.55903017671,2831.09473569341,5,920,67,24,0.0230350050765946,0.0230350050765946,0.0521772313749616,0.0382614520939276,1.35072239977602,0.174787584835318,0.436379745935618,0.367057305826978,2803.55903017671,0,0.336447584337859,"simulated","Megafauna","set_trees"
"173","ouwie_Afr_BM_70","OUM",-1478.69299405871,2965.38598811742,2965.40786995549,2987.44082510878,4,930,30,0,0.0134044557387844,0.0134044557387844,0.0495569787083596,0.0495569787083596,0.865927891701879,0.346965849834434,1.81566603533229,0.629085003719992,2965.40786995549,0,0.365787626142021,"simulated","Megafauna","set_trees"
"174","ouwie_Afr_BM_71","OU1",-1289.92764840989,2585.85529681978,2585.86841874432,2602.39642456329,3,940,39,0,0.015967624699806,0.015967624699806,0.0430079080809949,0.0430079080809949,0.521150748947836,0.243087200748002,0.521150748947836,0.243087200748002,2585.86841874432,0,0.385234819203776,"simulated","Megafauna","set_trees"
"175","ouwie_Afr_BM_72","OUMVA",-1544.31253239102,3100.62506478204,3100.67106697262,3133.70732026907,6,900,42,23,0.0163221831438144,0.010566300459821,0.0586589221962057,0.066262836884932,0.934019915301666,0.284013381248914,1.57292892699432,1.1331862108043,3100.67106697262,0,0.336487487881904,"simulated","Megafauna","set_trees"
"176","ouwie_Afr_BM_73","OU1",-1611.46382449518,3228.92764899037,3228.94077091492,3245.46877673389,3,940,35,0,0.0154725740456553,0.0154725740456553,0.0563999562231227,0.0563999562231227,1.09214450017257,0.287130201437744,1.09214450017257,0.287130201437744,3228.94077091492,0,0.622019463402675,"simulated","Megafauna","set_trees"
"177","ouwie_Afr_BM_74","OU1",-1476.45111027844,2958.90222055689,2958.91534248144,2975.44334830041,3,940,43,0,0.0171390260791643,0.0171390260791643,0.0534033107766045,0.0534033107766045,1.60074333391224,0.249418547937567,1.60074333391224,0.249418547937567,2958.91534248144,0,0.404461753607343,"simulated","Megafauna","set_trees"
"178","ouwie_Afr_BM_75","OUM",-1471.31441279355,2950.6288255871,2950.65070742518,2972.68366257846,4,950,41,0,0.0209181090029327,0.0209181090029327,0.0591669401379711,0.0591669401379711,1.48535576596233,0.221853526560889,-0.0632251025106452,0.466029388300447,2950.65070742518,0,0.641761521634628,"simulated","Megafauna","set_trees"
"179","ouwie_Afr_BM_76","OU1",-1370.23345989638,2746.46691979276,2746.48004171731,2763.00804753628,3,930,31,0,0.0142490813347632,0.0142490813347632,0.0490824492356555,0.0490824492356555,1.22913241941372,0.299391974488929,1.22913241941372,0.299391974488929,2746.48004171731,0,0.480452311348045,"simulated","Megafauna","set_trees"
"180","ouwie_Afr_BM_77","OUM",-1363.81565146408,2735.63130292816,2735.65318476623,2757.68613991951,4,930,28,0,0.0126368560463896,0.0126368560463896,0.0456130767306773,0.0456130767306773,0.775102491063719,0.323700366543533,2.32917757483398,0.663996612477578,2735.65318476623,0,0.44021203764726,"simulated","Megafauna","set_trees"
"181","ouwie_Afr_BM_78","OU1",-1417.53758528992,2841.07517057985,2841.0882925044,2857.61629832337,3,940,36,0,0.0163535025393854,0.0163535025393854,0.0486245616262755,0.0486245616262755,0.579118117095846,0.260378638875448,0.579118117095846,0.260378638875448,2841.0882925044,0,0.552320877129302,"simulated","Megafauna","set_trees"
"182","ouwie_Afr_BM_79","OU1",-1440.8446808078,2887.68936161561,2887.70248354016,2904.23048935913,3,930,27,0,0.0137767244657201,0.0137767244657201,0.0481758667301781,0.0481758667301781,1.68010922758421,0.301444079975359,1.68010922758421,0.301444079975359,2887.70248354016,0,0.387581504698138,"simulated","Megafauna","set_trees"
"183","ouwie_Afr_BM_8","OU1",-1421.3616187836,2848.7232375672,2848.73635949175,2865.26436531072,3,930,29,0,0.0140400070742313,0.0140400070742313,0.0494241101770086,0.0494241101770086,0.718463751323048,0.307713975767179,0.718463751323048,0.307713975767179,2848.73635949175,0,0.482098900095355,"simulated","Megafauna","set_trees"
"184","ouwie_Afr_BM_80","OU1",-1418.99742550118,2843.99485100235,2844.0079729269,2860.53597874587,3,930,25,0,0.011617860693359,0.011617860693359,0.0401894198343502,0.0401894198343502,1.33397105395774,0.320364273502556,1.33397105395774,0.320364273502556,2844.0079729269,0,0.344810736461757,"simulated","Megafauna","set_trees"
"185","ouwie_Afr_BM_81","OU1",-1284.32750179602,2574.65500359203,2574.66812551658,2591.19613133555,3,940,44,0,0.0146441140110692,0.0146441140110692,0.0375308346560896,0.0375308346560896,1.51630753273288,0.235836719781119,1.51630753273288,0.235836719781119,2574.66812551658,0,0.594299804024141,"simulated","Megafauna","set_trees"
"186","ouwie_Afr_BM_82","OUMVA",-1378.51707359444,2769.03414718888,2769.08014937946,2802.11640267592,6,900,38,26,0.0126733378215297,0.0210845896489891,0.04389874161503,0.0139619677880706,0.747271552822646,0.319068724617962,-0.218125321539921,0.315869886261925,2769.08014937946,0,0.609718922053079,"simulated","Megafauna","set_trees"
"187","ouwie_Afr_BM_83","OUM",-1486.06205587874,2980.12411175747,2980.14599359554,3002.17894874883,4,950,59,0,0.0223597049018858,0.0223597049018858,0.0595977688968021,0.0595977688968021,0.668250125535683,0.197638036723424,2.15620329684501,0.431119637873397,2980.14599359554,0,0.659471749890933,"simulated","Megafauna","set_trees"
"188","ouwie_Afr_BM_84","OUM",-1456.82004517153,2921.64009034306,2921.66197218114,2943.69492733442,4,940,33,0,0.0152498535132714,0.0152498535132714,0.047219798389463,0.047219798389463,1.5665679843918,0.257385485130164,2.63623972481261,0.5904318431018,2921.66197218114,0,0.481940215436687,"simulated","Megafauna","set_trees"
"189","ouwie_Afr_BM_85","OU1",-1468.50250686887,2943.00501373775,2943.0181356623,2959.54614148127,3,940,47,0,0.019180851584404,0.019180851584404,0.0572411229570355,0.0572411229570355,1.23094483487225,0.218513123032895,1.23094483487225,0.218513123032895,2943.0181356623,0,0.573740566398813,"simulated","Megafauna","set_trees"
"190","ouwie_Afr_BM_86","OU1",-1387.72362516532,2781.44725033064,2781.46037225519,2797.98837807416,3,930,23,0,0.0119329494251831,0.0119329494251831,0.0466416810463717,0.0466416810463717,1.09675807531561,0.334923202781785,1.09675807531561,0.334923202781785,2781.46037225519,0,0.397972875682173,"simulated","Megafauna","set_trees"
"191","ouwie_Afr_BM_87","OU1",-1376.75657818612,2759.51315637224,2759.52627829678,2776.05428411575,3,950,50,0,0.0214716434310634,0.0214716434310634,0.0518096357629171,0.0518096357629171,0.392313903012704,0.189679518174699,0.392313903012704,0.189679518174699,2759.52627829678,0,0.644169251291506,"simulated","Megafauna","set_trees"
"192","ouwie_Afr_BM_88","OU1",-1503.45621011999,3012.91242023999,3012.92554216454,3029.45354798351,3,930,21,0,0.0118480611618716,0.0118480611618716,0.0517442480857655,0.0517442480857655,0.873190651168905,0.353417849045624,0.873190651168905,0.353417849045624,3012.92554216454,0,0.621957769061581,"simulated","Megafauna","set_trees"
"193","ouwie_Afr_BM_89","OU1",-1359.70912814915,2725.4182562983,2725.43137822285,2741.95938404182,3,930,39,0,0.0156708335072798,0.0156708335072798,0.0507009231902486,0.0507009231902486,1.6991439524407,0.274524936514428,1.6991439524407,0.274524936514428,2725.43137822285,0,0.485000472564357,"simulated","Megafauna","set_trees"
"194","ouwie_Afr_BM_9","OUM",-1412.17427719181,2832.34855438363,2832.3704362217,2854.40339137499,4,930,27,0,0.0145945905099883,0.0145945905099883,0.0447970553323067,0.0447970553323067,1.53844811947276,0.296042525383064,-0.134746084743822,0.593314416265893,2832.3704362217,0,0.603546215741454,"simulated","Megafauna","set_trees"
"195","ouwie_Afr_BM_90","OU1",-1307.98475798038,2621.96951596076,2621.98263788531,2638.51064370428,3,930,33,0,0.0145667257485517,0.0145667257485517,0.0427051666411407,0.0427051666411407,0.899510554187918,0.26958011360614,0.899510554187918,0.26958011360614,2621.98263788531,0,0.339486483035331,"simulated","Megafauna","set_trees"
"196","ouwie_Afr_BM_91","OU1",-1425.58481099857,2857.16962199713,2857.18274392168,2873.71074974065,3,930,27,0,0.0141731277322348,0.0141731277322348,0.0490786578594283,0.0490786578594283,1.33519325669996,0.298575632126935,1.33519325669996,0.298575632126935,2857.18274392168,0,0.569369078371073,"simulated","Megafauna","set_trees"
"197","ouwie_Afr_BM_92","OU1",-1439.65795679081,2885.31591358163,2885.32903550618,2901.85704132515,3,930,29,0,0.0124225224454788,0.0124225224454788,0.0444012966508092,0.0444012966508092,0.882939150319407,0.32678530984365,0.882939150319407,0.32678530984365,2885.32903550618,0,0.530396817154782,"simulated","Megafauna","set_trees"
"198","ouwie_Afr_BM_93","OU1",-1510.56990719191,3027.13981438383,3027.15293630838,3043.68094212735,3,930,26,0,0.0130339047720657,0.0130339047720657,0.0565434261345699,0.0565434261345699,1.00983746177833,0.349688785840151,1.00983746177833,0.349688785840151,3027.15293630838,0,0.340391412586787,"simulated","Megafauna","set_trees"
"199","ouwie_Afr_BM_94","OU1",-1463.68276776401,2933.36553552801,2933.37865745256,2949.90666327153,3,940,48,0,0.0180481908205434,0.0180481908205434,0.0526247620154339,0.0526247620154339,1.24111035467428,0.239177078301561,1.24111035467428,0.239177078301561,2933.37865745256,0,0.571619758349868,"simulated","Megafauna","set_trees"
"200","ouwie_Afr_BM_95","OU1",-1451.86105773292,2909.72211546585,2909.7352373904,2926.26324320937,3,940,41,0,0.015303290462081,0.015303290462081,0.0500565750449957,0.0500565750449957,1.51004309676007,0.255127812433824,1.51004309676007,0.255127812433824,2909.7352373904,0,0.388052252952382,"simulated","Megafauna","set_trees"
"201","ouwie_Afr_BM_96","OU1",-1448.59723764953,2903.19447529905,2903.2075972236,2919.73560304257,3,950,51,0,0.0202125829139286,0.0202125829139286,0.0563642387755973,0.0563642387755973,0.732437621252893,0.209906006105376,0.732437621252893,0.209906006105376,2903.2075972236,0,0.631059336833165,"simulated","Megafauna","set_trees"
"202","ouwie_Afr_BM_97","OUM",-1502.36626543519,3012.73253087037,3012.75441270845,3034.78736786173,4,940,37,0,0.0166085236560585,0.0166085236560585,0.0574649098169742,0.0574649098169742,1.19647650005932,0.295340905481853,-0.115656182580378,0.774883210922661,3012.75441270845,0,0.453229941627481,"simulated","Megafauna","set_trees"
"203","ouwie_Afr_BM_98","OU1",-1381.43321630294,2768.86643260588,2768.87955453043,2785.4075603494,3,930,23,0,0.0129215399398029,0.0129215399398029,0.0481304079957323,0.0481304079957323,1.54302206188829,0.318760953679281,1.54302206188829,0.318760953679281,2768.87955453043,0,0.449218198701135,"simulated","Megafauna","set_trees"
"204","ouwie_Afr_BM_99","OU1",-1297.22863703609,2600.45727407219,2600.47039599674,2616.99840181571,3,930,31,0,0.0137754756307514,0.0137754756307514,0.0413424761126313,0.0413424761126313,0.829435700986499,0.28056466861529,0.829435700986499,0.28056466861529,2600.47039599674,0,0.477203066912106,"simulated","Megafauna","set_trees"
