"id" "model" "loglik" "AIC" "AICc" "BIC" "param.count" "eigval1" "eigval2" "eigval3" "X0_alpha" "X1_alpha" "sigma0" "X1_sigma.sq" "theta0" "theta_se0" "theta_1" "theta_se_1"
"105" "ouwie_Afr_avgl_20" "OUMVA" 23700.313545807 -47388.627091614 -47388.5810894235 -47355.544836127 6 5.6e+09 880 39 1.23374564880766 1.68865476897645e-09 1.00001413508979e-09 0.53520094918428 1.79039034366092 2.61329164649896e+28 -3.51606078503625e-41 0
"106" "ouwie_Afr_avgl_21" "BM1" -2085.97128904648 4175.94257809296 4175.94913547001 4186.96999658864 2 920 0 0 0 0 0.0879215153274183 0.0879215153274183 1.07361019235086 1.30732356263833 1.07361019235086 1.30732356263833
"107" "ouwie_Afr_avgl_21" "BMS" -2034.66722346032 4075.33444692064 4075.34756884519 4091.87557466416 3 890 24 0 0 0 0.0902497060934541 0.00457413885913526 1.17017365759605 1.29208891399438 1.17017365759605 1.29208891399438
"108" "ouwie_Afr_avgl_21" "OU1" -1659.85140071193 3325.70280142386 3325.7159233484 3342.24392916737 3 1400 150 0 0.164350108191325 0.164350108191325 0.158954561120068 0.158954561120068 0.636732314351926 0.0249213310617373 0.636732314351926 0.0249213310617373
"109" "ouwie_Afr_avgl_21" "OUM" -1636.44350144226 3280.88700288452 3280.90888472259 3302.94183987588 4 1500 140 0 0.180931418502039 0.180931418502039 0.165807815988301 0.165807815988301 0.579505859837067 0.02400425304482 1.27160825647683 0.095134094818905
"110" "ouwie_Afr_avgl_21" "OUMV" -1636.31102864905 3282.62205729809 3282.65489802059 3310.19060353729 5 1400 170 23 0.17874893070201 0.17874893070201 0.164948684478872 0.148725046215571 0.581068749182635 0.0242215168348063 1.2712068794911 0.0908927327840807
"111" "ouwie_Afr_avgl_21" "OUMVA" 22661.9317910025 -45311.8635820049 -45311.8175798143 -45278.7813265179 6 1400 170 23 3.24986491609733 1.34036220252323 1e-09 0.00666682300058884 1.79175946922805 5.08009978221178e+42 -1.21985560967219e-24 0
"112" "ouwie_Afr_avgl_21" "OUMA" 22815.2872340641 -45620.5744681282 -45620.5416274057 -45593.005921889 5 6.3e+09 7400000 110 3.24698632936091 1.3859492409605 1e-09 1e-09 1.79175946922805 3.14487212630791e+41 -1.5563078369217e-22 0
"113" "ouwie_Afr_avgl_22" "BM1" -1998.82810612474 4001.65621224949 4001.66276962653 4012.68363074516 2 920 0 0 0 0 0.0740627922604988 0.0740627922604988 1.04566864724138 1.03889229291435 1.04566864724138 1.03889229291435
"114" "ouwie_Afr_avgl_22" "BMS" -1967.19938028241 3940.39876056481 3940.41188248936 3956.93988830833 3 890 27 0 0 0 0.0761133452045266 0.0104794818754951 1.33676077528665 0.870325678069479 1.33676077528665 0.870325678069479
"115" "ouwie_Afr_avgl_22" "OU1" -1600.81602444487 3207.63204888975 3207.6451708143 3224.17317663327 3 1400 160 0 0.142534733301424 0.142534733301424 0.132260978745151 0.132260978745151 0.627296414344902 0.0252003197215926 0.627296414344902 0.0252003197215926
"116" "ouwie_Afr_avgl_22" "OUM" -1576.29843380762 3160.59686761524 3160.61874945331 3182.6517046066 4 1500 160 0 0.157697119389083 0.157697119389083 0.138074619292584 0.138074619292584 0.56926765931305 0.0241286497057201 1.26583407639248 0.093129938653278
"117" "ouwie_Afr_avgl_22" "OUMV" -1576.15927612579 3162.31855225158 3162.35139297408 3189.88709849078 5 1400 190 25 0.156349181569934 0.156349181569934 0.137722471842558 0.124555132672592 0.570250599462711 0.0243021207884059 1.26507785893545 0.0890096691286821
"118" "ouwie_Afr_avgl_22" "OUMVA" -1573.83428983011 3159.66857966022 3159.7145818508 3192.75083514726 6 1400 190 25 0.154999798859019 0.158787959724835 0.140181715012012 0.0880700991533891 0.571292989169306 0.0243265354500814 1.2856355912999 0.0856482836273612
"119" "ouwie_Afr_avgl_22" "OUMA" 46850.7188782518 -93691.4377565036 -93691.4049157811 -93663.8692102644 5 1.5e+09 2e+07 2000 1.98338264603728e-05 0.723287991541349 1e-09 1e-09 -909.746510600357 0 1.6952022587547 0
"120" "ouwie_Afr_avgl_23" "BM1" -1988.67587593309 3981.35175186618 3981.35830924323 3992.37917036186 2 920 0 0 0 0 0.0869409109449369 0.0869409109449369 1.05307277529183 1.18165213965484 1.05307277529183 1.18165213965484
"121" "ouwie_Afr_avgl_23" "BMS" -1987.37876604881 3980.75753209761 3980.77065402216 3997.29865984113 3 880 29 0 0 0 0.0877847429940936 0.0638662460551407 1.07948262206434 1.18086782844632 1.07948262206434 1.18086782844632
"122" "ouwie_Afr_avgl_23" "OU1" -1596.32949572818 3198.65899145635 3198.6721133809 3215.20011919987 3 1400 170 0 0.161970362579357 0.161970362579357 0.153117847038747 0.153117847038747 0.636206617140515 0.0258449559760478 0.636206617140515 0.0258449559760478
"123" "ouwie_Afr_avgl_23" "OUM" -1575.56437132685 3159.1287426537 3159.15062449177 3181.18357964506 4 1400 160 0 0.173839270437799 0.173839270437799 0.156953006992783 0.156953006992783 0.582716977202866 0.0253436405755609 1.2240559057388 0.09386898326569
"124" "ouwie_Afr_avgl_23" "OUMV" -1574.92136084167 3159.84272168333 3159.87556240583 3187.41126792253 5 1400 180 29 0.175209154962149 0.175209154962149 0.156505143739026 0.190766621438529 0.582058756434495 0.0251122847076957 1.22271024834046 0.102839599967169
"125" "ouwie_Afr_avgl_23" "OUMVA" 23188.7371017024 -46365.4742034049 -46365.4282012143 -46332.3919479178 6 1400 180 29 3.42268975550764 1.76659112225065 1.00802633812575e-09 1e-09 1.79175946922805 1.02799025434011e+40 -2.97366623019358e-57 0
"126" "ouwie_Afr_avgl_23" "OUMA" 23217.1059429428 -46424.2118858856 -46424.1790451631 -46396.6433396464 5 5.7e+09 5100000 1200 3.45180229163029 1.76214372395363 1e-09 1e-09 1.79175946922805 8.29572367520755e+40 -4.72238133468334e-56 0
"127" "ouwie_Afr_avgl_24" "BM1" -2433.05824543878 4870.11649087756 4870.12304825461 4881.14390937324 2 920 0 0 0 0 0.11220245118362 0.11220245118362 0.936996405588726 1.37309400386267 0.936996405588726 1.37309400386267
"128" "ouwie_Afr_avgl_24" "BMS" -2398.37043955546 4802.74087911091 4802.75400103546 4819.28200685443 3 890 27 0 0 0 0.115302349827715 0.0137418574254982 0.979877108473159 1.373144199899 0.979877108473159 1.373144199899
"129" "ouwie_Afr_avgl_24" "OU1" -1819.06067097629 3644.12134195258 3644.13446387713 3660.6624696961 3 6e+09 920 0 3.29314809239109 3.29314809239109 2.83563565824397 2.83563565824397 0.524011481338351 0.015475114807818 0.524011481338351 0.015475114807818
"130" "ouwie_Afr_avgl_24" "OUMV" -1790.72752320326 3591.45504640653 3591.48788712902 3619.02359264572 5 1700 58 4.8 1.01948641957066 1.01948641957066 0.868588679619055 1.00723755623207 0.501115442057367 0.0161445779044269 1.17590723058078 0.0878532895299401
"131" "ouwie_Afr_avgl_24" "OUM" -1786.04414849756 3580.08829699511 3580.11017883319 3602.14313398647 4 6e+09 920 0 3.29308633587021 3.29308633587021 2.73468306715254 2.73468306715254 0.498963775896843 0.0155011958654683 1.15116325783423 0.0779718763962416
"132" "ouwie_Afr_avgl_24" "OUMVA" 23011.1792329888 -46010.3584659777 -46010.3124637871 -45977.2762104906 6 1700 58 4.8 3.27372482198868 0.987777064313246 1.00568202863916e-09 0.0247630854099684 1.79175946922805 6.13293828481958e+46 -5.1483598506562e-32 0
"133" "ouwie_Afr_avgl_24" "OUMA" 23359.8849015044 -46709.7698030088 -46709.7369622863 -46682.2012567696 5 6.2e+09 2.6e+08 1400 3.28349512212966 1.09506175125453 1.00121444419655e-09 1.00121444419655e-09 1.79175946922805 3.80944888477613e+44 2.15110029214155e-26 1757842197231.23
"134" "ouwie_Afr_avgl_25" "BM1" -2518.67615897419 5041.35231794837 5041.35887532542 5052.37973644405 2 920 0 0 0 0 0.1402954108241 0.1402954108241 1.00557657837963 1.50982078094788 1.00557657837963 1.50982078094788
"135" "ouwie_Afr_avgl_25" "BMS" -2518.57800482771 5043.15600965542 5043.16913157997 5059.69713739894 3 890 33 0 0 0 0.139911303496673 0.151155780908389 1.00537478203906 1.50890847160471 1.00537478203906 1.50890847160471
"136" "ouwie_Afr_avgl_25" "OU1" -1824.4644848056 3654.92896961121 3654.94209153576 3671.47009735473 3 5.7e+09 920 0 3.38490463499523 3.38490463499523 2.93908286956753 2.93908286956753 0.535702999960521 0.0155583631189359 0.535702999960521 0.0155583631189359
"137" "ouwie_Afr_avgl_25" "OUMV" -1795.41878316804 3600.83756633609 3600.87040705858 3628.40611257529 5 4.5e+08 450 -8e+07 2.10634897819484 2.10634897819484 1.76781379977497 2.26811325639289 0.510967225851846 0.0157304585640609 1.13691138606115 0.0883206996189396
"138" "ouwie_Afr_avgl_25" "OUM" -1794.08494983772 3596.16989967545 3596.19178151352 3618.22473666681 4 5.7e+09 920 0 3.3848949736035 3.3848949736035 2.84310065445985 2.84310065445985 0.511387837225996 0.0156118214701366 1.13279735913077 0.0774950747674226
"139" "ouwie_Afr_avgl_25" "OUMVA" 23140.4858971349 -46268.9717942698 -46268.9257920792 -46235.8895387827 6 4.5e+08 450 -8e+07 3.3645685764363 1.48584413777146 1e-09 1.0069626054918e-09 1.79175946922805 1.78605367180945e+36 6.2906612772553e-24 0
"140" "ouwie_Afr_avgl_25" "OUMA" 23171.9422410565 -46333.8844821129 -46333.8516413904 -46306.3159358737 5 5.9e+09 6200000 130 3.38484343255116 1.49805142539597 1e-09 1e-09 1.79175946922805 2.67524343381243e+36 -1.52973394938373e-24 0
"141" "ouwie_Afr_avgl_26" "BM1" -2283.42333862564 4570.84667725128 4570.85323462833 4581.87409574696 2 920 0 0 0 0 0.105481947831511 0.105481947831511 1.00445303065885 1.39066127424561 1.00445303065885 1.39066127424561
"142" "ouwie_Afr_avgl_26" "BMS" -2278.1542318902 4562.30846378041 4562.32158570496 4578.84959152393 3 880 36 0 0 0 0.10294807360649 0.171960536266708 0.995295554129731 1.37772736886159 0.995295554129731 1.37772736886159
"143" "ouwie_Afr_avgl_26" "OU1" -1769.6032670289 3545.2065340578 3545.21965598235 3561.74766180132 3 1500 110 0 0.21776697281455 0.21776697281455 0.217350969285039 0.217350969285039 0.58475782059496 0.0221704845776385 0.58475782059496 0.0221704845776385
"144" "ouwie_Afr_avgl_26" "OUM" -1743.2023093846 3494.4046187692 3494.42650060727 3516.45945576056 4 1600 100 0 0.240251286013709 0.240251286013709 0.228123806279928 0.228123806279928 0.538705456289367 0.0214766518825481 1.24109109474645 0.0918193645132264
"145" "ouwie_Afr_avgl_26" "OUMV" -1739.71517856072 3489.43035712143 3489.46319784393 3516.99890336063 5 1500 120 34 0.236026916386559 0.236026916386559 0.220358572723523 0.33448404465584 0.540034859505559 0.0214320057171412 1.23953489255561 0.112240469794321
"146" "ouwie_Afr_avgl_26" "OUMA" 14569.0155210648 -29128.0310421296 -29127.9982014071 -29100.4624958904 5 1200000 630000 -4.6e+08 9.32367419836153e-07 0.179883477738301 1e-09 1e-09 0.493617859154208 0.000219989325419359 1.93758515670472 0.0922393908226869
"147" "ouwie_Afr_avgl_26" "OUMVA" 23592.8507931145 -47173.7015862291 -47173.6555840385 -47140.619330742 6 1500 120 34 3.28857530459321 1.54793157148391 1e-09 9.03781166607393 1.79175946922805 1.71938616246442e+28 -7.2821545630834e-27 0
"148" "ouwie_Afr_avgl_27" "BM1" -2289.68587247716 4583.37174495432 4583.37830233136 4594.39916345 2 920 0 0 0 0 0.11311363315716 0.11311363315716 1.00158370593748 1.35805969257577 1.00158370593748 1.35805969257577
"149" "ouwie_Afr_avgl_27" "BMS" -2265.09714182051 4536.19428364102 4536.20740556557 4552.73541138454 3 890 29 0 0 0 0.116130306722071 0.0227068681283744 1.0181603160864 1.36873787329633 1.0181603160864 1.36873787329633
"150" "ouwie_Afr_avgl_27" "OU1" -1781.13139968561 3568.26279937121 3568.27592129576 3584.80392711473 3 1500 86 0 0.223719954072923 0.223719954072923 0.230183153299181 0.230183153299181 0.620282926745473 0.0227549177368066 0.620282926745473 0.0227549177368066
"151" "ouwie_Afr_avgl_27" "OUM" -1758.45861503546 3524.91723007093 3524.939111909 3546.97206706229 4 1500 60 0 0.253918786732477 0.253918786732477 0.247659266763612 0.247659266763612 0.571615651014711 0.0218923740234127 1.22162179299527 0.0910713449873064
"152" "ouwie_Afr_avgl_27" "OUMV" -1758.33050000322 3526.66100000645 3526.69384072894 3554.22954624564 5 1500 99 20 0.252986612938293 0.252986612938293 0.24781307517216 0.226591182160797 0.571909044349689 0.0219648587214338 1.22164656392071 0.0873568807928902
"153" "ouwie_Afr_avgl_27" "OUMVA" 23607.3733047616 -47202.7466095231 -47202.7006073325 -47169.6643540361 6 1500 99 20 3.42108032868683 1.55042306958865 1.00031315711977e-09 3.11855121286943e-05 1.79175946922805 6.93153409550177e+33 -4.47694848011206e-27 0
"154" "ouwie_Afr_avgl_27" "OUMA" 23612.8628004893 -47215.7256009785 -47215.692760256 -47188.1570547393 5 5.8e+09 8900000 1100 3.40761112655563 1.56457519144441 1e-09 1e-09 1.79175946922805 1.85920929959688e+33 -2.54228492843146e-26 0
"155" "ouwie_Afr_avgl_28" "BM1" -1800.38575085012 3604.77150170023 3604.77805907728 3615.79892019591 2 920 0 0 0 0 0.0598725282882716 0.0598725282882716 0.989416330767529 0.998511474734776 0.989416330767529 0.998511474734776
"156" "ouwie_Afr_avgl_28" "BMS" -1782.01906585036 3570.03813170072 3570.05125362527 3586.57925944424 3 880 25 0 0 0 0.0616870147692576 0.0133363917162065 1.05031701768992 0.999135980074651 1.05031701768992 0.999135980074651
"157" "ouwie_Afr_avgl_28" "OU1" -1488.29626617518 2982.59253235037 2982.60565427492 2999.13366009389 3 1300 220 0 0.0969141198062589 0.0969141198062589 0.0914991451664463 0.0914991451664463 0.743685672621385 0.0323052340595318 0.743685672621385 0.0323052340595318
"158" "ouwie_Afr_avgl_28" "OUM" -1471.34343829627 2950.68687659253 2950.70875843061 2972.74171358389 4 1300 220 0 0.103914700167775 0.103914700167775 0.0935551916849646 0.0935551916849646 0.673104243076288 0.0315134689672532 1.32642403001705 0.10435088931029
"159" "ouwie_Afr_avgl_28" "OUMV" -1471.3023903991 2952.6047807982 2952.6376215207 2980.1733270374 5 1300 240 22 0.103751165045022 0.103751165045022 0.0937685385308452 0.0886177654934699 0.67357922638343 0.0316073841715649 1.32609043703646 0.101740661411124
"160" "ouwie_Afr_avgl_28" "OUMA" 14538.6117409077 -29067.2234818154 -29067.1906410929 -29039.6549355762 5 1100000 740 -68 0.000166929136887617 0.217848767272668 1e-09 1e-09 -18759.7459689074 8035.22005952955 1.83598149219983 0.138794068774201
"161" "ouwie_Afr_avgl_28" "OUMVA" 15218.62961539 -30425.25923078 -30425.2132285894 -30392.176975293 6 1300 240 22 0.0865083487033162 0.187777213767362 1e-09 0.000199333480276059 1.03448674268673 0.138013839967816 1.58763522523122 0.128585152792982
"162" "ouwie_Afr_avgl_29" "BM1" -2373.41349577715 4750.8269915543 4750.83354893135 4761.85441004998 2 920 0 0 0 0 0.110789169559195 0.110789169559195 0.965713977275993 1.355351813684 0.965713977275993 1.355351813684
"163" "ouwie_Afr_avgl_29" "BMS" -2272.16006984723 4550.32013969446 4550.33326161901 4566.86126743798 3 880 33 0 0 0 0.0919808649131622 0.722505036257858 0.888007405600463 1.27401079053329 0.888007405600463 1.27401079053329
"164" "ouwie_Afr_avgl_29" "OU1" -1811.18459591453 3628.36919182906 3628.3823137536 3644.91031957257 3 1600 33 0 0.293135306104211 0.293135306104211 0.286910637653913 0.286910637653913 0.549515019185137 0.0196532890707409 0.549515019185137 0.0196532890707409
"165" "ouwie_Afr_avgl_29" "OUM" -1777.91495857587 3563.82991715173 3563.85179898981 3585.88475414309 4 5.6e+09 920 0 3.41359965083695 3.41359965083695 2.81005436664459 2.81005436664459 0.493719111265724 0.015420256695335 1.19245676615562 0.0792683005275284
"166" "ouwie_Afr_avgl_29" "OUMV" -1751.88702703296 3513.77405406593 3513.80689478842 3541.34260030512 5 1500 73 30 0.22643980270196 0.22643980270196 0.206518870728721 0.84539610262522 0.531865562639896 0.0210093420659529 1.22466517296964 0.185415115204906
"167" "ouwie_Afr_avgl_29" "OUMA" 22696.8274925807 -45383.6549851613 -45383.6221444388 -45356.0864389221 5 5.8e+09 5.2e+09 7900 3.40861951092382 0.966196750172514 1.00010906654968e-09 1.00010906654968e-09 1.31994335353461 1.27109116470992e+48 5.95390799167478e-26 1.66479681876957e+23
"168" "ouwie_Afr_avgl_29" "OUMVA" 24247.031213188 -48482.062426376 -48482.0164241854 -48448.9801708889 6 1500 73 30 2.51762990493718 1.04131750744026e-08 1e-09 17.0866308445672 1.31994332967972 6.52452980010808e+49 -1.89629505844825e-61 0
"169" "ouwie_Afr_avgl_3" "BM1" -2504.12199407397 5012.24398814793 5012.25054552498 5023.27140664361 2 920 0 0 0 0 0.142000499191903 0.142000499191903 0.981141202266032 1.51191022389814 0.981141202266032 1.51191022389814
"170" "ouwie_Afr_avgl_3" "BMS" -2472.23189174045 4950.4637834809 4950.47690540545 4967.00491122442 3 890 26 0 0 0 0.145662168516601 0.0189701572265716 0.990546628697629 1.50564021772753 0.990546628697629 1.50564021772753
"171" "ouwie_Afr_avgl_3" "OU1" -1806.96684943918 3619.93369887836 3619.9468208029 3636.47482662187 3 5.6e+09 920 0 3.43829134477039 3.43829134477039 2.93164200422928 2.93164200422928 0.520823884578062 0.0154021668648439 0.520823884578062 0.0154021668648439
"172" "ouwie_Afr_avgl_3" "OUM" -1769.71483138776 3547.42966277552 3547.4515446136 3569.48449976688 4 5.6e+09 920 0 3.43829004708002 3.43829004708002 2.81483073688167 2.81483073688167 0.494401452184008 0.015393355770534 1.18580041668801 0.0777353783394976
"173" "ouwie_Afr_avgl_3" "OUMV" -1768.34907512579 3546.69815025157 3546.73099097407 3574.26669649077 5 5.6e+09 880 35 3.43826951572424 3.43826951572424 2.78163001027746 3.66128342898004 0.494427389637696 0.0153029812542552 1.18704746580537 0.0885828247108847
"174" "ouwie_Afr_avgl_3" "OUMA" 22726.0824297753 -45442.1648595505 -45442.132018828 -45414.5963133113 5 5.7e+09 7.5e+07 700 3.4224267552106 1.16430491814422 1e-09 1e-09 1.79175946922805 4.24516934861825e+54 -5.60290709331975e-27 4.89796233068585e+28
"175" "ouwie_Afr_avgl_3" "OUMVA" 22750.3172631956 -45488.6345263913 -45488.5885242007 -45455.5522709042 6 5.6e+09 880 35 3.43206014871563 1.17545949881239 1.00002331665992e-09 1.00526207938215e-09 1.79175946922805 3.8652699049369e+54 8.49184993700934e-26 3.74300612518156e+28
"176" "ouwie_Afr_avgl_30" "BM1" -3120.66783130625 6245.33566261249 6245.34221998954 6256.36308110817 2 920 0 0 0 0 0.281822923163653 0.281822923163653 0.983908996098696 2.20711153320591 0.983908996098696 2.20711153320591
"177" "ouwie_Afr_avgl_30" "BMS" -3070.73986611046 6147.47973222092 6147.49285414547 6164.02085996444 3 890 27 0 0 0 0.289945886458814 0.0192082168315312 1.00696018991028 2.2220549568714 1.00696018991028 2.2220549568714
"178" "ouwie_Afr_avgl_30" "OU1" -1839.44391364234 3684.88782728468 3684.90094920923 3701.4289550282 3 5.8e+09 920 0 3.36143808139702 3.36143808139702 2.97388909541655 2.97388909541655 0.523003425688404 0.015747150681319 0.523003425688404 0.015747150681319
"179" "ouwie_Afr_avgl_30" "OUM" -1808.91044733353 3625.82089466706 3625.84277650514 3647.87573165842 4 5.8e+09 14000 0 3.3614257117468 3.3614257117468 2.87817366160462 2.87817366160462 0.498277881843746 0.0158135741604269 1.1060505611339 0.0766287558912046
"180" "ouwie_Afr_avgl_30" "OUMV" -1808.76731067246 3627.53462134492 3627.56746206741 3655.10316758412 5 5.8e+09 880 37 3.36135507669363 3.36135507669363 2.84951822320968 3.5809457499017 0.497981547939902 0.0157452006601518 1.10598936343271 0.0854661514934394
"181" "ouwie_Afr_avgl_30" "OUMVA" -412.807709072132 837.615418144263 837.661420334843 870.697673631301 6 5.8e+09 880 37 1.14355622786005 0.00468583591682952 1.10136138023993 0.677646424904784 0.505698180682196 0.0172113313115373 4.2110006935625e-28 1.43320523701005e-29
"182" "ouwie_Afr_avgl_30" "OUMA" 17554.9486736307 -35099.8973472614 -35099.8645065389 -35072.3288010222 5 6.2e+13 4.7e+11 -4.9e+11 2.13726087275524 2.33102337557357 1e-09 1e-09 13371459.2241439 1588352.07779094 1.33686964831436 0.0273081728059569
"183" "ouwie_Afr_avgl_31" "BM1" -2161.83085326161 4327.66170652323 4327.66826390028 4338.68912501891 2 920 0 0 0 0 0.089950176642715 0.089950176642715 0.992700663808934 1.15595705719845 0.992700663808934 1.15595705719845
"184" "ouwie_Afr_avgl_31" "BMS" -2145.38268271884 4296.76536543768 4296.77848736223 4313.3064931812 3 890 31 0 0 0 0.0921727590041748 0.0271814515122085 0.989245018147625 1.15905514176975 0.989245018147625 1.15905514176975
"185" "ouwie_Afr_avgl_31" "OU1" -1696.49501808322 3398.99003616645 3399.003158091 3415.53116390997 3 1500 140 0 0.177207787169628 0.177207787169628 0.171732617210045 0.171732617210045 0.605291022102872 0.0234288670530921 0.605291022102872 0.0234288670530921
"186" "ouwie_Afr_avgl_31" "OUM" -1671.02313426843 3350.04626853685 3350.06815037493 3372.10110552821 4 1500 130 0 0.194207386477048 0.194207386477048 0.178792580962011 0.178792580962011 0.552633493961177 0.0227359579777406 1.23551177807383 0.0902597216342874
"187" "ouwie_Afr_avgl_31" "OUMV" -1671.00188334556 3352.00376669111 3352.03660741361 3379.57231293031 5 1500 160 28 0.193898452370743 0.193898452370743 0.178316037402774 0.184754452748698 0.552743840191953 0.0227391214323627 1.23607147777974 0.0918180456024262
"188" "ouwie_Afr_avgl_31" "OUMA" 17610.4527462915 -35210.9054925831 -35210.8726518606 -35183.3369463439 5 2.3e+08 960000 400 1.70108377114439e-09 0.34102513084373 1.00012405520831e-09 1.00012405520831e-09 -1.99955321703524e-11 0 1.00436029969668 67576.6449445448
"189" "ouwie_Afr_avgl_31" "OUMVA" 18119.6352231416 -36227.2704462831 -36227.2244440925 -36194.1881907961 6 1500 160 28 2.40286059031566e-09 0.168815358173883 1.01026457344234e-09 0.00177540041322203 300982203.384936 159207571.614455 -8.24592669970792 0
"190" "ouwie_Afr_avgl_32" "BM1" -2607.21496648586 5218.42993297172 5218.43649034877 5229.4573514674 2 920 0 0 0 0 0.162900961555329 0.162900961555329 0.985149068620078 1.64682695844555 0.985149068620078 1.64682695844555
"191" "ouwie_Afr_avgl_32" "BMS" -2593.2318355329 5192.4636710658 5192.47679299035 5209.00479880932 3 890 31 0 0 0 0.166530905105415 0.0543540444686857 1.03307145064689 1.64920868025155 1.03307145064689 1.64920868025155
"192" "ouwie_Afr_avgl_32" "OU1" -1813.55080435258 3633.10160870515 3633.1147306297 3649.64273644867 3 5.6e+09 920 0 3.41114087493154 3.41114087493154 2.93677840556354 2.93677840556354 0.524175237689711 0.0155217469718722 0.524175237689711 0.0155217469718722
"193" "ouwie_Afr_avgl_32" "OUM" -1775.71360999171 3559.42721998342 3559.4491018215 3581.48205697478 4 5.6e+09 920 0 3.41114328888875 3.41114328888875 2.81787627222212 2.81787627222212 0.496900095312696 0.0155177096559825 1.18658509929612 0.0768809780020417
"194" "ouwie_Afr_avgl_32" "OUMV" -1775.64419342034 3561.28838684068 3561.32122756317 3588.85693307987 5 910 36 -26000 3.1426042560734 3.1426042560734 2.5753876647659 3.2566033640609 0.49703635493995 0.0154737904275003 1.18998213887101 0.0861497203020585
"195" "ouwie_Afr_avgl_32" "OUMVA" 17580.0354080994 -35148.0708161987 -35148.0248140082 -35114.9885607117 6 910 36 -26000 1.28650065666952e-07 0.30285560610981 1e-09 1.00114983315964e-09 1.2811741735754e-08 3.05744298550992e-06 1.36992836495562 144.819348816223
"196" "ouwie_Afr_avgl_32" "OUMA" 22454.4096764878 -44898.8193529756 -44898.7865122531 -44871.2508067364 5 1.4e+07 1500 -5.2e+08 3.35365901678684 1.46615045125006 1.00059521652224e-09 1.00059521652224e-09 1.79175946922805 1.62043987675058e+46 9.04607343155661e-29 570947267448381888
"197" "ouwie_Afr_avgl_33" "BM1" -2040.26195252228 4084.52390504457 4084.53046242162 4095.55132354025 2 920 0 0 0 0 0.0849259784335243 0.0849259784335243 1.03228075666066 1.23182079949915 1.03228075666066 1.23182079949915
"198" "ouwie_Afr_avgl_33" "BMS" -2011.10111976273 4028.20223952547 4028.21536145002 4044.74336726899 3 890 26 0 0 0 0.0872172342154476 0.0119466335219168 1.09167321915558 1.18889734529479 1.09167321915558 1.18889734529479
"199" "ouwie_Afr_avgl_33" "OU1" -1625.65582941471 3257.31165882942 3257.32478075397 3273.85278657294 3 1400 150 0 0.167021197481726 0.167021197481726 0.155178968678974 0.155178968678974 0.619443146711298 0.0246462718638597 0.619443146711298 0.0246462718638597
"200" "ouwie_Afr_avgl_33" "OUM" -1601.08936410342 3210.17872820684 3210.20061004491 3232.2335651982 4 1500 150 0 0.182066587110052 0.182066587110052 0.160561250215443 0.160561250215443 0.565345189519942 0.0237893230466238 1.2625225190092 0.0939409947699664
"201" "ouwie_Afr_avgl_33" "OUMV" -1600.99396540976 3211.98793081952 3212.02077154201 3239.55647705872 5 1400 170 25 0.181255893033339 0.181255893033339 0.160509831119561 0.147512872148223 0.565758669546435 0.0238910738644607 1.26230211035176 0.0903511432199751
"202" "ouwie_Afr_avgl_33" "OUMA" 30611.5407591287 -61213.0815182573 -61213.0486775348 -61185.5129720181 5 5600000 640000 3400 0.000603283904916991 0.480287119720131 1e-09 1e-09 -650.269433323024 0 1.13379247256119 260455452438.216
"203" "ouwie_Afr_avgl_33" "OUMVA" 32414.9857406458 -64817.9714812916 -64817.925479101 -64784.8892258045 6 1400 170 25 0.0244321304364086 0.49100847633428 1.00297002692315e-09 0.00155467902695067 -218.175773020972 569898702831241856 1.34952034398868 139788117316248
"204" "ouwie_Afr_avgl_34" "BM1" -2379.95826677949 4763.91653355898 4763.92309093603 4774.94395205466 2 920 0 0 0 0 0.117732020627673 0.117732020627673 1.08249035074213 1.48747664756563 1.08249035074213 1.48747664756563
"205" "ouwie_Afr_avgl_34" "BMS" -2327.74437801332 4661.48875602663 4661.50187795118 4678.02988377015 3 890 28 0 0 0 0.121133639800565 0.0082922937149069 1.42571231642516 0.635471582736601 1.42571231642516 0.635471582736601
"206" "ouwie_Afr_avgl_34" "OUMVA" -1983.66100358972 3979.32200717943 3979.36800937001 4012.40426266647 6 1700 56 3.7 0.0605396705208462 0.063182753181988 0.144699943847547 0.0280349417861603 0.790400683349574 0.075828811873122 1.23675797669185 0.0845584643831594
"207" "ouwie_Afr_avgl_34" "OU1" -1790.16017194796 3586.32034389591 3586.33346582046 3602.86147163943 3 6.2e+09 920 0 3.21658317385446 3.21658317385446 2.68762648442264 2.68762648442264 0.518918080604335 0.0152697424929688 0.518918080604335 0.0152697424929688
"208" "ouwie_Afr_avgl_34" "OUMV" -1759.27908893806 3528.55817787612 3528.59101859861 3556.12672411532 5 1700 56 3.7 1.30569149130812 1.30569149130812 1.06762532487268 1.29316296688099 0.499176074658741 0.0157331213053846 1.14586720566837 0.0857028970933415
"209" "ouwie_Afr_avgl_34" "OUM" -1757.57756411686 3523.15512823373 3523.1770100718 3545.20996522508 4 6.2e+09 920 0 3.2165944793687 3.2165944793687 2.59412688702355 2.59412688702355 0.494180039487529 0.0153061672033338 1.12581774127455 0.0760129619392153
"210" "ouwie_Afr_avgl_34" "OUMA" 32175.564796585 -64341.1295931701 -64341.0967524476 -64313.5610469309 5 1.1e+11 3.8e+08 -2.7e+07 1.09306686582572e-09 0.421285090031104 1e-09 1e-09 1.08456005069793e-08 60.4936235648756 0.763718833753982 43153503602.72
