Column1;x;PalmSubfamily;accGenus;PalmTribe;;;;;;;;;;SpecName;PalmSubfamily;accGenus;PalmTribe
181;Licuala_olivifera;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_brejinhoensis;Arecoideae;Attalea;Cocoseae
182;Licuala_distans;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_burretiana;Arecoideae;Attalea;Cocoseae
183;Licuala_paucisecta;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_butyracea;Arecoideae;Attalea;Cocoseae
184;Licuala_cordata;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_camopiensis;Arecoideae;Attalea;Cocoseae
185;Licuala_graminifolia;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_cephalotus;Arecoideae;Attalea;Cocoseae
186;Licuala_leprosa;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_cohune;Arecoideae;Attalea;Cocoseae
187;Licuala_miriensis;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_colenda;Arecoideae;Attalea;Cocoseae
188;Licuala_malajana;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_compta;Arecoideae;Attalea;Cocoseae
189;Licuala_patens;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_crassispatha;Arecoideae;Attalea;Cocoseae
190;Licuala_terengganuensis;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_cuatrecasana;Arecoideae;Attalea;Cocoseae
191;Licuala_micholitzii;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_dahlgreniana;Arecoideae;Attalea;Cocoseae
192;Licuala_urciflora;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_degranvillei;Arecoideae;Attalea;Cocoseae
193;Licuala_petiolulata;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_dubia;Arecoideae;Attalea;Cocoseae
194;Licuala_kunstleri;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_eichleri;Arecoideae;Attalea;Cocoseae
195;Licuala_kemamanensis;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_exigua;Arecoideae;Attalea;Cocoseae
196;Licuala_palas;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_fairchildensis;Arecoideae;Attalea;Cocoseae
197;Licuala_celebica;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_funifera;Arecoideae;Attalea;Cocoseae
198;Licuala_flexuosa;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_geraensis;Arecoideae;Attalea;Cocoseae
199;Licuala_ahlidurii;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_guacuyule;Arecoideae;Attalea;Cocoseae
200;Licuala_elliptica;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_guianensis;Arecoideae;Attalea;Cocoseae
201;Licuala_micrantha;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_hoehnei;Arecoideae;Attalea;Cocoseae
202;Licuala_flammula;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_huebneri;Arecoideae;Attalea;Cocoseae
203;Licuala_meijeri;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_humilis;Arecoideae;Attalea;Cocoseae
204;Licuala_borneensis;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_iguadummat;Arecoideae;Attalea;Cocoseae
205;Licuala_thoana;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_insignis;Arecoideae;Attalea;Cocoseae
206;Licuala_tanycola;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_kewensis;Arecoideae;Attalea;Cocoseae
207;Licuala_ellipsoidalis;Coryphoideae;Licuala;Trachycarpeae;;;;;;;;;;Attalea_lauromuelleriana;Arecoideae;Attalea;Cocoseae
208;Brahea_moorei;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_luetzelburgii;Arecoideae;Attalea;Cocoseae
209;Brahea_pimo;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_macrolepis;Arecoideae;Attalea;Cocoseae
210;Brahea_decumbens;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_magdalenica;Arecoideae;Attalea;Cocoseae
211;Brahea_brandegeei;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_maracaibensis;Arecoideae;Attalea;Cocoseae
212;Brahea_armata;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_maripa;Arecoideae;Attalea;Cocoseae
213;Brahea_aculeata;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_maripensis;Arecoideae;Attalea;Cocoseae
214;Brahea_sarukhanii;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_microcarpa;Arecoideae;Attalea;Cocoseae
215;Brahea_salvadorensis;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_minarum;Arecoideae;Attalea;Cocoseae
216;Brahea_edulis;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_moorei;Arecoideae;Attalea;Cocoseae
217;Brahea_dulcis;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_nucifera;Arecoideae;Attalea;Cocoseae
218;Brahea_calcarea;Coryphoideae;Brahea;Trachycarpeae;;;;;;;;;;Attalea_oleifera;Arecoideae;Attalea;Cocoseae
219;Colpothrinax_cookii;Coryphoideae;Colpothrinax;Trachycarpeae;;;;;;;;;;Attalea_osmantha;Arecoideae;Attalea;Cocoseae
220;Colpothrinax_aphanopetala;Coryphoideae;Colpothrinax;Trachycarpeae;;;;;;;;;;Attalea_peruviana;Arecoideae;Attalea;Cocoseae
221;Colpothrinax_wrightii;Coryphoideae;Colpothrinax;Trachycarpeae;;;;;;;;;;Attalea_phalerata;Arecoideae;Attalea;Cocoseae
222;Acoelorrhaphe_wrightii;Coryphoideae;Acoelorrhaphe;Trachycarpeae;;;;;;;;;;Attalea_piassabossu;Arecoideae;Attalea;Cocoseae
223;Serenoa_repens;Coryphoideae;Serenoa;Trachycarpeae;;;;;;;;;;Attalea_pindobassu;Arecoideae;Attalea;Cocoseae
224;Washingtonia_robusta;Coryphoideae;Washingtonia;Trachycarpeae;;;;;;;;;;Attalea_plowmanii;Arecoideae;Attalea;Cocoseae
225;Washingtonia_filifera;Coryphoideae;Washingtonia;Trachycarpeae;;;;;;;;;;Attalea_princeps;Arecoideae;Attalea;Cocoseae
226;Copernicia_tectorum;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_racemosa;Arecoideae;Attalea;Cocoseae
227;Copernicia_alba;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_rostrata;Arecoideae;Attalea;Cocoseae
228;Copernicia_prunifera;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_salazarii;Arecoideae;Attalea;Cocoseae
229;Copernicia_curbeloi;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_salvadorensis;Arecoideae;Attalea;Cocoseae
230;Copernicia_berteroana;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_seabrensis;Arecoideae;Attalea;Cocoseae
231;Copernicia_ekmanii;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_septuagenata;Arecoideae;Attalea;Cocoseae
232;Copernicia_hospita;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_speciosa;Arecoideae;Attalea;Cocoseae
233;Copernicia_cowellii;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_spectabilis;Arecoideae;Attalea;Cocoseae
234;Copernicia_baileyana;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_teixeirana;Arecoideae;Attalea;Cocoseae
235;Copernicia_rigida;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_tessmannii;Arecoideae;Attalea;Cocoseae
236;Copernicia_macroglossa;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_vitrivir;Arecoideae;Attalea;Cocoseae
237;Copernicia_glabrescens;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_voeksii;Arecoideae;Attalea;Cocoseae
238;Copernicia_brittonorum;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_weberbaueri;Arecoideae;Attalea;Cocoseae
239;Copernicia_gigas;Coryphoideae;Copernicia;Trachycarpeae;;;;;;;;;;Attalea_wesselsboeri;Arecoideae;Attalea;Cocoseae
240;Pritchardia_woodii;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_acanthocarpa;Arecoideae;Bactris;Cocoseae
241;Pritchardia_thurstonii;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_acanthocarpoides;Arecoideae;Bactris;Cocoseae
242;Pritchardia_pacifica;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_ana-juliae;Arecoideae;Bactris;Cocoseae
243;Pritchardia_mitiaroana;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_aubletiana;Arecoideae;Bactris;Cocoseae
244;Pritchardia_vuylstekeana;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_bahiensis;Arecoideae;Bactris;Cocoseae
245;Pritchardia_viscosa;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_balanophora;Arecoideae;Bactris;Cocoseae
246;Pritchardia_waialealeana;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_barronis;Arecoideae;Bactris;Cocoseae
247;Pritchardia_napaliensis;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_bidentula;Arecoideae;Bactris;Cocoseae
248;Pritchardia_perlmanii;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_bifida;Arecoideae;Bactris;Cocoseae
249;Pritchardia_hardyi;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_brongniartii;Arecoideae;Bactris;Cocoseae
250;Pritchardia_minor;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_campestris;Arecoideae;Bactris;Cocoseae
251;Pritchardia_flynnii;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_caryotifolia;Arecoideae;Bactris;Cocoseae
252;Pritchardia_martii;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_caudata;Arecoideae;Bactris;Cocoseae
253;Pritchardia_bakeri;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_charnleyae;Arecoideae;Bactris;Cocoseae
254;Pritchardia_kahukuensis;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_chaveziae;Arecoideae;Bactris;Cocoseae
255;Pritchardia_munroi;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_coloniata;Arecoideae;Bactris;Cocoseae
256;Pritchardia_lowreyana;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_coloradonis;Arecoideae;Bactris;Cocoseae
257;Pritchardia_arecina;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_concinna;Arecoideae;Bactris;Cocoseae
258;Pritchardia_forbesiana;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_constanciae;Arecoideae;Bactris;Cocoseae
259;Pritchardia_hillebrandii;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_corossilla;Arecoideae;Bactris;Cocoseae
260;Pritchardia_maideniana;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_cubensis;Arecoideae;Bactris;Cocoseae
261;Pritchardia_beccariana;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_cuspidata;Arecoideae;Bactris;Cocoseae
262;Pritchardia_gordonii;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_dianeura;Arecoideae;Bactris;Cocoseae
263;Pritchardia_schattaueri;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_elegans;Arecoideae;Bactris;Cocoseae
264;Pritchardia_lanigera;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_faucium;Arecoideae;Bactris;Cocoseae
265;Pritchardia_remota;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_ferruginea;Arecoideae;Bactris;Cocoseae
266;Pritchardia_glabrata;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_fissifrons;Arecoideae;Bactris;Cocoseae
267;Pritchardia_kaalae;Coryphoideae;Pritchardia;Trachycarpeae;;;;;;;;;;Bactris_gasipaes;Arecoideae;Bactris;Cocoseae
268;Phoenix_theophrasti;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_gastoniana;Arecoideae;Bactris;Cocoseae
269;Phoenix_canariensis;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_glandulosa;Arecoideae;Bactris;Cocoseae
270;Phoenix_caespitosa;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_glassmanii;Arecoideae;Bactris;Cocoseae
271;Phoenix_rupicola;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_glaucescens;Arecoideae;Bactris;Cocoseae
272;Phoenix_atlantica;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_gracilior;Arecoideae;Bactris;Cocoseae
273;Phoenix_dactylifera;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_grayumii;Arecoideae;Bactris;Cocoseae
274;Phoenix_sylvestris;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_guineensis;Arecoideae;Bactris;Cocoseae
275;Phoenix_andamanensis;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_halmoorei;Arecoideae;Bactris;Cocoseae
276;Phoenix_acaulis;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_hatschbachii;Arecoideae;Bactris;Cocoseae
277;Phoenix_loureiroi;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_herrerana;Arecoideae;Bactris;Cocoseae
278;Phoenix_paludosa;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_hirta;Arecoideae;Bactris;Cocoseae
279;Phoenix_roebelenii;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_horridispatha;Arecoideae;Bactris;Cocoseae
280;Phoenix_pusilla;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_jamaicana;Arecoideae;Bactris;Cocoseae
281;Phoenix_reclinata;Coryphoideae;Phoenix;Phoeniceae;;;;;;;;;;Bactris_killipii;Arecoideae;Bactris;Cocoseae
282;Cryosophila_nana;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_kunorum;Arecoideae;Bactris;Cocoseae
283;Cryosophila_warscewiczii;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_longiseta;Arecoideae;Bactris;Cocoseae
284;Cryosophila_stauracantha;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_macroacantha;Arecoideae;Bactris;Cocoseae
285;Cryosophila_macrocarpa;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_major;Arecoideae;Bactris;Cocoseae
286;Cryosophila_kalbreyeri;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_maraja;Arecoideae;Bactris;Cocoseae
287;Cryosophila_grayumii;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_martiana;Arecoideae;Bactris;Cocoseae
288;Cryosophila_williamsii;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_mexicana;Arecoideae;Bactris;Cocoseae
289;Cryosophila_cookii;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_militaris;Arecoideae;Bactris;Cocoseae
290;Cryosophila_guagara;Coryphoideae;Cryosophila;Cryosophileae;;;;;;;;;;Bactris_moorei;Arecoideae;Bactris;Cocoseae
291;Coccothrinax_ekmanii;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_nancibaensis;Arecoideae;Bactris;Cocoseae
292;Coccothrinax_pauciramosa;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_obovata;Arecoideae;Bactris;Cocoseae
293;Coccothrinax_jamaicensis;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_oligocarpa;Arecoideae;Bactris;Cocoseae
294;Coccothrinax_rigida;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_oligoclada;Arecoideae;Bactris;Cocoseae
295;Coccothrinax_hioramii;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_panamensis;Arecoideae;Bactris;Cocoseae
296;Coccothrinax_barbadensis;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_pickelii;Arecoideae;Bactris;Cocoseae
297;Coccothrinax_argentata;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_pilosa;Arecoideae;Bactris;Cocoseae
298;Coccothrinax_fragrans;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_pliniana;Arecoideae;Bactris;Cocoseae
299;Coccothrinax_readii;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_plumeriana;Arecoideae;Bactris;Cocoseae
300;Coccothrinax_torrida;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_polystachya;Arecoideae;Bactris;Cocoseae
301;Coccothrinax_spissa;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_ptariana;Arecoideae;Bactris;Cocoseae
302;Coccothrinax_proctorii;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_rhaphidacantha;Arecoideae;Bactris;Cocoseae
303;Coccothrinax_litoralis;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_riparia;Arecoideae;Bactris;Cocoseae
304;Coccothrinax_argentea;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_rostrata;Arecoideae;Bactris;Cocoseae
305;Coccothrinax_inaguensis;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_schultesii;Arecoideae;Bactris;Cocoseae
306;Coccothrinax_crinita;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_setiflora;Arecoideae;Bactris;Cocoseae
307;Coccothrinax_borhidiana;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_setosa;Arecoideae;Bactris;Cocoseae
308;Coccothrinax_gundlachii;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_setulosa;Arecoideae;Bactris;Cocoseae
309;Coccothrinax_gracilis;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_simplicifrons;Arecoideae;Bactris;Cocoseae
310;Coccothrinax_salvatoris;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_soeiroana;Arecoideae;Bactris;Cocoseae
311;Coccothrinax_miraguama;Coryphoideae;Coccothrinax;Cryosophileae;;;;;;;;;;Bactris_sphaerocarpa;Arecoideae;Bactris;Cocoseae
312;Zombia_antillarum;Coryphoideae;Zombia;Cryosophileae;;;;;;;;;;Bactris_syagroides;Arecoideae;Bactris;Cocoseae
313;Hemithrinax_compacta;Coryphoideae;Hemithrinax;Cryosophileae;;;;;;;;;;Bactris_tefensis;Arecoideae;Bactris;Cocoseae
314;Leucothrinax_morrisii;Coryphoideae;Leucothrinax;Cryosophileae;;;;;;;;;;Bactris_timbuiensis;Arecoideae;Bactris;Cocoseae
315;Thrinax_radiata;Coryphoideae;Thrinax;Cryosophileae;;;;;;;;;;Bactris_tomentosa;Arecoideae;Bactris;Cocoseae
316;Thrinax_excelsa;Coryphoideae;Thrinax;Cryosophileae;;;;;;;;;;Bactris_turbinocarpa;Arecoideae;Bactris;Cocoseae
317;Thrinax_parviflora;Coryphoideae;Thrinax;Cryosophileae;;;;;;;;;;Bactris_vulgaris;Arecoideae;Bactris;Cocoseae
318;Schippia_concolor;Coryphoideae;Schippia;Cryosophileae;;;;;;;;;;Balaka_diffusa;Arecoideae;Balaka;Areceae
319;Itaya_amicorum;Coryphoideae;Itaya;Cryosophileae;;;;;;;;;;Balaka_longirostris;Arecoideae;Balaka;Areceae
320;Trithrinax_schizophylla;Coryphoideae;Trithrinax;Cryosophileae;;;;;;;;;;Balaka_macrocarpa;Arecoideae;Balaka;Areceae
321;Trithrinax_brasiliensis;Coryphoideae;Trithrinax;Cryosophileae;;;;;;;;;;Balaka_microcarpa;Arecoideae;Balaka;Areceae
322;Trithrinax_campestris;Coryphoideae;Trithrinax;Cryosophileae;;;;;;;;;;Balaka_pauciflora;Arecoideae;Balaka;Areceae
323;Chelyocarpus_repens;Coryphoideae;Chelyocarpus;Cryosophileae;;;;;;;;;;Balaka_samoensis;Arecoideae;Balaka;Areceae
324;Chelyocarpus_ulei;Coryphoideae;Chelyocarpus;Cryosophileae;;;;;;;;;;Balaka_seemannii;Arecoideae;Balaka;Areceae
325;Chelyocarpus_chuco;Coryphoideae;Chelyocarpus;Cryosophileae;;;;;;;;;;Balaka_streptostachys;Arecoideae;Balaka;Areceae
326;Chelyocarpus_dianeurus;Coryphoideae;Chelyocarpus;Cryosophileae;;;;;;;;;;Balaka_tahitensis;Arecoideae;Balaka;Areceae
327;Satranala_decussilvae;Coryphoideae;Satranala;Borasseae;;;;;;;;;;Barcella_odora;Arecoideae;Barcella;Cocoseae
328;Bismarckia_nobilis;Coryphoideae;Bismarckia;Borasseae;;;;;;;;;;Basselinia_deplanchei;Arecoideae;Basselinia;Areceae
329;Hyphaene_coriacea;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_eriostachys;Arecoideae;Basselinia;Areceae
330;Hyphaene_thebaica;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_favieri;Arecoideae;Basselinia;Areceae
331;Hyphaene_dichotoma;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_glabrata;Arecoideae;Basselinia;Areceae
332;Hyphaene_compressa;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_gracilis;Arecoideae;Basselinia;Areceae
333;Hyphaene_macrosperma;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_humboldtiana;Arecoideae;Basselinia;Areceae
334;Hyphaene_reptans;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_iterata;Arecoideae;Basselinia;Areceae
335;Hyphaene_guineensis;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_moorei;Arecoideae;Basselinia;Areceae
336;Hyphaene_petersiana;Coryphoideae;Hyphaene;Borasseae;;;;;;;;;;Basselinia_pancheri;Arecoideae;Basselinia;Areceae
337;Medemia_argun;Coryphoideae;Medemia;Borasseae;;;;;;;;;;Basselinia_porphyrea;Arecoideae;Basselinia;Areceae
338;Borassodendron_machadonis;Coryphoideae;Borassodendron;Borasseae;;;;;;;;;;Basselinia_sordida;Arecoideae;Basselinia;Areceae
339;Borassodendron_borneense;Coryphoideae;Borassodendron;Borasseae;;;;;;;;;;Basselinia_tomentosa;Arecoideae;Basselinia;Areceae
340;Borassus_heineanus;Coryphoideae;Borassus;Borasseae;;;;;;;;;;Basselinia_velutina;Arecoideae;Basselinia;Areceae
341;Borassus_akeassii;Coryphoideae;Borassus;Borasseae;;;;;;;;;;Basselinia_vestita;Arecoideae;Basselinia;Areceae
342;Borassus_aethiopum;Coryphoideae;Borassus;Borasseae;;;;;;;;;;Beccariophoenix_alfredii;Arecoideae;Beccariophoenix;Cocoseae
343;Borassus_madagascariensis;Coryphoideae;Borassus;Borasseae;;;;;;;;;;Beccariophoenix_madagascariensis;Arecoideae;Beccariophoenix;Cocoseae
344;Borassus_flabellifer;Coryphoideae;Borassus;Borasseae;;;;;;;;;;Bentinckia_condapanna;Arecoideae;Bentinckia;Areceae
345;Latania_verschaffeltii;Coryphoideae;Latania;Borasseae;;;;;;;;;;Bentinckia_nicobarica;Arecoideae;Bentinckia;Areceae
346;Latania_lontaroides;Coryphoideae;Latania;Borasseae;;;;;;;;;;Bismarckia_nobilis;Coryphoideae;Bismarckia;Borasseae
347;Latania_loddigesii;Coryphoideae;Latania;Borasseae;;;;;;;;;;Borassodendron_borneense;Coryphoideae;Borassodendron;Borasseae
348;Corypha_utan;Coryphoideae;Corypha;Corypheae;;;;;;;;;;Borassodendron_machadonis;Coryphoideae;Borassodendron;Borasseae
349;Corypha_lecomtei;Coryphoideae;Corypha;Corypheae;;;;;;;;;;Borassus_aethiopum;Coryphoideae;Borassus;Borasseae
350;Corypha_taliera;Coryphoideae;Corypha;Corypheae;;;;;;;;;;Borassus_akeassii;Coryphoideae;Borassus;Borasseae
351;Corypha_umbraculifera;Coryphoideae;Corypha;Corypheae;;;;;;;;;;Borassus_flabellifer;Coryphoideae;Borassus;Borasseae
352;Wallichia_disticha;Coryphoideae;Wallichia;Caryoteae;;;;;;;;;;Borassus_heineanus;Coryphoideae;Borassus;Borasseae
353;Wallichia_oblongifolia;Coryphoideae;Wallichia;Caryoteae;;;;;;;;;;Borassus_madagascariensis;Coryphoideae;Borassus;Borasseae
354;Wallichia_nana;Coryphoideae;Wallichia;Caryoteae;;;;;;;;;;Brahea_aculeata;Coryphoideae;Brahea;Trachycarpeae
355;Wallichia_triandra;Coryphoideae;Wallichia;Caryoteae;;;;;;;;;;Brahea_armata;Coryphoideae;Brahea;Trachycarpeae
356;Wallichia_gracilis;Coryphoideae;Wallichia;Caryoteae;;;;;;;;;;Brahea_brandegeei;Coryphoideae;Brahea;Trachycarpeae
357;Wallichia_marianneae;Coryphoideae;Wallichia;Caryoteae;;;;;;;;;;Brahea_calcarea;Coryphoideae;Brahea;Trachycarpeae
358;Wallichia_caryotoides;Coryphoideae;Wallichia;Caryoteae;;;;;;;;;;Brahea_decumbens;Coryphoideae;Brahea;Trachycarpeae
359;Arenga_retroflorescens;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brahea_dulcis;Coryphoideae;Brahea;Trachycarpeae
360;Arenga_brevipes;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brahea_edulis;Coryphoideae;Brahea;Trachycarpeae
361;Arenga_undulatifolia;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brahea_moorei;Coryphoideae;Brahea;Trachycarpeae
362;Arenga_obtusifolia;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brahea_pimo;Coryphoideae;Brahea;Trachycarpeae
363;Arenga_listeri;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brahea_salvadorensis;Coryphoideae;Brahea;Trachycarpeae
364;Arenga_engleri;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brahea_sarukhanii;Coryphoideae;Brahea;Trachycarpeae
365;Arenga_ryukyuensis;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brassiophoenix_drymophloeoides;Arecoideae;Brassiophoenix;Areceae
366;Arenga_longicarpa;Coryphoideae;Arenga;Caryoteae;;;;;;;;;;Brassiophoenix_schumannii;Arecoideae;Brassiophoenix;Areceae
