"","SpecName","df","family","genus","continent","region","Area_code_L3","area","Americas","Asia","Africa","Madagascar","Pacific","accRealm","accAfrica","taxon_status","simulated","PalmTribe","PalmSubfamily","AverageFruitLength_cm","moist0_dry1","log_BBM_MCC","log_BBM_mean","md","AverageFruitLength_cm_filled","plant_name_id","species","taxon_name","accepted_plant_name_id","Fruit_width_mm_combi","Seed_length_mm_combi","Family","logFL","logSL","logFW"
"32","Acrocomia_crispa","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Caribbean","CUB","Cuba",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",2.5,0,1.27603860386312,0.980459437431648,"am",2.5,"2577-wcs","crispa","Acrocomia crispa","2577-wcs",NA,NA,NA,0.916290731874155,NA,NA
"33","Acrocomia_emensis","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Brazil","BZC","Brazil West-Central",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",2,1,3.60421257889774,1.05349092421954,"d",2,"461584-wcs","emensis","Acrocomia emensis","461584-wcs",NA,NA,NA,0.693147180559945,NA,NA
"34","Acrocomia_emensis","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Brazil","BZL","Brazil Southeast",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",2,1,3.60421257889774,1.05349092421954,"d",2,"461584-wcs","emensis","Acrocomia emensis","461584-wcs",NA,NA,NA,0.693147180559945,NA,NA
"35","Acrocomia_emensis","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Brazil","BZS","Brazil South",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",2,1,3.60421257889774,1.05349092421954,"d",2,"461584-wcs","emensis","Acrocomia emensis","461584-wcs",NA,NA,NA,0.693147180559945,NA,NA
"36","Acrocomia_hassleri","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Brazil","BZC","Brazil West-Central",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",2.25,1,3.80666248977032,1.16466624487117,"d",2.25,"2585-wcs","hassleri","Acrocomia hassleri","2585-wcs",NA,NA,NA,0.810930216216329,NA,NA
"37","Acrocomia_hassleri","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Southern South America","PAR","Paraguay",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",2.25,1,3.80666248977032,1.16466624487117,"d",2.25,"2585-wcs","hassleri","Acrocomia hassleri","2585-wcs",NA,NA,NA,0.810930216216329,NA,NA
"38","Acrocomia_intumescens","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Brazil","BZE","Brazil Northeast",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",4.6,0,1.93400081419899,1.18141231827476,"m",4.6,"2589-wcs","intumescens","Acrocomia intumescens","2589-wcs",NA,NA,NA,1.52605630349505,NA,NA
"39","Acrocomia_totai","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Brazil","BZC","Brazil West-Central",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",3,0,0.76991382668168,1.04511788751774,"am",3,"2607-wcs","totai","Acrocomia totai","2607-wcs",NA,NA,NA,1.09861228866811,NA,NA
"40","Acrocomia_totai","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Brazil","BZS","Brazil South",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",3,0,0.76991382668168,1.04511788751774,"am",3,"2607-wcs","totai","Acrocomia totai","2607-wcs",NA,NA,NA,1.09861228866811,NA,NA
"41","Acrocomia_totai","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Southern South America","AGE","Argentina Northeast",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",3,0,0.76991382668168,1.04511788751774,"am",3,"2607-wcs","totai","Acrocomia totai","2607-wcs",NA,NA,NA,1.09861228866811,NA,NA
"42","Acrocomia_totai","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Southern South America","PAR","Paraguay",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",3,0,0.76991382668168,1.04511788751774,"am",3,"2607-wcs","totai","Acrocomia totai","2607-wcs",NA,NA,NA,1.09861228866811,NA,NA
"43","Acrocomia_totai","Palms","Arecaceae","Acrocomia","SOUTHERN AMERICA","Western South America","BOL","Bolivia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",3,0,0.76991382668168,1.04511788751774,"am",3,"2607-wcs","totai","Acrocomia totai","2607-wcs",NA,NA,NA,1.09861228866811,NA,NA
"44","Actinokentia_divaricata","Palms","Arecaceae","Actinokentia","PACIFIC","Southwestern Pacific","NWC","New Caledonia",0,0,0,0,1,"Pacific",0,"Accepted",1,"Areceae","Arecoideae",2.6,0,3.80666248977032,0.658562693118137,"m",2.6,"2737-wcs","divaricata","Actinokentia divaricata","2737-wcs",NA,NA,NA,0.955511445027436,NA,NA
"45","Actinokentia_huerlimannii","Palms","Arecaceae","Actinokentia","PACIFIC","Southwestern Pacific","NWC","New Caledonia",0,0,0,0,1,"Pacific",0,"Accepted",1,"Areceae","Arecoideae",3,0,3.60421257889774,0.714848106502435,"m",3,"2738-wcs","huerlimannii","Actinokentia huerlimannii","2738-wcs",NA,NA,NA,1.09861228866811,NA,NA
"46","Actinorhytis_calapparia","Palms","Arecaceae","Actinorhytis","ASIA-TROPICAL","Papuasia","NWG","New Guinea",0,1,0,0,0,"Asia",0,"Accepted",1,"Areceae","Arecoideae",10,0,3.24992523487074,0.772994194709356,"m",10,"2778-wcs","calapparia","Actinorhytis calapparia","2778-wcs",NA,NA,NA,2.30258509299405,NA,NA
"47","Actinorhytis_calapparia","Palms","Arecaceae","Actinorhytis","ASIA-TROPICAL","Papuasia","SOL","Solomon Is.",0,1,0,0,0,"Asia",0,"Accepted",1,"Areceae","Arecoideae",10,0,3.24992523487074,0.772994194709356,"m",10,"2778-wcs","calapparia","Actinorhytis calapparia","2778-wcs",NA,NA,NA,2.30258509299405,NA,NA
"48","Adonidia_merrillii","Palms","Arecaceae","Adonidia","ASIA-TROPICAL","Malesia","BOR","Borneo",0,1,0,0,0,"Asia",0,"Accepted",1,"Areceae","Arecoideae",2.5,0,3.80666248977032,0.811603197278751,"m",2.5,"3315-wcs","merrillii","Adonidia merrillii","3315-wcs",NA,NA,NA,0.916290731874155,NA,NA
"49","Adonidia_merrillii","Palms","Arecaceae","Adonidia","ASIA-TROPICAL","Malesia","PHI","Philippines",0,1,0,0,0,"Asia",0,"Accepted",1,"Areceae","Arecoideae",2.5,0,3.80666248977032,0.811603197278751,"m",2.5,"3315-wcs","merrillii","Adonidia merrillii","3315-wcs",NA,NA,NA,0.916290731874155,NA,NA
"50","Aiphanes_acanthophylla","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Caribbean","DOM","Dominican Republic",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.4,0,3.50298762346146,1.1279179171244,"m",1.4,"5087-wcs","acanthophylla","Aiphanes acanthophylla","5087-wcs",NA,NA,NA,0.336472236621213,NA,NA
"51","Aiphanes_acanthophylla","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Caribbean","PUE","Puerto Rico",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.4,0,3.50298762346146,1.1279179171244,"m",1.4,"5087-wcs","acanthophylla","Aiphanes acanthophylla","5087-wcs",NA,NA,NA,0.336472236621213,NA,NA
"52","Aiphanes_acaulis","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1,0,3.65482505661589,1.02185945223497,"m",1,"5088-wcs","acaulis","Aiphanes acaulis","5088-wcs",NA,NA,NA,0,NA,NA
"53","Aiphanes_bicornis","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","ECU","Ecuador",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",0.6,0,3.0980878017163,1.0632594670383,"m",0.6,"329632-wcs","bicornis","Aiphanes bicornis","329632-wcs",NA,NA,NA,-0.510825623765991,NA,NA
"54","Aiphanes_chiribogensis","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","ECU","Ecuador",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.1,0,3.75605001205218,1.0716325037401,"m",1.1,"5091-wcs","chiribogensis","Aiphanes chiribogensis","5091-wcs",NA,NA,NA,0.0953101798043249,NA,NA
"55","Aiphanes_deltoidea","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Brazil","BZN","Brazil North",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.3,0,3.80666248977032,1.10977633760384,"m",1.3,"5095-wcs","deltoidea","Aiphanes deltoidea","5095-wcs",NA,NA,NA,0.262364264467491,NA,NA
"56","Aiphanes_deltoidea","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.3,0,3.80666248977032,1.10977633760384,"m",1.3,"5095-wcs","deltoidea","Aiphanes deltoidea","5095-wcs",NA,NA,NA,0.262364264467491,NA,NA
"57","Aiphanes_deltoidea","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","PER","Peru",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.3,0,3.80666248977032,1.10977633760384,"m",1.3,"5095-wcs","deltoidea","Aiphanes deltoidea","5095-wcs",NA,NA,NA,0.262364264467491,NA,NA
"58","Aiphanes_duquei","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.05,0,3.70543753433403,1.1321044354753,"m",1.05,"5097-wcs","duquei","Aiphanes duquei","5097-wcs",NA,NA,NA,0.048790164169432,NA,NA
"59","Aiphanes_eggersii","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","ECU","Ecuador",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.75,1,3.65482505661589,1.16931793192772,"d",1.75,"5099-wcs","eggersii","Aiphanes eggersii","5099-wcs",NA,NA,NA,0.559615787935423,NA,NA
"60","Aiphanes_erinacea","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",0.75,0,3.14870027943445,1.04697856234036,"m",0.75,"5101-wcs","erinacea","Aiphanes erinacea","5101-wcs",NA,NA,NA,-0.287682072451781,NA,NA
"61","Aiphanes_erinacea","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","ECU","Ecuador",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",0.75,0,3.14870027943445,1.04697856234036,"m",0.75,"5101-wcs","erinacea","Aiphanes erinacea","5101-wcs",NA,NA,NA,-0.287682072451781,NA,NA
"62","Aiphanes_gelatinosa","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.5,0,2.7438004576893,1.13303477288661,"m",1.5,"5106-wcs","gelatinosa","Aiphanes gelatinosa","5106-wcs",NA,NA,NA,0.405465108108164,NA,NA
"63","Aiphanes_gelatinosa","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","ECU","Ecuador",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.5,0,2.7438004576893,1.13303477288661,"m",1.5,"5106-wcs","gelatinosa","Aiphanes gelatinosa","5106-wcs",NA,NA,NA,0.405465108108164,NA,NA
"64","Aiphanes_graminifolia","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",0.5,0,3.80666248977032,1.20932244061409,"m",0.5,"218462-wcs","graminifolia","Aiphanes graminifolia","218462-wcs",NA,NA,NA,-0.693147180559945,NA,NA
"65","Aiphanes_grandis","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","ECU","Ecuador",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",2.15,0,3.70543753433403,1.05209541810257,"m",2.15,"5108-wcs","grandis","Aiphanes grandis","5108-wcs",NA,NA,NA,0.765467842139571,NA,NA
"66","Aiphanes_hirsuta","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Central America","COS","Costa Rica",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.35,0,3.75605001205218,1.25723481729659,"m",1.35,"5109-wcs","hirsuta","Aiphanes hirsuta","5109-wcs",NA,NA,NA,0.300104592450338,NA,NA
"67","Aiphanes_hirsuta","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Central America","PAN","Panamá",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.35,0,3.75605001205218,1.25723481729659,"m",1.35,"5109-wcs","hirsuta","Aiphanes hirsuta","5109-wcs",NA,NA,NA,0.300104592450338,NA,NA
"68","Aiphanes_hirsuta","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.35,0,3.75605001205218,1.25723481729659,"m",1.35,"5109-wcs","hirsuta","Aiphanes hirsuta","5109-wcs",NA,NA,NA,0.300104592450338,NA,NA
"69","Aiphanes_hirsuta","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","ECU","Ecuador",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.35,0,3.75605001205218,1.25723481729659,"m",1.35,"5109-wcs","hirsuta","Aiphanes hirsuta","5109-wcs",NA,NA,NA,0.300104592450338,NA,NA
"70","Aiphanes_horrida","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Brazil","BZN","Brazil North",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.95,0,3.04747532399816,1.07116733503444,"am",1.95,"5114-wcs","horrida","Aiphanes horrida","5114-wcs",NA,NA,NA,0.667829372575655,NA,NA
"71","Aiphanes_horrida","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Caribbean","TRT","Trinidad-Tobago",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.95,0,3.04747532399816,1.07116733503444,"am",1.95,"5114-wcs","horrida","Aiphanes horrida","5114-wcs",NA,NA,NA,0.667829372575655,NA,NA
"72","Aiphanes_horrida","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Northern South America","VEN","Venezuela",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.95,0,3.04747532399816,1.07116733503444,"am",1.95,"5114-wcs","horrida","Aiphanes horrida","5114-wcs",NA,NA,NA,0.667829372575655,NA,NA
"73","Aiphanes_horrida","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","BOL","Bolivia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.95,0,3.04747532399816,1.07116733503444,"am",1.95,"5114-wcs","horrida","Aiphanes horrida","5114-wcs",NA,NA,NA,0.667829372575655,NA,NA
"74","Aiphanes_horrida","Palms","Arecaceae","Aiphanes","SOUTHERN AMERICA","Western South America","CLM","Colombia",1,0,0,0,0,"Americas",0,"Accepted",1,"Cocoseae","Arecoideae",1.95,0,3.04747532399816,1.07116733503444,"am",1.95,"5114-wcs","horrida","Aiphanes horrida","5114-wcs",NA,NA,NA,0.667829372575655,NA,NA
