"","SpecName","Area_code_L3","accGenus","PalmTribe","PalmSubfamily","AverageFruitLength_cm","accAfrica","Americas","Asia","Africa","Madagascar","Pacific","accRealm","area","region","continent","log_BBM_MCC","log_BBM_mean"
"2647","Geonoma_longivaginata","NIC","Geonoma","Geonomateae","Arecoideae",0.65,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",2.38951311366229,0.946967290624461
"2648","Geonoma_longivaginata","PAN","Geonoma","Geonomateae","Arecoideae",0.65,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",2.38951311366229,0.946967290624461
"2649","Geonoma_longivaginata","COS","Geonoma","Geonomateae","Arecoideae",0.65,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",2.38951311366229,0.946967290624461
"2650","Geonoma_macrostachys","CLM","Geonoma","Geonomateae","Arecoideae",0.821714286,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.38951311366229,1.10931116889818
"2651","Geonoma_macrostachys","VEN","Geonoma","Geonomateae","Arecoideae",0.821714286,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",2.38951311366229,1.10931116889818
"2652","Geonoma_macrostachys","PER","Geonoma","Geonomateae","Arecoideae",0.821714286,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.38951311366229,1.10931116889818
"2653","Geonoma_macrostachys","BZN","Geonoma","Geonomateae","Arecoideae",0.821714286,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.38951311366229,1.10931116889818
"2654","Geonoma_macrostachys","BOL","Geonoma","Geonomateae","Arecoideae",0.821714286,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",2.38951311366229,1.10931116889818
"2655","Geonoma_macrostachys","ECU","Geonoma","Geonomateae","Arecoideae",0.821714286,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.38951311366229,1.10931116889818
"2656","Geonoma_maxima","FRG","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2657","Geonoma_maxima","SUR","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2658","Geonoma_maxima","ECU","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2659","Geonoma_maxima","BZN","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2660","Geonoma_maxima","BOL","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2661","Geonoma_maxima","CLM","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2662","Geonoma_maxima","GUY","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2663","Geonoma_maxima","VEN","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2664","Geonoma_maxima","PER","Geonoma","Geonomateae","Arecoideae",1.113070866,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.75605001205218,0.980924606137303
"2665","Geonoma_monospatha","COS","Geonoma","Geonomateae","Arecoideae",0.67,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",3.75605001205218,1.08326172138148
"2666","Geonoma_monospatha","PAN","Geonoma","Geonomateae","Arecoideae",0.67,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",3.75605001205218,1.08326172138148
"2667","Geonoma_mooreana","PAN","Geonoma","Geonomateae","Arecoideae",0.56,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",3.0980878017163,0.969760557201574
"2668","Geonoma_multisecta","CLM","Geonoma","Geonomateae","Arecoideae",1.12,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.79441293540744,0.954409989914947
"2669","Geonoma_multisecta","ECU","Geonoma","Geonomateae","Arecoideae",1.12,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.79441293540744,0.954409989914947
"2670","Geonoma_occidentalis","BOL","Geonoma","Geonomateae","Arecoideae",0.735,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",2.64257550225301,1.07116733503444
"2671","Geonoma_occidentalis","PER","Geonoma","Geonomateae","Arecoideae",0.735,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.64257550225301,1.07116733503444
"2672","Geonoma_occidentalis","BZN","Geonoma","Geonomateae","Arecoideae",0.735,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.64257550225301,1.07116733503444
"2673","Geonoma_oldemanii","BZN","Geonoma","Geonomateae","Arecoideae",1.62,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.03522576963528,0.960922351794122
"2674","Geonoma_oldemanii","FRG","Geonoma","Geonomateae","Arecoideae",1.62,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",2.03522576963528,0.960922351794122
"2675","Geonoma_oligoclona","BZN","Geonoma","Geonomateae","Arecoideae",0.6625,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.84502541312558,0.962317857911088
"2676","Geonoma_oligoclona","VEN","Geonoma","Geonomateae","Arecoideae",0.6625,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",2.84502541312558,0.962317857911088
"2677","Geonoma_oligoclona","CLM","Geonoma","Geonomateae","Arecoideae",0.6625,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.84502541312558,0.962317857911088
"2678","Geonoma_operculata","VEN","Geonoma","Geonomateae","Arecoideae",0.75,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.0980878017163,1.05442126163085
"2679","Geonoma_orbignyana","ECU","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2680","Geonoma_orbignyana","HON","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Honduras","Central America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2681","Geonoma_orbignyana","NIC","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2682","Geonoma_orbignyana","VEN","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2683","Geonoma_orbignyana","PAN","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2684","Geonoma_orbignyana","COS","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2685","Geonoma_orbignyana","BOL","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2686","Geonoma_orbignyana","PER","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2687","Geonoma_orbignyana","CLM","Geonoma","Geonomateae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.65482505661589,1.04744373104602
"2688","Geonoma_paradoxa","CLM","Geonoma","Geonomateae","Arecoideae",0.79375,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.14870027943445,0.983715618371235
"2689","Geonoma_paradoxa","ECU","Geonoma","Geonomateae","Arecoideae",0.79375,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.14870027943445,0.983715618371235
"2690","Geonoma_pauciflora","BZL","Geonoma","Geonomateae","Arecoideae",0.96,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",3.24992523487074,0.999066185657862
"2691","Geonoma_pauciflora","BZE","Geonoma","Geonomateae","Arecoideae",0.96,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",3.24992523487074,0.999066185657862
"2692","Geonoma_peruviana","PER","Geonoma","Geonomateae","Arecoideae",0.54,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.54135054681672,1.03534934469898
"2693","Geonoma_pinnatifrons","VEN","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2694","Geonoma_pinnatifrons","HAI","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Haiti","Caribbean","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2695","Geonoma_pinnatifrons","MXS","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Mexico Southwest","Mexico","NORTHERN AMERICA",2.7438004576893,1.09070442067197
"2696","Geonoma_pinnatifrons","ECU","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2697","Geonoma_pinnatifrons","PAN","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2698","Geonoma_pinnatifrons","TRT","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2699","Geonoma_pinnatifrons","BLZ","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Belize","Central America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2700","Geonoma_pinnatifrons","WIN","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Windward Is.","Caribbean","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2701","Geonoma_pinnatifrons","VNA","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Venezuelan Antilles","Caribbean","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2702","Geonoma_pinnatifrons","MXT","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Mexico Southeast","Mexico","NORTHERN AMERICA",2.7438004576893,1.09070442067197
"2703","Geonoma_pinnatifrons","CLM","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2704","Geonoma_pinnatifrons","GUA","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Guatemala","Central America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2705","Geonoma_pinnatifrons","HON","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Honduras","Central America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2706","Geonoma_pinnatifrons","LEE","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Leeward Is.","Caribbean","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2707","Geonoma_pinnatifrons","COS","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2708","Geonoma_pinnatifrons","NIC","Geonoma","Geonomateae","Arecoideae",0.645,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",2.7438004576893,1.09070442067197
"2709","Geonoma_poeppigiana","BZN","Geonoma","Geonomateae","Arecoideae",0.72,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.30053771258888,1.07535385338534
"2710","Geonoma_poeppigiana","VEN","Geonoma","Geonomateae","Arecoideae",0.72,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.30053771258888,1.07535385338534
"2711","Geonoma_poeppigiana","ECU","Geonoma","Geonomateae","Arecoideae",0.72,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.30053771258888,1.07535385338534
"2712","Geonoma_poeppigiana","CLM","Geonoma","Geonomateae","Arecoideae",0.72,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.30053771258888,1.07535385338534
"2713","Geonoma_poeppigiana","PER","Geonoma","Geonomateae","Arecoideae",0.72,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.30053771258888,1.07535385338534
"2714","Geonoma_pohliana","BZE","Geonoma","Geonomateae","Arecoideae",1.06462766,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",3.24992523487074,0.898124576530648
"2715","Geonoma_pohliana","BOL","Geonoma","Geonomateae","Arecoideae",1.06462766,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",3.24992523487074,0.898124576530648
"2716","Geonoma_pohliana","BZS","Geonoma","Geonomateae","Arecoideae",1.06462766,"0","1","0","0","0","0","Americas","Brazil South","Brazil","SOUTHERN AMERICA",3.24992523487074,0.898124576530648
"2717","Geonoma_pohliana","BZL","Geonoma","Geonomateae","Arecoideae",1.06462766,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",3.24992523487074,0.898124576530648
"2718","Geonoma_pohliana","BZC","Geonoma","Geonomateae","Arecoideae",1.06462766,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",3.24992523487074,0.898124576530648
"2719","Geonoma_pohliana","PAR","Geonoma","Geonomateae","Arecoideae",1.06462766,"0","1","0","0","0","0","Americas","Paraguay","Southern South America","SOUTHERN AMERICA",3.24992523487074,0.898124576530648
"2720","Geonoma_poiteauana","GUY","Geonoma","Geonomateae","Arecoideae",0.895,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.07349317856272
"2721","Geonoma_poiteauana","BZN","Geonoma","Geonomateae","Arecoideae",0.895,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.19931275715259,1.07349317856272
"2722","Geonoma_poiteauana","CLM","Geonoma","Geonomateae","Arecoideae",0.895,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.19931275715259,1.07349317856272
"2723","Geonoma_poiteauana","FRG","Geonoma","Geonomateae","Arecoideae",0.895,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.07349317856272
"2724","Geonoma_poiteauana","SUR","Geonoma","Geonomateae","Arecoideae",0.895,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.07349317856272
"2725","Geonoma_poiteauana","VEN","Geonoma","Geonomateae","Arecoideae",0.895,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.07349317856272
"2726","Geonoma_santanderensis","CLM","Geonoma","Geonomateae","Arecoideae",0.85,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.79441293540744,1.006974053654
"2727","Geonoma_schizocarpa","PER","Geonoma","Geonomateae","Arecoideae",1.4,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.54135054681672,1.05209541810257
"2728","Geonoma_schottiana","BZS","Geonoma","Geonomateae","Arecoideae",0.93,"0","1","0","0","0","0","Americas","Brazil South","Brazil","SOUTHERN AMERICA",3.80666248977032,0.961852689205433
"2729","Geonoma_schottiana","BZL","Geonoma","Geonomateae","Arecoideae",0.93,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",3.80666248977032,0.961852689205433
"2730","Geonoma_scoparia","COS","Geonoma","Geonomateae","Arecoideae",0.6,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",2.99686284628002,0.961387520499778
"2731","Geonoma_simplicifrons","VEN","Geonoma","Geonomateae","Arecoideae",0.59,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",2.49073806909858,1.04511788751774
"2732","Geonoma_spinescens","VEN","Geonoma","Geonomateae","Arecoideae",0.71,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.75605001205218,1.02604597058587
"2733","Geonoma_stricta","BOL","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2734","Geonoma_stricta","FRG","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2735","Geonoma_stricta","CLM","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2736","Geonoma_stricta","VEN","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2737","Geonoma_stricta","BZN","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2738","Geonoma_stricta","PER","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2739","Geonoma_stricta","GUY","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2740","Geonoma_stricta","ECU","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2741","Geonoma_stricta","SUR","Geonoma","Geonomateae","Arecoideae",0.86,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",3.19931275715259,1.01860327129539
"2742","Geonoma_talamancana","PAN","Geonoma","Geonomateae","Arecoideae",0.73,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",3.50298762346146,1.02651113929153
"2743","Geonoma_talamancana","COS","Geonoma","Geonomateae","Arecoideae",0.73,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",3.50298762346146,1.02651113929153
"2744","Geonoma_tenuissima","ECU","Geonoma","Geonomateae","Arecoideae",0.53,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.70543753433403,1.03395383858201
"2745","Geonoma_triandra","PAN","Geonoma","Geonomateae","Arecoideae",0.691428572,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",3.50298762346146,1.02837181411415
"2746","Geonoma_triandra","ECU","Geonoma","Geonomateae","Arecoideae",0.691428572,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.50298762346146,1.02837181411415
"2747","Geonoma_triandra","CLM","Geonoma","Geonomateae","Arecoideae",0.691428572,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.50298762346146,1.02837181411415
"2748","Geonoma_triglochin","PER","Geonoma","Geonomateae","Arecoideae",1.297,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.33890063594414,0.986971799310823
"2749","Geonoma_triglochin","ECU","Geonoma","Geonomateae","Arecoideae",1.297,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.33890063594414,0.986971799310823
"2750","Geonoma_triglochin","CLM","Geonoma","Geonomateae","Arecoideae",1.297,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.33890063594414,0.986971799310823
"2751","Geonoma_triglochin","BOL","Geonoma","Geonomateae","Arecoideae",1.297,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",2.33890063594414,0.986971799310823
"2752","Geonoma_trigona","ECU","Geonoma","Geonomateae","Arecoideae",0.9,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.70543753433403,1.01767293388408
"2753","Geonoma_trigona","PER","Geonoma","Geonomateae","Arecoideae",0.9,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.70543753433403,1.01767293388408
"2754","Geonoma_umbraculiformis","BZN","Geonoma","Geonomateae","Arecoideae",1.26,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.89563789084373,0.974877412963783
"2755","Geonoma_umbraculiformis","FRG","Geonoma","Geonomateae","Arecoideae",1.26,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",2.89563789084373,0.974877412963783
"2756","Geonoma_umbraculiformis","GUY","Geonoma","Geonomateae","Arecoideae",1.26,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",2.89563789084373,0.974877412963783
"2757","Geonoma_undata","LEE","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Leeward Is.","Caribbean","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2758","Geonoma_undata","NIC","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2759","Geonoma_undata","BOL","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2760","Geonoma_undata","BZN","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2761","Geonoma_undata","VEN","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2762","Geonoma_undata","SUR","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2763","Geonoma_undata","FRG","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2764","Geonoma_undata","PER","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2765","Geonoma_undata","GUY","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2766","Geonoma_undata","MXT","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Mexico Southeast","Mexico","NORTHERN AMERICA",3.75605001205218,1.05535159904216
"2767","Geonoma_undata","PAN","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2768","Geonoma_undata","HON","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Honduras","Central America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2769","Geonoma_undata","CLM","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2770","Geonoma_undata","WIN","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Windward Is.","Caribbean","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2771","Geonoma_undata","ECU","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2772","Geonoma_undata","COS","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2773","Geonoma_undata","GUA","Geonoma","Geonomateae","Arecoideae",0.95,"0","1","0","0","0","0","Americas","Guatemala","Central America","SOUTHERN AMERICA",3.75605001205218,1.05535159904216
"2774","Geonoma_venosa","ECU","Geonoma","Geonomateae","Arecoideae",0.81,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.19931275715259,1.05395609292519
"2775","Guihaia_argyrata","CHS","Guihaia","Trachycarpeae","Coryphoideae",0.6,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",2.94625036856187,0.993018992484342
"2776","Guihaia_argyrata","CHC","Guihaia","Trachycarpeae","Coryphoideae",0.6,"0","0","1","0","0","0","Asia","China South-Central","China","ASIA-TEMPERATE",2.94625036856187,0.993018992484342
"2777","Guihaia_argyrata","VIE","Guihaia","Trachycarpeae","Coryphoideae",0.6,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",2.94625036856187,0.993018992484342
"2778","Guihaia_grossifibrosa","VIE","Guihaia","Trachycarpeae","Coryphoideae",1,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",3.19931275715259,1.07070216632879
"2779","Guihaia_grossifibrosa","CHS","Guihaia","Trachycarpeae","Coryphoideae",1,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",3.19931275715259,1.07070216632879
"2780","Hedyscepe_canterburyana","NFK","Hedyscepe","Areceae","Arecoideae",4,"0","0","0","0","0","1","Pacific","Norfolk Is.","Australia","AUSTRALASIA",2.84502541312558,0.706009901094984
"2781","Hemithrinax_compacta","CUB","Hemithrinax","Cryosophileae","Coryphoideae",0.9,"0","1","0","0","0","0","Americas","Cuba","Caribbean","SOUTHERN AMERICA",1.42787603701755,0.971621232024196
"2782","Heterospathe_annectens","NWG","Heterospathe","Areceae","Arecoideae",1.8,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",3.75605001205218,0.783227906233774
"2783","Heterospathe_barfodii","NWG","Heterospathe","Areceae","Arecoideae",1,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",3.30053771258888,0.90603244452679
