"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
"ouwie_Afr_avgl_34"	"OUMVA"	39766.0381642851	-79520.0763285702	-79520.0349492598	-79486.3609280728	6	1700	85	17	0.000284707830149159	0.461913289607703	1.01092907613215e-09	1.01288856548214e-09	8.63195189931529e-09	0	0.910300521935227	712599624384.425
"ouwie_Afr_avgl_35"	"OUMVA"	25817.0613353132	-51622.1226706265	-51622.0812913161	-51588.4072701291	6	1500	220	33	3.31925578646929	1.54022105387009	1.00271719429595e-09	0.00947438858622437	1.79175946922805	1.03587868048832e+27	-1.15611441016479e-71	0
"ouwie_Afr_avgl_35"	"OUMA"	25955.5765831669	-51901.1531663339	-51901.1236242364	-51873.0569992528	5	6.1e+09	1.2e+07	1500	3.31172049549797	1.58396632350337	1e-09	1e-09	1.79175946922805	1.24438673160636e+26	-9.7560868905109e-69	0
"ouwie_Afr_avgl_36"	"OUMVA"	25932.3776652095	-51852.755330419	-51852.7139511086	-51819.0399299216	6	1600	180	29	2.10816499485786	5.92828425032636e-07	1.00048579540007e-09	2.22947772578499e-09	1.79175946922805	5.74858478234117e+23	1.98217621505687e-92	0
"ouwie_Afr_avgl_36"	"OUMA"	26313.446131223	-52616.892262446	-52616.8627203485	-52588.7960953649	5	6.5e+09	5300000	1200	3.18901070141832	1.73404717773187	1e-09	1e-09	1.79175946922805	655806108170254	3.98883585125406e-40	1.89586055264328e-25
"ouwie_Afr_avgl_37"	"OU1"	-2026.66723219944	4059.33446439887	4059.34626961284	4076.19216464755	3	6.3e+09	-7.1e+09	0	3.4143821274586	3.4143821274586	2.96117904953065	2.96117904953065	0.524366303095188	0.0147860481315238	0.524366303095188	0.0147860481315238
"ouwie_Afr_avgl_37"	"OUMVA"	26529.4245130681	-53046.8490261362	-53046.8076468258	-53013.1336256388	6	1900	51	13	3.41298855531293	1.87149290341968	1.00279436924128e-09	5.02993526072835e-09	1.94590622356719	27355330819.5357	-2.73089242183528e-33	0
"ouwie_Afr_avgl_37"	"OUMA"	26894.5979392349	-53779.1958784698	-53779.1663363724	-53751.0997113887	5	2e+06	84000	1900	2.07801352653908	1.66381966249497e-09	1.00383389047765e-09	1.00383389047765e-09	1.94591005047629	7734816362110294	1.023060366512e-88	5.64322035598934e-79
"ouwie_Afr_avgl_38"	"OUMVA"	25189.9063246093	-50367.8126492187	-50367.7712699083	-50334.0972487213	6	1600	210	30	3.02186135361645	3.31851389250667e-07	1.0115760160497e-09	9.86796450251502e-08	1.79175946922805	9.35902702990512e+58	1.95062264657502e-92	3.49215557054077e-30
"ouwie_Afr_avgl_38"	"OUMA"	25671.327744339	-51332.6554886781	-51332.6259465806	-51304.5593215969	5	5.7e+09	4800000	1100	3.43562351568236	1.51717768669538	1e-09	1e-09	1.79175946922805	4.19889646201083e+35	-1.03369723042854e-21	242241647790365
