"LEVEL_3_CO","ID","LEVEL_NAME","REGION_NAM","CONTINENT","THREEREALM","REALM_LONG","NEOPALEO","AREA_M2","AREA_KM2","PERIMETER","LAT","LONG","X_COORD","Y_COORD","ISISLAND","PALMSR","PalmPresAbs","srtm_alt_mean","srtm_alt_median","srtm_alt_min","srtm_alt_max","alt_min0","alt_range","soilcount","GPP_mean","GPP_median","GPP_min","GPP_max","GPP_range","GPP_SD","NPP_mean","NPP_median","NPP_min","NPP_max","NPP_range","NPP_SD","GeologicalOrigin","Geology_3categ","DistToCont_m","DistToCont_km","NearestMainland","ccAnoTmean","ccAnoTmedian","miAnoTmean","miAnoTmedian","ccAnoPmean","ccAnoPmedian","miAnoPmean","miAnoPmedian","PLIO_PREC_30s","PLIO_TEMP_30s","PLIO_P_ANOM","PLIO_T_ANOM","Plio_Wmm_mean","Plio_Cmm_mean","Mio_Prec_Mean","Mio_Temp_Mean","VelocityMean","VelocityMedian","VelocityMeanLog","CH_Extent","CH_Mean","CH_Range","CH_CV","CH_Min","CH_Max","CH_Median","CH_SD","CH_Majority","CH_Sum","CH_Variety","CH_PercCover","CH_PercQuart4","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio1_sd","bio2_sd","bio3_sd","bio4_sd","bio5_sd","bio6_sd","bio7_sd","bio8_sd","bio9_sd","bio10_sd","bio11_sd","bio12_sd","bio13_sd","bio14_sd","bio15_sd","bio16_sd","bio17_sd","bio18_sd","bio19_sd","ccB1_mean","cnB1_mean","fgB1_mean","ipB1_mean","mrB1_mean","miB1_mean","lgm_ens_Tmean","ccB12_mean","cnB12_mean","fgB12_mean","ipB12_mean","mrB12_mean","miB12_mean","lgm_ens_Pmean"
"TON",326,"Tonga","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",776174380.3,776.1743803,388267.2358,-19.98207653,-174.8245319,-16868016.99,-2496549.768,1,2,1,63.2833,25,-7,730,0,730,2,22703.2,25972,0,38485,38485,13788.3,14200.3,16586,1329,19164,17835,4348.02,"volcanic","volcanic",3051594.39,3051.59439,"QLD",16.0389,17,22.412,24,-344.2403,-406,-2.4938,379,3661.16,266.084,-1877.44,-26.3509,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.587261636048,10.1230875754328,196.59326621743,1486.71466446382,270.149161860974,216.93119749581,53.2179642182682,262.989661536922,227.622521245523,263.49844701884,223.195966185789,2010.19614921781,266.975932611312,104.007220216606,31.8283298919347,760.717208182912,320.095066185319,748.250300842359,350.225030084236,8.895485950814,0.29933927839284,45.1144726563116,286.846037957348,6.07601426904047,12.3251842417353,7.88803628089743,5.94045255985905,9.60983088696963,5.96165204325005,11.9119887500172,379.12287303884,52.2262678633702,10.9193497136649,3.49867726245145,138.411308010676,35.3615925257661,145.192647398254,33.8149369827286,2950.54536082474,2942.90515463918,2930.82268041237,2915.48969072165,2934.8824742268,2946.45463917526,2936.85,21900.3608247423,26568.4082474227,24501.5319587629,26553.0515463918,25770.5,18543.9381443299,23972.9651202749
"TRT",327,"Trinidad-Tobago","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",5029530689,5029.530689,472308.5332,10.46836429,-61.25263722,-5910052.604,1328207.974,1,23,1,89.4994,48,-5,849,0,849,5,27886.7,29270,0,41070,41070,8772.15,13243.9,12475,1177,20459,19282,3503.67,"mixed","continental",14783.99763,14.78399763,"VEN",17.3082,18,34.8053,35,-61.9598,-76,-234.0197,-226,419.634,291.238,1655.71,-33.7583,0,0,0,0,4.8077747,4.404638052,0.53858213,1,13.1546,51,0.44995819,1,52,12,5.91902,11,172522,35,0.739748435,0.047097975,263.026985808839,16.0432148477027,459.757032897795,555.503641196236,280.846331989876,246.347575361735,34.4987566236491,265.144409487687,257.268815347144,269.486871178758,253.811362854466,1935.06442388562,254.333557611438,46.3772918418839,46.7337241728633,735.677712363331,152.914213624895,594.588057190917,214.161816652649,6.05890399460849,3.6534514712914,47.3361293325096,17.3750323860408,6.71306277301423,6.08053373598678,3.97920172585411,5.99339221971117,6.13517564038766,6.17326725644643,6.03684834124418,253.88963792667,31.8189409800107,7.27391198224347,2.38452926875607,83.5281497922634,27.4487250365292,84.9140545575721,42.4424893275153,2956.46784700184,2961.97461165859,2946.10322365124,2924.30115249708,2958.41556706197,2939.44630031735,2947.78478369801,18823.9285117755,30951.7673292133,32494.0744947386,26523.9963253716,24260.2036078169,21599.7745114415,25775.6241300596
"TUA",328,"Tuamotu","South-Central Pacific","PACIFIC","NewWorld","Oceania","New World",288818762.5,288.8187625,837815.9565,-16.02806281,-145.2556793,-14016204.35,-2017619.838,1,2,1,10.0435,4,-7,84,0,84,1,9906.2,4782,0,41054,41054,11878.9,9423.9,8771,1298,20660,19362,5081.5,"atoll","atoll",5719673.072,5719.673072,"QLD",NA,NA,NA,NA,132.6576,158,-1396.5588,-1388,5612.49,287.085,-4122.85,NA,0,0,0,0,5.373105219,6.041695118,0.705471266,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.577080856544,10.510003031855,312.436999954002,762.666154148268,284.570224662449,250.633215862772,33.937009120333,270.777059538468,256.424597300654,277.459297865716,256.393679367287,1748.9768115942,233.576811594203,72.3913043478261,37.4075563071431,685.171014492754,229.860869565217,434.944927536232,234.571014492754,3.47152083896671,0.227263569190608,30.2972641922347,115.257130958542,2.06871456524939,4.88724398642528,3.12151437858639,3.91936534194155,4.69814753991347,2.07850931331139,4.73906295298498,274.405739020206,35.9490063353737,12.8931139820351,2.39953596309763,103.208455306709,37.8489492795071,65.1495927139368,34.7089142016537,2966.67630057803,2965.34971098266,2951.85838150289,2934.11271676301,2957.78612716763,2946.85260115607,2953.77263969172,21105.0289017341,21916.3583815029,17829.6242774566,23455.7687861272,24284.0289017341,11471.0982658959,20010.3179190751
"TUB",329,"Tubuai Is.","South-Central Pacific","PACIFIC","NewWorld","Oceania","New World",98857936.2,98.8579362,81124.32827,-23.09404809,-150.0682363,-14480014.94,-2868684.61,1,0,0,111.2887,89,-1,344,0,344,1,31320.1,36462,0,37523,37523,9133.96,16599.5,18905,7072,19538,12466,4164.13,"mixed","volcanic",5198857.152,5198.857152,"QLD",15.9176,17,19.875,21,-781.8453,-757,-1020,-1216,4159.24,249.748,-2156.81,-24.0506,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.284009979992,10.9005997975667,188.690850978944,1653.39617076347,261.549990150017,203.733494952442,57.8164953526443,250.932791981271,215.449940875294,255.658149657211,211.28610105437,2064,244.69918699187,118.268292682927,24.4141019340453,720.430894308943,372.089430894309,614.430894308943,404.674796747967,3.7392455208678,0.119881759625716,4.52440626914527,72.6688978687318,3.56965938057473,4.01840274032037,1.97263566379734,5.81586487744718,4.5074396689863,3.59748020821359,4.09385711573717,307.016008162918,56.4612155477336,20.2889986492868,4.36995724062165,164.266246368352,50.9886019672086,84.921492324086,68.6895331649743,2935.73983739837,2928.87804878049,2918.27642276423,2895.47154471545,2920.91869918699,2931.66666666667,2921.82520325203,22884.5528455285,26775.4471544715,24333.9837398374,32419.0487804878,26998.6178861789,17907.6422764228,25219.8821138211
"TUE",330,"Turkey-in-Europe","Southeastern Europe","EUROPE","OWEast","Palearctic","Old World",23517530859,23517.53086,1050089.978,41.27603529,27.31928141,2635842.789,4830946.401,0,0,0,162.9448,128,-10,921,0,921,5,8703.34,7781,0,23485,23485,3426.91,5057.25,4706,575,13442,12867,1151.89,"mainland","mainland",NA,NA,"",55.7755,55,42.3117,42,66.6179,65,157.1529,156,1243.92,167.337,-600.007,-36.1091,29.28,5.91,1.031,19.792,NA,NA,NA,1,24.7267,31,0.135292214,5,36,24,3.34533,23,140942,15,0.05286932,0.040180683,139.01098830579,72.7206389992967,264.642702982346,7095.58054887552,284.551853050214,12.1593967159898,272.392456275501,77.7256234538848,239.238249486883,240.215860352758,46.9090807493872,636.96505997579,90.7206999009574,19.9963409265984,40.0900250086234,262.320732915153,66.9371904919115,68.2619676460878,194.514388687135,10.9333416099316,13.2684295597556,31.7852121355545,243.008759305866,16.0171223856569,15.0868723760476,20.9733473241566,12.9159342023548,11.9235355584995,11.2889802231855,11.7901903409297,76.9335730863056,16.3951951815497,6.07432712491242,7.89565690328328,44.3107712722842,17.5519208131043,19.7277633516874,31.5628662006401,2820.33434057633,2842.4795209186,2806.90006318161,2771.97846331346,2821.0351619372,2819.7193637887,2813.74115228598,6612.04378759992,6660.45023761778,12962.417932588,7058.75724528198,6945.63442573414,8705.24132626432,8157.42415918102
"TUN",331,"Tunisia","Northern Africa","AFRICA","OWWest","Palearctic","Old World",1.55384e+11,155383.9812,2610649.684,34.11124917,9.561561422,922720.0944,4099684.726,0,1,1,256.2838,206,-31,1444,0,1444,12,1822.13,0,0,34856,34856,3044.19,2665.3,2224,376,21596,21220,1790.75,"mainland","mainland",NA,NA,"",-0.0409,-2,20.9319,21,67.974,51,-197.8706,-144,432.862,228.405,-208.101,-37.2525,31.5729,13.0712,1.177,23.1794,7.028226998,6.21039772,0.80263475,1,22.5982,30,0.056228372,3,33,23,1.27066,23,40157,5,0.002742546,0.002369054,199.308073957312,101.330516419165,338.957523114887,6652.35351626853,358.661165559962,61.8983559025744,296.762809668577,173.913236657285,285.566677152406,293.380251162824,110.638523984623,237.468117334798,36.7181127585576,2.58315028372689,58.1519478548191,101.144915797181,12.2852050155592,15.083296723412,79.3560589419733,21.9036342462108,18.7794120583584,30.2102825221715,841.999120616608,34.3001812947875,19.3809364653155,42.4703508945819,49.9192015759364,31.4688587188624,27.6926293792896,15.5863512829653,190.255270461228,27.1020888726427,3.4901873109358,14.0091775642085,79.84467319486,15.2773379117498,17.4989730397613,67.9971190099498,2875.6549372077,2899.15508578796,2870.96641171818,2851.37739385655,2881.5183805209,2866.64194443556,2874.21902558781,2551.11362046659,2862.92428807198,3469.85105400549,2084.09592341488,2185.4081385408,3430.42868833348,2763.9702854722
"TUR",332,"Turkey","Western Asia","ASIA-TEMPERATE","OWEast","Palearctic","Old World",7.56499e+11,756499.2442,6546817.805,38.989446,35.43172673,3418125.125,4603198.238,0,1,1,1173.2811,1113,-42,4972,0,4972,13,5660.43,4386,0,36179,36179,3845.03,3505.09,2753,0,22140,22140,2148.1,"mainland","mainland",NA,NA,"",53.6504,55,37.215,37,93.4726,81,90.8285,78,1478.41,140,-886.589,-32.9314,25.3103,3.9087,1.68096,17.4164,2.026151641,2.007384658,0.25127419,1,24.5585,61,0.244007167,1,62,24,5.99245,26,7097760,56,0.086116284,0.057277963,110.991477997098,97.344579076692,295.345751785195,8096.21695822192,286.637146041034,-42.5170071091085,329.154153152387,66.8101827458735,216.634476003078,225.681478729551,3.81756265210168,598.12284886181,93.1019048300511,12.7278300590892,52.4456380690547,264.294978785654,41.5845654261376,45.3684529472614,211.482862006489,39.737207517829,13.8676791491736,24.4864018575064,885.11503702582,46.605357115872,47.7692596015853,39.0550259772289,49.8878975672893,61.6835929871462,41.0352666737914,43.4698989952642,223.931593407931,41.5829945683432,13.5733417784866,17.4960813340186,118.738937626774,43.0365839970516,54.0834253316243,108.1235982309,2785.88958416086,2795.60176804456,2772.69382022968,2743.46643628243,2784.63083529734,2802.60564662059,2780.81468177258,6286.72996495688,7364.49001226951,8541.54456302024,5369.71634492316,6228.41086071905,10018.3560557512,7301.54130027334
"TUV",333,"Tuvalu","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",52805330.06,52.80533006,88095.9297,-7.587359998,178.2011101,17193721.89,-964728.9082,1,0,0,4.75,4,2,15,2,13,1,681.522,0,0,18747,18747,3264.22,7806,7957,5477,9984,4507,1843.07,"atoll","atoll",2819215.581,2819.215581,"QLD",17.25,17,10.75,11,71.5,14,-1378.875,-1252,11269.4,312.94,-7112.1,-30,0,0,0,0,2.922192929,2.000483751,0.337424164,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.179865519206,15.0626981258392,745.848052978516,110.209596633911,289.963760375977,269.767525990804,20.1962351799011,280.561121622721,280.920234680176,281.570630391439,278.200392405192,3186.58333333333,368.041666666667,197.541666666667,21.4200410048167,1085.70833333333,617.708333333333,922.875,708.291666666667,0.307685376191993,0.067313209489428,5.9385450276407,1.77902629245308,0.475530525206591,0.381753111951473,0.126694520586326,0.284314250939987,0.347706930261791,0.527380727419056,0.517561382945047,244.097643827674,25.1437188423316,18.3620513711174,1.4662371369722,82.2067916733296,60.2186842313543,150.739928491646,58.7114974307039,-12725.2272727273,-14348.303030303,-32767,-30060.2575757576,-20309.8181818182,-25727.9696969697,-22656.4292929293,2902.45454545455,-1688,-32767,-28221.4696969697,-10161.1212121212,-23203.0454545455,-15523.0303030303
"TVA",334,"Tuva","Siberia","ASIA-TEMPERATE","OWEast","Palearctic","Old World",1.69687e+11,169686.802,2856128.249,51.57947047,94.79308741,9144715.177,5740328.622,0,0,0,1545.3196,1494,517,3858,517,3341,16,4885.46,4632,0,10698,10698,2339.31,2944.39,2847,148,6670,6522,1248.52,"mainland","mainland",NA,NA,"",41.2203,41,45.9656,46,154.4892,147,166.004,156,2583.68,4.15663,-2155.96,-65.7738,15.735,-13.6585,1.97731,0.185062,NA,NA,NA,1,18.998,58,0.299210443,1,59,18,5.6844,18,5611770,48,0.314684115,0.058360615,-31.8036608042888,96.0133067896327,205.904049170431,12788.2863240376,191.151361063381,-276.021545245749,467.172906272927,131.336659544366,-161.546335419709,134.930531490506,-216.406489511595,335.59400169162,78.1448607569369,5.76384856212286,84.8401963084084,211.310529073144,18.2982490468857,207.973625243013,30.1120414320701,24.2816987000639,5.88365218184419,13.9769551209913,848.191654332251,30.0548303704576,21.6225008777364,26.398181292826,29.1920246705855,41.4560917902472,29.8127774000956,20.9643620468766,105.066678049783,23.1518438552133,2.71969848134129,14.1102156868984,63.7436266649194,8.38057363226909,62.3547711172394,13.9958899834605,2640.0267029818,2644.33514908981,2603.82170134067,2596.45017610523,2639.95328161689,2601.11338904739,2620.95006669696,3577.59250258793,3217.42769586184,5960.0482553589,3971.46145252102,3834.9777185851,4856.87672002424,4236.39739082317
"TVL",335,"Northern Provinces","Southern Africa","AFRICA","OWWest","Afrotropics","Old World",3.35731e+11,335730.9866,3304540.994,-25.26571446,28.07825549,2710475.997,-3119676.031,0,4,1,1133.6013,1171,-244,2290,0,2290,18,9048.67,8892,0,30909,30909,3938.23,5454.67,5241,745,18190,17445,2244.9,"mainland","mainland",NA,NA,"",26.8467,27,32.2984,33,-9.1777,-17,28.1073,25,2438.74,214.955,-1828.85,-29.8252,26.2586,13.3928,2.22048,21.3151,2.100456188,1.74589467,0.274022048,1,10.0002,46,0.758901822,1,47,10,7.58917,1,893976,32,0.069633357,0.003566727,186.653649778246,118.731631185353,497.247697373541,4118.21232754113,285.730602044776,45.6345117068315,240.096090313894,229.978088133029,123.853849353969,231.901939114839,118.143172661203,594.179527591761,110.314158863193,4.43922289860022,78.2098432115537,319.044120972692,15.3488441320491,297.610964707837,16.0340645292301,22.9408253224229,7.98728032128132,25.7527308054167,716.703144321029,23.7746994332458,29.3067655293065,27.1955108561145,23.4235249001246,29.1252593262479,23.4319759002265,26.2380421066702,187.279483935895,33.7737061385362,3.20444074260973,4.17978999825257,101.589411326991,9.26772838854487,91.7384437543496,9.3186486108207,2875.03582521449,2854.69755211675,2844.62408562053,2860.55658191686,2875.20966230841,2888.48395999575,2866.43461119547,5945.80414626379,6034.50264679685,5527.78236730248,5006.19971201373,5996.83365101049,6146.8584344439,5776.33015963854
"TZK",336,"Tadzhikistan","Middle Asia","ASIA-TEMPERATE","OWEast","Palearctic","Old World",1.42387e+11,142387.313,3345988.041,38.52781756,71.04218063,6855225.711,4559358.201,0,0,0,2962.0183,3345,294,6954,294,6660,11,1778.39,569,0,12758,12758,2125.62,1902.03,1775,0,7313,7313,1181.12,"mainland","mainland",NA,NA,"",36.111,38,44.6818,45,-63.5311,-57,-71.2196,-67,1938.82,61.0463,-1378.1,-36.3351,19.1294,-7.87222,1.5588,11.2575,5.108076453,4.720677853,0.629490464,1,12.3636,12,0.333081788,2,14,14,4.11809,14,272,2,3.50557e-05,NA,18.8794477349993,99.3246842136983,292.930082711137,8161.65313374351,190.418377277002,-148.603122118124,339.021499409755,8.79069407938107,80.9528146042794,130.233858394297,-94.9985327696808,395.86404966481,71.3893777735813,4.53327825512227,62.1267374737991,199.728670569351,15.5552214144085,26.4493626664149,113.480280426777,92.0816254065811,6.78206861018636,7.71156766260437,526.667200635443,96.3444185876027,90.694609622329,20.4406331777017,84.9483178318759,131.161748990391,92.0059789298913,88.8083662670369,270.409940248651,51.3199965840226,3.70070847715104,15.6923044687161,143.384432394654,11.7175274204351,19.1055274126827,85.7664697410687,2685.76475781324,2656.11422434142,2650.65514115759,2577.00546690586,2667.32566802002,2686.2179303182,2653.84719809272,3783.40185062789,3546.36224152582,9505.71258615806,2746.16410159569,4583.12741950713,5421.75191200076,4931.08668523589
"UGA",337,"Uganda","East Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",2.42066e+11,242065.8827,2410414.801,1.280084629,32.38622999,3124806.59,163146.078,0,6,1,1153.4899,1132,579,4656,579,4077,22,15180.7,15253,0,34118,34118,9151.25,9114.88,8468,680,18389,17709,3575.1,"mainland","mainland",NA,NA,"",18.5049,20,16.4838,16,398.8993,377,481.8243,509,4292.74,228.187,-3097.06,-3.47376,22.9642,21.1079,5.55117,22.0157,1.311198376,0.695687622,-0.073237415,1,9.69847,43,0.574997912,1,44,9,5.5766,7,1515520,38,0.186152673,0.003889498,222.12042790636,71.9654146377643,678.146228171716,793.405182174877,282.723407409985,175.064790130825,107.658617317466,214.930857181275,227.491017728269,234.386510008832,211.065019267343,1216.282343225,174.028753847023,33.2053357144874,45.1686943900489,491.307288872575,113.481050766581,206.789779625604,394.190222915549,18.4097826213349,17.873693806412,64.3844681368024,414.932278504055,31.3477356434916,17.5977905463152,30.6058076712449,16.1284888330273,20.8695862737255,22.5738594878404,16.0573805231642,260.114256627869,43.277125936824,17.5389489054756,6.54095669899621,118.45352254523,55.4929460811256,106.372886292148,107.233382300584,2923.04563486461,2917.53294674874,2892.01381045825,2895.35946014626,2925.62107886043,2945.01204929836,2916.43083006278,11724.2218426179,9649.90184798261,9976.87642939831,24135.7829996894,10737.1970381455,12845.6775700935,13178.2762879879
"UKR",338,"Ukraine","Eastern Europe","EUROPE","OWWest","Palearctic","Old World",6.05805e+11,605804.9393,6014277.846,49.06576792,31.11584132,3004519.177,5530316.233,0,0,0,179.2106,156,-195,1968,0,1968,15,7276.32,7042,0,19943,19943,2236.3,4304.8,4221,343,11963,11620,843.922,"mainland","mainland",NA,NA,"",130.3248,131,92.8672,92,41.7634,44,179.4713,186,2047.65,121.546,-1477.04,-41.1277,24.1058,1.97595,2.67968,15.3459,3.858665742,3.631084919,0.503362156,1,20.0668,58,0.269644388,1,59,19,5.4109,16,6586700,50,0.103184129,0.034446998,85.4167608779463,76.7049022683784,238.442446573385,8901.19251574186,255.222045484675,-66.9253614602838,322.147406960464,195.410122209497,15.6221388997063,202.413536153293,-33.7415949972787,578.131525078674,77.7228183865531,31.3862753359483,29.1988928755558,225.079139882772,99.1252898999239,205.220698668138,110.236642231801,11.6227991338653,4.188334264583,11.9723088783838,573.84902033817,18.051162580915,12.5517000363022,18.6962379602604,17.8445684210176,48.6213995367371,16.2951791757583,12.9946789975008,116.203804101576,19.8985145065289,6.01604045646054,8.15468723145237,59.8503880410842,17.5392007115987,62.9742740779534,20.9013587052095,2726.5210633208,2765.77598728351,2705.66070262906,2721.0522162139,2753.90021892556,2714.83224956955,2731.29040632373,5844.45379888461,7157.68830065901,10574.5335842612,9002.16603143179,8135.87327646173,8963.40952116668,8279.68741881084
"URU",0,"","Southern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",1.77843e+11,177842.6231,1898128.527,-32.79956992,-56.01217362,-5404738.005,-3962381.11,0,6,1,107.7823,102,-8,458,0,458,8,13089.7,12466,0,35871,35871,3873.5,7077.88,6331,646,22299,21653,2325.37,"mainland","mainland",NA,NA,"",26.6901,28,22.3545,22,187.6424,186,243.5837,274,2344.88,196.982,-1125.06,-21.7512,27.3035,10.3359,0.722231,21.4767,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.139435028138,80.9192729331611,391.094478656431,4483.23974518745,275.851189801559,69.9125836016357,205.938606190101,199.473397096048,151.018030243667,235.354187872716,112.247535817831,1197.52819283959,126.659817639055,73.3274577097252,15.143729923218,365.457461974291,236.102426740857,325.648583555023,277.925792498426,8.08834572459953,10.5597530907254,29.9724986538681,215.993501312334,13.0590472002134,7.44871545766606,14.9877223451702,43.2648665827806,35.7815401208616,9.83768849339608,7.10191318066517,102.79476110515,16.4709851980274,9.6140000997026,5.56764789953069,45.1796194184453,31.164723601503,38.2733857970256,49.3541101366018,2874.24635665453,2885.66259417551,2874.17750817066,2867.98892601393,2880.63149294039,2893.55619307906,2879.37717850568,12222.3080603697,11649.9916063159,10803.1333582035,11843.242638293,11805.7953725255,12029.8030119945,11725.7123412837
"UTA",340,"Utah","Southwestern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",2.19875e+11,219874.9947,1952877.912,39.32520384,-111.6746324,-10774678.68,4636515.825,0,0,0,1835.3024,1731,667,4009,667,3342,9,2754.89,2241,0,13919,13919,1847.17,1750.49,1467,15,7562,7547,811.239,"mainland","mainland",NA,NA,"",78.1858,74,64.5349,64,-10.594,0,-112.7744,-86,1685.17,137.516,-1366.74,-55.5425,30.327,0.0586956,0.862571,12.7395,7.413778525,7.755504847,0.847125753,1,20.3546,37,0.380783705,1,38,22,7.7507,23,901687,37,0.045218149,0.02171643,96.0159694071968,115.934362695628,297.264467486354,9310.22169872397,309.353566755328,-81.1015366282169,390.455103381204,127.171149802618,116.03787799772,228.860625143957,-29.6775302062011,286.05999092559,34.4830248033878,14.2105172413793,25.0169240344169,98.1659255898367,47.3049032062916,70.9554113732607,66.8009346642468,33.2425268453064,2.31540006539939,11.8489529253695,411.46443325651,36.2907528927629,28.8066314143216,13.0104961440463,71.025901566097,115.267901308647,36.6908910924508,28.9738922341767,105.120552942505,11.3994203288162,5.74425924832569,5.81346075835693,33.4029705667832,18.1130863552727,24.8554286685713,34.0054944810997,2709.4461615245,2744.76989413188,2674.94293708409,2678.41537205082,2729.13184210526,2650.47705989111,2697.86387779794,3169.42362371446,3211.37822141561,5376.45807622505,2644.86339987901,3096.99546279492,5713.76158499698,3868.81339483767
"UZB",341,"Uzbekistan","Middle Asia","ASIA-TEMPERATE","OWEast","Palearctic","Old World",4.46622e+11,446621.9277,5850815.208,41.75041661,63.16950578,6102746.501,4869575.073,0,0,0,349.0646,193,-34,4316,0,4316,9,1530.59,1407,0,13083,13083,1785.3,1474.35,1105,0,7208,7208,919.166,"mainland","mainland",NA,NA,"",76.24,72,46.2111,44,-37.9313,-30,-1.5006,17,614.972,174.031,-420.089,-49.7415,32.0218,1.0744,0.950161,18.9736,5.188384376,3.566592216,0.597239681,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.363000604537,105.973539684868,258.585896501345,10854.5976651776,347.298464253863,-65.4532152184865,412.751679454063,104.617839038081,252.244625490674,276.927820740501,-16.9053976788176,190.118905074068,33.8819147133902,2.20866677578023,61.3695170126971,94.8139872107414,7.9541191807294,13.1923729616581,62.062130126543,28.1161189209246,16.5039208467767,46.1083933602792,1447.36762034632,35.7676622995064,32.5447098731858,36.1975044709699,35.8694900043831,35.5023505786147,31.5688057566342,35.2620870432307,141.611958135355,26.8433227695254,1.9917013368567,16.5941337597481,73.9695336964569,7.01504814141859,8.74233259693958,52.8592479874474,2810.78929452336,2825.41572269074,2782.92557449729,2778.41286420242,2820.07562144484,2821.1366274145,2806.45928412886,1981.58566420013,1885.25225333873,3134.31631735968,1209.96172410922,2146.34549949607,2220.53359405733,2096.33250876019
"VAN",342,"Vanuatu","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",12697737788,12697.73779,2114055.375,-16.20215409,167.7055728,16180739.12,-2038093.672,1,18,1,281.8762,215,-22,1698,0,1698,5,30662.5,36143,0,38566,38566,11708.8,16303.5,17270,1052,20067,19015,3270.64,"mixed","volcanic",1600768.472,1600.768472,"QLD",14.3924,15,19.982,20,-440.7128,-462,-580.2051,-510,4823.41,284.386,-2197.21,-47.607,29.44,25.52,6.952,28.419,17.82245902,19.19082832,1.101602289,1,39.5401,28,0.086917079,19,47,40,3.43671,41,160533,25,0.088628872,0.088257766,242.679874147576,10.633439309475,261.469833749686,1077.17828444064,263.792024295625,221.683065610893,42.1089584602771,255.42014097811,228.526558693569,256.23889798468,227.107285832986,2709.01735015773,350.02523659306,128.498079824441,34.0592380763572,1003.78089425319,399.512961185023,910.520367576464,408.963928130572,15.4661772903979,0.430895187234601,51.4770613723296,278.472607198511,15.124522482677,16.4391901319347,7.47440459949668,15.1115986039467,15.963613378556,15.1011312430561,16.436622997463,736.728256720066,72.6873605752119,42.7075096947311,6.78723749406705,202.907462687521,135.568587049882,166.553092493172,131.933939256272,2949.30653201269,2942.28639865346,2927.05366737878,2916.40596879653,2934.68854793811,2942.73218100602,2935.41221596426,27589.898426879,29025.5155046287,30783.3127468117,31821.8238492911,31189.3236874474,24220.568977795,29105.0738654755
"VEN",343,"Venezuela","Northern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",9.10222e+11,910221.6044,8567186.898,7.118821943,-66.16904042,-6383890.548,903589.8219,0,100,1,348.4914,159,-21,4783,0,4783,16,21106.9,23723,0,38847,38847,8008.39,9815.26,10197,0,19031,19031,3573.5,"mainland","mainland",NA,NA,"",27.5823,27,11.0316,10,341.1237,220,845.0829,725,1509.46,308.813,431.276,-52.8859,31.8525,28.3869,2.85957,28.1566,0.831576043,0.728966951,-0.186723967,1,17.1371,51,0.368471328,1,52,17,6.31453,16,25919700,52,0.475442043,0.082659332,249.509431986242,57.7078052121846,633.985452873668,686.522194703304,299.92075298825,208.090893617487,91.8298593651476,243.702978604395,251.492421335071,260.181817926515,239.929339828811,1935.40648225012,308.400103043702,43.4942203290504,59.8562921086902,892.673517302677,140.264559581341,306.081841482264,681.45739105644,26.7195458230381,8.37009506158361,59.7929090210127,298.575770197826,32.9061553022862,27.0163254735159,15.7632909803333,25.332337525214,28.855394838883,30.3857012251373,25.160614473375,873.685242262952,131.079794712996,48.184337171904,18.547976450664,385.652269929447,148.262584952374,226.334139699697,495.153691510341,2947.71077171496,2951.24024461107,2931.1678446513,2936.7986102575,2940.68943482812,2958.3198307427,2944.32112280094,19208.3662796545,20472.6871179698,21143.0888852261,31531.8793119825,22206.3983282862,27059.4992913468,23603.653202411
