"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"	"threshold"
32	"OUM"	-1944.39822911634	3896.79645823268	3896.81631920587	3919.23788870593	4	5.6e+09	1000	0	3.41113636888267	3.41113636888267	2.78591653309318	2.78591653309318	0.49881593222854	0.0146566741584503	0.877681288115192	0.0814304285123545	3896.81631920587	0	0.528352227719248	"50"
32	"OUMV"	-1933.3693932772	3876.7387865544	3876.76868192062	3904.7756936826	5	5.6e+09	980	29	3.4111119559452	3.4111119559452	2.80610623186173	1.83289543995783	0.498715297162808	0.0147120325544289	0.785850843853654	0.0691645370059686	3876.76868192062	0	0.778822429959688	"25"
33	"OUM"	-1775.89783539772	3559.79567079543	3559.81544341036	3582.25489225428	4	1700	160	0	0.203075452090423	0.203075452090423	0.179634546678659	0.179634546678659	0.555299046545544	0.0220381991420411	1.15515856548178	0.0894841379019584	3559.81544341036	0	0.580832767853361	"75"
33	"OUM"	-1765.68928623487	3539.37857246973	3539.39843344292	3561.82000294298	4	1600	160	0	0.204784127589045	0.204784127589045	0.180546243087643	0.180546243087643	0.556740557758164	0.021897530676044	0.992168069762402	0.0968075198708333	3539.39843344292	0	0.57397290645716	"50"
33	"OUMV"	-1755.5038293065	3521.007658613	3521.03755397922	3549.0445657412	5	1600	170	23	0.204869242776943	0.204869242776943	0.182004134743078	0.116131187684704	0.55544416877074	0.0219928646926044	0.912742683513792	0.0838425988157885	3521.03755397922	0	0.510096974492605	"25"
34	"OUM"	-1945.84522255124	3899.69044510248	3899.71021771741	3922.14966656133	4	1800	23	0	0.346028505944986	0.346028505944986	0.317566484644053	0.317566484644053	0.534199745631306	0.0183490971064441	1.07710099879757	0.0872759066765495	3899.71021771741	0	0.535148408602156	"75"
34	"OUMV"	-1931.15238993583	3872.30477987166	3872.33458613097	3900.35656796322	5	1700	63	13	0.336556338389283	0.336556338389283	0.312734031841461	0.198702182547433	0.536295680547497	0.0185898315460938	0.923451586074692	0.0743366191352603	3872.33458613097	0	0.823209412523899	"50"
34	"OUMV"	-1922.56002630083	3855.12005260166	3855.14994796787	3883.15695972985	5	1700	51	9.8	0.352878919602312	0.352878919602312	0.325194137057644	0.184030712551366	0.53351385868109	0.0182985821495515	0.842244945281948	0.0747474173980982	3855.14994796787	0	0.922374165890047	"25"
35	"OUM"	-1795.74616275595	3599.49232551191	3599.51209812683	3621.95154697075	4	1600	190	0	0.180863172387542	0.180863172387542	0.170688294787639	0.170688294787639	0.587589185669689	0.0249011148263521	1.08687413681238	0.0957669958243576	3599.51209812683	0	0.712671251032225	"75"
35	"OUM"	-1785.75383528338	3579.50767056675	3579.52753153994	3601.94910104	4	1600	190	0	0.18248292135762	0.18248292135762	0.171465760046163	0.171465760046163	0.587170665960895	0.0247087204085614	0.960656318526859	0.103922484484226	3579.52753153994	0	0.558232592591067	"50"
35	"OUM"	-1779.91435714982	3567.82871429964	3567.84863461837	3590.2582400022	4	1600	190	0	0.18327220213388	0.18327220213388	0.17188036086119	0.17188036086119	0.585970589321802	0.0246510990721299	0.881764929293718	0.107915499387482	3567.84863461837	0	0.614010421950572	"25"
36	"OUMV"	-1840.20665475753	3690.41330951507	3690.44298310557	3718.48733633862	5	1600	180	28	0.22341022413641	0.22341022413641	0.206805939327128	0.154656563904072	0.538146217137857	0.0215238655406924	1.05372072861738	0.0787629555231685	3690.44298310557	0	0.56599093357406	"75"
36	"OUMV"	-1827.86724496109	3665.73448992218	3665.7642961815	3693.78627801375	5	1600	170	25	0.224623396409314	0.224623396409314	0.20733289676394	0.129246833824436	0.53849444661191	0.0214258724406847	0.941789848233829	0.0770947502797781	3665.7642961815	0	0.84636717062375	"50"
36	"OUMV"	-1819.99431058059	3649.98862116119	3650.0185165274	3678.02552828938	5	1600	160	22	0.228451548124997	0.228451548124997	0.210376438763435	0.118256422302967	0.537583087190511	0.0212651004935582	0.847597659842232	0.0773974411376907	3650.0185165274	0	0.922469642821388	"25"
37	"OUM"	-1968.00346081359	3944.00692162718	3944.02669424211	3966.46614308602	4	5.6e+09	1000	0	3.41437871199013	3.41437871199013	2.81981885193094	2.81981885193094	0.49786142952118	0.0147295631756439	1.01748573149423	0.0767486540178033	3944.02669424211	0	0.995374398968246	"75"
37	"OUM"	-1952.11076749309	3912.22153498618	3912.24139595936	3934.66296545943	4	5.6e+09	1000	0	3.41438269880111	3.41438269880111	2.80003940215039	2.80003940215039	0.497335907748593	0.0146753940232224	0.908752312260917	0.0828162972315454	3912.24139595936	0	0.65928125507915	"50"
37	"OUMV"	-1942.21830890143	3894.43661780286	3894.46651316908	3922.47352493106	5	5.6e+09	980	28	3.41434807111599	3.41434807111599	2.82251455585845	1.84731515554501	0.497539303220919	0.0147391788131241	0.800796110655378	0.0703126508523989	3894.46651316908	0	0.753626928755686	"25"
38	"OUMV"	-1812.65311747451	3635.30623494902	3635.33590853952	3663.38026177257	5	1600	200	28	0.207142150415501	0.207142150415501	0.187403844723046	0.143446126671712	0.557863319721752	0.0218162300910695	1.06823109151776	0.0793761769090368	3635.33590853952	0	0.508785658135614	"75"
38	"OUMV"	-1799.74894055012	3609.49788110024	3609.52768735956	3637.54966919181	5	1600	190	25	0.210164790621125	0.210164790621125	0.189319793373838	0.123372038825353	0.556291299220174	0.0216275059175645	0.959969762617119	0.0794485007533249	3609.52768735956	0	0.761749852628937	"50"
38	"OUMV"	-1791.83092746672	3593.66185493345	3593.69175029967	3621.69876206165	5	1600	190	23	0.211308651156702	0.211308651156702	0.19006031421832	0.110458768504853	0.554760749843271	0.021570245888649	0.879361774154432	0.0782277062909609	3593.69175029967	0	0.879275232315085	"25"
39	"OUM"	-1845.25976015647	3698.51952031295	3698.53929292788	3720.97874177179	4	1700	160	0	0.216508777551577	0.216508777551577	0.199977628185782	0.199977628185782	0.553961061457765	0.0217867211966103	1.10551305165192	0.090118452081182	3698.53929292788	0	0.68433916421093	"75"
39	"OUM"	-1825.6047417648	3659.20948352961	3659.22940384833	3681.63900923217	4	1700	160	0	0.218993428475969	0.218993428475969	0.200799448581368	0.200799448581368	0.552999181854965	0.0215811816218846	0.892438227593789	0.103608147055844	3659.22940384833	0	0.98336913930414	"25"
39	"OUMV"	-1832.00823660694	3674.01647321388	3674.04627947319	3702.06826130544	5	1600	170	27	0.217424291507785	0.217424291507785	0.201470531867367	0.152253241386087	0.554144406709844	0.0217595533396364	0.973003009927675	0.0860982271209382	3674.04627947319	0	0.502899697126164	"50"
40	"OUM"	-1936.18594320073	3880.37188640147	3880.39174737466	3902.81331687472	4	6.2e+09	1000	0	3.2131383599251	3.2131383599251	2.5960949690311	2.5960949690311	0.497368152269616	0.0145925539289764	0.902292515393401	0.0824353196802691	3880.39174737466	0	0.664832768382427	"50"
40	"OUMV"	-1951.20824848034	3912.41649696069	3912.44617055119	3940.49052378424	5	1900	53	2.6	1.41234527803097	1.41234527803097	1.17637157176098	1.10405189635127	0.498192496027712	0.0151494403782912	1.0621379288701	0.0772076713536939	3912.44617055119	0	0.999999999250055	"75"
40	"OUMV"	-1928.30089433577	3866.60178867154	3866.63168403776	3894.63869579974	5	1900	42	4	1.301209988007	1.301209988007	1.08910417744925	0.713943237983418	0.498633886428807	0.0152407784889606	0.831854357149276	0.0733729348797504	3866.63168403776	0	0.983257627969484	"25"
41	"OUM"	-1825.86920080046	3659.73840160093	3659.75817421585	3682.19762305977	4	1600	160	0	0.200928073516608	0.200928073516608	0.189371177428126	0.189371177428126	0.56536395496886	0.0225891337743116	1.10242450162235	0.0925796119782764	3659.75817421585	0	0.527755566007762	"75"
41	"OUMV"	-1811.76504949689	3633.53009899378	3633.5599052531	3661.58188708535	5	1600	170	27	0.201674540747693	0.201674540747693	0.191263619515561	0.129089377140092	0.565118224175626	0.0226191342560687	0.967657548426276	0.0821610457755831	3633.5599052531	0	0.728072461053898	"50"
41	"OUMV"	-1803.80923831158	3617.61847662316	3617.64837198938	3645.65538375136	5	1600	170	24	0.202746511665828	0.202746511665828	0.191977592083142	0.116286011779605	0.565239536388079	0.0225449058682544	0.864250118373622	0.0832277661616261	3617.64837198938	0	0.852085273173538	"25"
42	"OUM"	-1694.55530734372	3397.11061468744	3397.13038730237	3419.56983614629	4	1600	200	0	0.148176309467004	0.148176309467004	0.130952027116145	0.130952027116145	0.554247460122699	0.0253746678965638	1.13667008327927	0.0939282681451142	3397.13038730237	0	0.567464788907586	"75"
42	"OUMV"	-1682.87458247541	3375.74916495082	3375.77897121013	3403.80095304238	5	1500	220	26	0.147881187580091	0.147881187580091	0.13174129683551	0.091638656582882	0.555987607387764	0.0255159365921223	0.976832730478687	0.0838336774829668	3375.77897121013	0	0.654238431812976	"50"
42	"OUMV"	-1675.57983577869	3361.15967155738	3361.1895669236	3389.19657868558	5	1500	220	23	0.148308113404055	0.148308113404055	0.132118079156977	0.0819909252189418	0.556602720214825	0.0254473224723322	0.87226099642872	0.0854408135455957	3361.1895669236	0	0.780450044726494	"25"
43	"OU1"	-1966.62947853495	3939.2589570699	3939.27090331181	3956.08110134682	3	5.6e+09	1000	0	3.43225854621249	0	2.87702110950088	0	0.506563076799702	0.0146419120067992	0	0	3939.27090331181	0	1	"25"
43	"OUM"	-1985.41330532911	3978.82661065822	3978.84638327315	4001.28583211706	4	5.6e+09	1000	0	3.43226097511402	3.43226097511402	2.88882239053221	2.88882239053221	0.498483701723061	0.014894802843378	0.992924739116963	0.0767580064646598	3978.84638327315	0	0.721892873363552	"75"
43	"OUM"	-1970.55087168262	3949.10174336524	3949.12160433842	3971.54317383849	4	5.6e+09	1.1e+08	0	3.4322274564248	3.4322274564248	2.86577937562969	2.86577937562969	0.498485231673101	0.0148364642509318	0.862806882687975	0.081556708460105	3949.12160433842	0	0.999811634033077	"50"
44	"OUMV"	-1861.0924954767	3732.18499095339	3732.2146645439	3760.25901777695	5	1700	130	36	0.242083571883344	0.242083571883344	0.215011432910285	1.17424974826033	0.539575915978665	0.0206242290262723	1.09809135088118	0.203046502956298	3732.2146645439	0	1	"75"
44	"OUMV"	-1848.57462294865	3707.1492458973	3707.17905215661	3735.20103398886	5	1700	130	33	0.241627377949761	0.241627377949761	0.214772735120778	1.24458498087905	0.539578726435432	0.0206533940485451	0.956618084310923	0.226888204024517	3707.17905215661	0	1	"50"
44	"OUMV"	-1838.66260969618	3687.32521939236	3687.35511475857	3715.36212652055	5	1600	130	29	0.237509609928447	0.237509609928447	0.211930166513414	1.37445633650343	0.541045122976973	0.0208167482184468	0.877696901395074	0.257374113177242	3687.35511475857	0	1	"25"
45	"OUM"	-1932.24833282455	3872.49666564911	3872.51643826403	3894.95588710795	4	1800	14	0	0.346274062483441	0.346274062483441	0.311466373797017	0.311466373797017	0.524557505058003	0.0177739223140529	1.06946937913417	0.0865149606779977	3872.51643826403	0	0.644193294229018	"75"
45	"OUMV"	-1918.06120376985	3846.12240753969	3846.15221379901	3874.17419563126	5	1700	50	5	0.37413841138464	0.37413841138464	0.334874481848407	0.231008619216502	0.521447137290432	0.0174529973013495	0.9536156994175	0.0773760727440388	3846.15221379901	0	0.67729006909566	"50"
45	"OUMV"	-1909.78235348276	3829.56470696553	3829.59460233175	3857.60161409373	5	1700	47	10	0.336344222360847	0.336344222360847	0.305720819764675	0.185330643875239	0.525605944276773	0.0179667699234667	0.869077087386696	0.0789536622722037	3829.59460233175	0	0.700431037372075	"25"
46	"OUM"	-1954.91445380323	3917.82890760646	3917.84868022139	3940.2881290653	4	5.5e+09	1000	0	3.45906130711542	3.45906130711542	2.81987566621017	2.81987566621017	0.500199064651376	0.0146338784783464	0.999882987579527	0.0758748251619843	3917.84868022139	0	0.999999997162484	"75"
46	"OUM"	-1939.43962892353	3886.87925784706	3886.89911882024	3909.32068832031	4	5.5e+09	1000	0	3.45906220466719	3.45906220466719	2.80136179674776	2.80136179674776	0.50014133617459	0.0145873822668153	0.864597549666105	0.0807901708943	3886.89911882024	0	1	"50"
46	"OUMV"	-1929.1468544702	3868.29370894041	3868.32360430663	3896.33061606861	5	5.5e+09	980	29	3.4590623451624	3.4590623451624	2.82144630856238	1.86802075028827	0.499925425814634	0.01463943435285	0.789511758195765	0.0693633123945499	3868.32360430663	0	0.747514151889125	"25"
47	"OUMV"	-1774.12336953236	3558.24673906472	3558.27641265522	3586.32076588827	5	1500	210	27	0.165780609068067	0.165780609068067	0.157014444970011	0.114674467188075	0.588307434677237	0.0250029776503695	1.1381856293645	0.0808130216880805	3558.27641265522	0	0.580224283474949	"75"
47	"OUMV"	-1764.2004883285	3538.40097665701	3538.43078291632	3566.45276474857	5	1500	190	21	0.169021056472176	0.169021056472176	0.158861802592168	0.11313628737061	0.587414593618214	0.0246438009085367	0.997920092267708	0.0866489192719721	3538.43078291632	0	0.540574782576748	"50"
47	"OUMV"	-1755.92010916534	3521.84021833067	3521.87011369689	3549.87712545887	5	1500	190	20	0.168647910994598	0.168647910994598	0.158777413994005	0.0956247697454293	0.587705842575577	0.0246756678806368	0.896392979738385	0.083775576629646	3521.87011369689	0	0.783662696152307	"25"
48	"OUM"	-2048.92642625894	4105.85285251788	4105.87262513281	4128.31207397673	4	5.7e+09	1000	0	3.40205537316171	3.40205537316171	3.04764310786425	3.04764310786425	0.497249017820292	0.0153221005729078	0.997595983199674	0.0785112193450105	4105.87262513281	0	0.697359802397312	"75"
48	"OUMV"	-2032.39435907983	4074.78871815966	4074.81852441897	4102.84050625122	5	5.7e+09	980	32	3.40205546527375	3.40205546527375	3.05537941173417	2.24364264301106	0.497071816639799	0.0153402182126607	0.871546106099478	0.0722147879419435	4074.81852441897	0	0.580102681865529	"50"
48	"OUMV"	-2022.00642421476	4054.01284842951	4054.04274379573	4082.04975555771	5	5.7e+09	980	29	3.40198318625366	3.40198318625366	3.05751224152438	1.82206496985581	0.497009630448255	0.0153433352328354	0.788850101601273	0.0692751860431945	4054.04274379573	0	0.899926232614016	"25"
49	"OUM"	-1968.42880294648	3944.85760589296	3944.87737850789	3967.31682735181	4	5.1e+09	1000	0	3.65101027203743	3.65101027203743	3.04061776114239	3.04061776114239	0.497617522167332	0.0148335507931504	1.04010604093515	0.0772954998676647	3944.87737850789	0	1	"75"
49	"OUMV"	-1953.96604742472	3917.93209484944	3917.96190110876	3945.98388294101	5	5.1e+09	980	32	3.65101292728763	3.65101292728763	3.0524749672215	2.27778851581521	0.498194437194747	0.0148648063190676	0.882806914348774	0.0708391364150662	3917.96190110876	0	0.550194029381083	"50"
49	"OUMV"	-1944.66601629797	3899.33203259594	3899.36192796215	3927.36893972414	5	5.1e+09	980	29	3.65101148538073	3.65101148538073	3.0539903648771	1.93704559597958	0.498564228998453	0.0148672846920277	0.786958951657936	0.0686099767103206	3899.36192796215	0	0.825352974232664	"25"
50	"OUMV"	-1826.64907259532	3663.29814519064	3663.32781878114	3691.37217201419	5	1600	180	27	0.207110537534567	0.207110537534567	0.196368584375077	0.145383529873347	0.57261869427406	0.0231631419112278	1.08540286096347	0.083279577188103	3663.32781878114	0	0.562014588859494	"75"
50	"OUMV"	-1811.30986354666	3632.61972709332	3632.64953335263	3660.67151518488	5	1600	180	24	0.207018841926743	0.207018841926743	0.196549634365662	0.112287025412083	0.570004690940038	0.0232186641211096	0.960403616213996	0.075649468301047	3632.64953335263	0	0.927554414782651	"50"
50	"OUMV"	-1803.39969539732	3616.79939079464	3616.82928616086	3644.83629792284	5	1600	170	21	0.208445376298188	0.208445376298188	0.197029213116316	0.0998741218563627	0.568653699712946	0.0230803088539774	0.894081998937519	0.0764753906163725	3616.82928616086	0	0.962179726292729	"25"
51	"OUMV"	-1759.63215878824	3529.26431757647	3529.29399116698	3557.33834440003	5	1500	220	28	0.173494758572458	0.173494758572458	0.161857249712332	0.112132607892105	0.59041608086117	0.0244877190891059	1.06349747200847	0.079212119562202	3529.29399116698	0	0.712043951100906	"75"
51	"OUMV"	-1747.90543038098	3505.81086076197	3505.84066702128	3533.86264885353	5	1500	210	25	0.175036257326542	0.175036257326542	0.162866215089716	0.0962875794976381	0.589416009636819	0.0243584398770454	0.950543336416978	0.0767045318015755	3505.84066702128	0	0.700257077530496	"50"
51	"OUMVA"	-1738.75627405938	3489.51254811877	3489.55442249564	3523.15683667261	6	1500	210	22	0.170098731409406	0.180091745031237	0.160259178695758	0.0217545070641008	0.594878584155007	0.0248569726161329	0.816203383169617	0.0639527260074582	3489.55442249564	0	0.714988328061793	"25"
52	"OUMV"	-1892.42546258306	3794.85092516612	3794.88059875663	3822.92495198968	5	1700	140	26	0.263282521329893	0.263282521329893	0.250421645654876	0.185744093284194	0.559606442473139	0.0208108596154986	1.09869591338192	0.0764932520081072	3794.88059875663	0	0.574055899689486	"75"
52	"OUMV"	-1878.86107101922	3767.72214203844	3767.75194829775	3795.77393013	5	1700	130	24	0.266537981443212	0.266537981443212	0.253172655746158	0.15140221692238	0.55937087701436	0.0207081442396554	0.946920125418675	0.0731433693234411	3767.75194829775	0	0.906059959574125	"50"
52	"OUMV"	-1869.2210488276	3748.4420976552	3748.47199302141	3776.47900478339	5	1700	130	22	0.268665594982035	0.268665594982035	0.254274908505247	0.133643625008449	0.557384173299149	0.0206153100939724	0.876426367875593	0.0723425969260702	3748.47199302141	0	0.966459083189522	"25"
53	"OUM"	-1955.35222017524	3918.70444035048	3918.72421296541	3941.16366180932	4	1900	2.3	0	0.814924613782776	0.814924613782776	0.698790919101392	0.698790919101392	0.506912435789156	0.0158390587605923	1.05783058266664	0.0810925652718585	3918.72421296541	0	0.814942524594754	"75"
53	"OUM"	-1939.6923919382	3887.3847838764	3887.40464484959	3909.82621434966	4	5.8e+09	1000	0	3.36198153741014	3.36198153741014	2.72783156872933	2.72783156872933	0.498019850838286	0.0146008753008762	0.865667691439349	0.080616440379192	3887.40464484959	0	0.944129922230537	"50"
53	"OUM"	-1930.84767023155	3869.6953404631	3869.71526078182	3892.12486616566	4	5.8e+09	1000	0	3.36197713486818	3.36197713486818	2.71962541349985	2.71962541349985	0.497975053337514	0.0145843805203966	0.770815848713727	0.0839463695576946	3869.71526078182	0	0.827898672118222	"25"
54	"OUMV"	-1865.0805521354	3740.1611042708	3740.19077786131	3768.23513109436	5	1600	160	27	0.209504095567252	0.209504095567252	0.200635992831014	0.138517654203815	0.567154370857265	0.0224084462400363	1.10035759998275	0.0771457441886489	3740.19077786131	0	0.737722343428419	"75"
54	"OUMV"	-1852.28117028473	3714.56234056947	3714.59214682878	3742.61412866103	5	1600	150	25	0.212721190228984	0.212721190228984	0.202804541625139	0.121269657550738	0.566663643761713	0.022212523869056	0.95369871435559	0.0778017650709745	3714.59214682878	0	0.913396501409493	"50"
54	"OUMV"	-1845.0443939445	3700.08878788899	3700.11868325521	3728.12569501719	5	1600	150	23	0.213672082169185	0.213672082169185	0.203559141078854	0.108522078392745	0.5663977720182	0.02215799478137	0.869038344333712	0.0781867262116	3700.11868325521	0	0.965111137767675	"25"
55	"OUMV"	-1937.50738581846	3885.01477163691	3885.04444522742	3913.08879846047	5	1700	97	21	0.304481339990857	0.304481339990857	0.29356156211526	0.216836623500829	0.536562068922659	0.019770026962898	1.06144064016449	0.0768131428121545	3885.04444522742	0	0.581359052459576	"75"
55	"OUMV"	-1923.61887990324	3857.23775980647	3857.26756606579	3885.28954789804	5	1700	80	18	0.316918346716982	0.316918346716982	0.303239542023506	0.187091094494783	0.534742951243714	0.0194713255432146	0.906774042261018	0.0746781179698576	3857.26756606579	0	0.8770006174763	"50"
55	"OUMV"	-1916.20895708417	3842.41791416835	3842.44780953457	3870.45482129655	5	1700	73	17	0.319083481800655	0.319083481800655	0.304611425727776	0.165810283292343	0.535040912017139	0.0193931595434697	0.822427181501019	0.0755896880692195	3842.44780953457	0	0.944723830921593	"25"
56	"OUMV"	-1793.6003917209	3597.2007834418	3597.2304570323	3625.27481026535	5	1500	180	28	0.178021104883539	0.178021104883539	0.168356047633438	0.116686457249857	0.590620049892219	0.0239972850893963	1.08309198507618	0.0764663059080272	3597.2304570323	0	0.579739069781469	"75"
56	"OUMV"	-1780.36136819515	3570.7227363903	3570.75254264962	3598.77452448187	5	1500	170	25	0.180946777589353	0.180946777589353	0.170202389031587	0.0991504513691583	0.589222755608328	0.0237335513222243	0.955271221626302	0.0756903122793404	3570.75254264962	0	0.930396880997251	"50"
56	"OUMV"	-1774.98737972561	3559.97475945122	3560.00465481744	3588.01166657942	5	1500	160	22	0.182999730778225	0.182999730778225	0.171372350549604	0.093921420476819	0.588063585572227	0.0235329941568615	0.89524157085147	0.0783111255282464	3560.00465481744	0	0.934768918934617	"25"
57	"OUM"	-1956.55170973584	3921.10341947169	3921.12319208661	3943.56264093053	4	5.8e+09	1000	0	3.34694008387621	3.34694008387621	2.73705063032234	2.73705063032234	0.497026554627578	0.0146453440750264	1.00007586984375	0.07553502650831	3921.12319208661	0	0.999556452001108	"75"
57	"OUM"	-1941.56770805405	3891.13541610809	3891.15527708128	3913.57684658134	4	5.8e+09	1000	0	3.34693534683257	3.34693534683257	2.72062151950506	2.72062151950506	0.497188607976175	0.0146042552880784	0.857298599683312	0.0800520368805395	3891.15527708128	0	0.970639617436931	"50"
57	"OUM"	-1932.74364242941	3873.48728485882	3873.50720517755	3895.91681056138	4	5.8e+09	1000	0	3.34694213659719	3.34694213659719	2.71208293608812	2.71208293608812	0.497083851927997	0.0145795845945388	0.779995205326371	0.0844995764401014	3873.50720517755	0	0.676836684581351	"25"
58	"OUMV"	-1861.80648959018	3733.61297918036	3733.64265277086	3761.68700600391	5	1600	180	28	0.184826271376923	0.184826271376923	0.17422497572663	0.12242173791193	0.564089273347053	0.0219599217928104	1.09311700205231	0.0799539734024962	3733.64265277086	0	0.693877094200776	"75"
58	"OUMV"	-1849.12254276496	3708.24508552993	3708.27489178924	3736.29687362149	5	1600	170	25	0.186277779425052	0.186277779425052	0.175326397716996	0.102347247592306	0.563445920641012	0.0218688956022675	0.963596545808994	0.0764431019872985	3708.27489178924	0	0.680038287042902	"50"
58	"OUMV"	-1840.56317085749	3691.12634171498	3691.1562370812	3719.16324884318	5	1600	170	23	0.186611199574324	0.186611199574324	0.17558073374495	0.0882766391045326	0.564048801168422	0.0218522727403676	0.844687942584789	0.0750302272637849	3691.1562370812	0	0.979904324683209	"25"
59	"OUM"	-1855.4740422792	3718.94808455839	3718.96785717332	3741.40730601724	4	1700	140	0	0.243587647822892	0.243587647822892	0.229830123772425	0.229830123772425	0.533837207707636	0.0219005927964463	1.06878374447083	0.0895700688574974	3718.96785717332	0	0.602372055995047	"75"
59	"OUMV"	-1841.10003646988	3692.20007293975	3692.22987919907	3720.25186103132	5	1600	160	26	0.244606635999055	0.244606635999055	0.231958701914212	0.160359124486283	0.53269467798738	0.0219165353141578	0.957881429871129	0.0799818738098081	3692.22987919907	0	0.688955498090593	"50"
59	"OUMV"	-1834.41737854229	3678.83475708458	3678.8646524508	3706.87166421278	5	1600	150	24	0.245984666104867	0.245984666104867	0.232893830591388	0.149201802258594	0.532505378212847	0.0218451951765599	0.87581242069628	0.0819962456657204	3678.8646524508	0	0.773608783416748	"25"
60	"OUM"	-1734.13019707065	3476.2603941413	3476.28016675623	3498.71961560015	4	1600	200	0	0.135195157610063	0.135195157610063	0.121313322869959	0.121313322869959	0.597462175642637	0.0253951232845639	1.14890491631873	0.0968172574050511	3476.28016675623	0	0.679594244811824	"75"
60	"OUM"	-1723.18129646264	3454.36259292527	3454.38245389846	3476.80402339852	4	1600	200	0	0.136182728207472	0.136182728207472	0.121667807407606	0.121667807407606	0.596523945913743	0.0252460632344371	0.984378893139234	0.102297906784767	3454.38245389846	0	0.589950617011489	"50"
60	"OUMVA"	-1712.63310796065	3437.26621592129	3437.30809029816	3470.91050447513	6	1500	210	24	0.133180093494718	0.143036590819964	0.120079950007016	0.0196342573602571	0.601968780601691	0.0256863328662717	0.861690792082207	0.0722027369618266	3437.30809029816	0	0.701664768405793	"25"
61	"OUMV"	-1796.8923142001	3603.78462840019	3603.81430199069	3631.85865522375	5	1500	180	26	0.171999637293768	0.171999637293768	0.160315509364853	0.115283367192114	0.604938078415476	0.0241209411728285	1.07848503509452	0.0800222994016702	3603.81430199069	0	0.548987393737558	"75"
61	"OUMV"	-1785.97670767745	3581.95341535489	3581.98322161421	3610.00520344646	5	1500	170	24	0.173634337996524	0.173634337996524	0.161515633311212	0.0992639243138019	0.604947285854166	0.0239792355305109	0.939586726827397	0.0781106674275504	3581.98322161421	0	0.859824369436054	"50"
61	"OUMV"	-1776.78946752635	3563.57893505269	3563.60883041891	3591.61584218089	5	1500	160	21	0.174545676570145	0.174545676570145	0.162009602270349	0.0858023272019974	0.603046933046013	0.0239074615877295	0.859047492426008	0.0776168911151371	3563.60883041891	0	0.945374620084378	"25"
62	"OUMV"	-1698.70180149345	3407.40360298691	3407.43327657741	3435.47762981046	5	1500	230	32	0.122139837365699	0.122139837365699	0.108403920410194	0.170070413603234	0.589000047966333	0.0260682812023093	1.06294917609239	0.128903264716794	3407.43327657741	0	0.938461248136046	"75"
62	"OUMV"	-1689.42380920595	3388.84761841191	3388.87742467122	3416.89940650347	5	1500	220	29	0.123003154950156	0.123003154950156	0.108939711084943	0.173465737710549	0.587831560309186	0.025927270849867	0.9400986506507	0.133179162090228	3388.87742467122	0	0.928436886943676	"50"
62	"OUMV"	-1681.34089309665	3372.6817861933	3372.71168155952	3400.7186933215	5	1500	220	25	0.122777677753948	0.122777677753948	0.108486211855412	0.189410470001736	0.586445631518768	0.0259207581499496	0.880290998098246	0.148842534838013	3372.71168155952	0	0.963054436612454	"25"
63	"OUMV"	-1769.52096758814	3549.04193517629	3549.07160876679	3577.11596199985	5	1500	210	27	0.168451089682777	0.168451089682777	0.155707291240125	0.107472002432282	0.553937443274811	0.0235425143473118	1.09878149300977	0.0796660460250578	3549.07160876679	0	0.715413677910586	"75"
63	"OUMV"	-1757.92367864576	3525.84735729151	3525.87716355083	3553.89914538307	5	1600	200	25	0.171013369722848	0.171013369722848	0.157224084718722	0.0954058613577551	0.55301950412272	0.0233004883608398	0.976827651788648	0.0787571907610975	3525.87716355083	0	0.873026934757869	"50"
63	"OUMV"	-1750.65273916092	3511.30547832185	3511.33537368806	3539.34238545004	5	1600	200	22	0.170082524748607	0.170082524748607	0.156750038145331	0.0816839669559075	0.554079175152327	0.0233812592658701	0.880169759622219	0.0786747304501589	3511.33537368806	0	0.59053025724234	"25"
64	"OUM"	-1836.66791232689	3681.33582465379	3681.35559726871	3703.79504611263	4	1600	170	0	0.187972398973779	0.187972398973779	0.177549710450017	0.177549710450017	0.576492592736136	0.023645576498386	1.12155230694726	0.0919670546133776	3681.35559726871	0	0.55922778967537	"75"
64	"OUMV"	-1824.53265850261	3659.06531700522	3659.09512326454	3687.11710509679	5	1600	190	26	0.18832265590701	0.18832265590701	0.178983642173719	0.129887509868673	0.577338556429804	0.0236909336221284	0.982170068127811	0.0868955000415501	3659.09512326454	0	0.567981548102996	"50"
64	"OUMV"	-1816.79455735122	3643.58911470243	3643.61901006865	3671.62602183063	5	1600	180	24	0.190325947085279	0.190325947085279	0.180391060537693	0.119927850044654	0.576040726266097	0.0235459213116402	0.881198424857833	0.087322805357176	3643.61901006865	0	0.693853204383534	"25"
65	"OUM"	-1800.83701099065	3609.67402198129	3609.69379459622	3632.13324344014	4	1600	180	0	0.180501464721306	0.180501464721306	0.16511854686757	0.16511854686757	0.581465581088233	0.0234808260063097	1.07652466671184	0.0921765259334399	3609.69379459622	0	0.708103913816716	"75"
