"","SpecName","Area_code_L3","accGenus","PalmTribe","PalmSubfamily","AverageFruitLength_cm","accAfrica","Americas","Asia","Africa","Madagascar","Pacific","accRealm","area","region","continent","log_BBM_MCC_avg"
"2960","Iguanura_prolifera","BOR","Iguanura","Areceae","Arecoideae",0.7,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.171
"2961","Iguanura_sanderiana","BOR","Iguanura","Areceae","Arecoideae",1.3,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.263
"2962","Iguanura_tenuis","THA","Iguanura","Areceae","Arecoideae",1.15,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.232
"2963","Iguanura_thalangensis","THA","Iguanura","Areceae","Arecoideae",1.5,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.22
"2964","Iguanura_wallichiana","MLY","Iguanura","Areceae","Arecoideae",2.4,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.105
"2965","Iguanura_wallichiana","THA","Iguanura","Areceae","Arecoideae",2.4,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.105
"2966","Iguanura_wallichiana","SUM","Iguanura","Areceae","Arecoideae",2.4,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.105
"2967","Iriartea_deltoidea","PAN","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",1.196
"2968","Iriartea_deltoidea","BOL","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",1.196
"2969","Iriartea_deltoidea","COS","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",1.196
"2970","Iriartea_deltoidea","BZN","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.196
"2971","Iriartea_deltoidea","VEN","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",1.196
"2972","Iriartea_deltoidea","NIC","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",1.196
"2973","Iriartea_deltoidea","CLM","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.196
"2974","Iriartea_deltoidea","ECU","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",1.196
"2975","Iriartea_deltoidea","BZC","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",1.196
"2976","Iriartea_deltoidea","PER","Iriartea","Irarteeae","Arecoideae",2.35,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",1.196
"2977","Iriartella_setigera","CLM","Iriartella","Irarteeae","Arecoideae",1.55,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.04
"2978","Iriartella_setigera","VEN","Iriartella","Irarteeae","Arecoideae",1.55,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",1.04
"2979","Iriartella_setigera","BZN","Iriartella","Irarteeae","Arecoideae",1.55,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.04
"2980","Iriartella_setigera","GUY","Iriartella","Irarteeae","Arecoideae",1.55,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",1.04
"2981","Iriartella_stenocarpa","PER","Iriartella","Irarteeae","Arecoideae",1.2,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",1.053
"2982","Iriartella_stenocarpa","CLM","Iriartella","Irarteeae","Arecoideae",1.2,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.053
"2983","Iriartella_stenocarpa","BZN","Iriartella","Irarteeae","Arecoideae",1.2,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.053
"2984","Itaya_amicorum","CLM","Itaya","Cryosophileae","Coryphoideae",2.25,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",1.367
"2985","Itaya_amicorum","BZN","Itaya","Cryosophileae","Coryphoideae",2.25,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.367
"2986","Itaya_amicorum","PER","Itaya","Cryosophileae","Coryphoideae",2.25,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",1.367
"2987","Itaya_amicorum","ECU","Itaya","Cryosophileae","Coryphoideae",2.25,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",1.367
"2988","Johannesteijsmannia_altifrons","THA","Johannesteijsmannia","Trachycarpeae","Coryphoideae",5,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.343
"2989","Johannesteijsmannia_altifrons","BOR","Johannesteijsmannia","Trachycarpeae","Coryphoideae",5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.343
"2990","Johannesteijsmannia_altifrons","SUM","Johannesteijsmannia","Trachycarpeae","Coryphoideae",5,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.343
"2991","Johannesteijsmannia_altifrons","MLY","Johannesteijsmannia","Trachycarpeae","Coryphoideae",5,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.343
"2992","Johannesteijsmannia_lanceolata","MLY","Johannesteijsmannia","Trachycarpeae","Coryphoideae",3.4,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.37
"2993","Johannesteijsmannia_magnifica","MLY","Johannesteijsmannia","Trachycarpeae","Coryphoideae",3.9,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.326
"2994","Juania_australis","JNF","Juania","Ceroxyleae","Ceroxyloideae",1.65,"0","1","0","0","0","0","Americas","Juan Fernández Is.","Southern South America","SOUTHERN AMERICA",1.176
"2995","Jubaea_chilensis","CLC","Jubaea","Cocoseae","Arecoideae",3.75,"0","1","0","0","0","0","Americas","Chile Central","Southern South America","SOUTHERN AMERICA",1.339
"2996","Jubaeopsis_caffra","CPP","Jubaeopsis","Cocoseae","Arecoideae",3,"1","0","0","1","0","0","Africa","Cape Provinces","Southern Africa","AFRICA",1.305
"2997","Jubaeopsis_caffra","NAT","Jubaeopsis","Cocoseae","Arecoideae",3,"1","0","0","1","0","0","Africa","KwaZulu-Natal","Southern Africa","AFRICA",1.305
"2998","Kentiopsis_magnifica","NWC","Kentiopsis","Areceae","Arecoideae",2.2,"0","0","0","0","0","1","Pacific","New Caledonia","Southwestern Pacific","PACIFIC",1.222
"2999","Kentiopsis_oliviformis","NWC","Kentiopsis","Areceae","Arecoideae",1.7,"0","0","0","0","0","1","Pacific","New Caledonia","Southwestern Pacific","PACIFIC",1.086
"3000","Kentiopsis_piersoniorum","NWC","Kentiopsis","Areceae","Arecoideae",2,"0","0","0","0","0","1","Pacific","New Caledonia","Southwestern Pacific","PACIFIC",1.214
"3001","Kentiopsis_pyriformis","NWC","Kentiopsis","Areceae","Arecoideae",1.7,"0","0","0","0","0","1","Pacific","New Caledonia","Southwestern Pacific","PACIFIC",1.08
"3002","Kerriodoxa_elegans","THA","Kerriodoxa","Chuniophoeniceae","Coryphoideae",4,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.343
"3003","Korthalsia_angustifolia","BOR","Korthalsia","Calameae","Calamoideae",0.9,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.04
"3004","Korthalsia_bejaudii","CBD","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Cambodia","Indo-China","ASIA-TROPICAL",1.006
"3005","Korthalsia_celebica","MOL","Korthalsia","Calameae","Calamoideae",1.75,"0","0","1","0","0","0","Asia","Maluku","Malesia","ASIA-TROPICAL",1.11
"3006","Korthalsia_celebica","SUL","Korthalsia","Calameae","Calamoideae",1.75,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.11
"3007","Korthalsia_cheb","BOR","Korthalsia","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.247
"3008","Korthalsia_concolor","BOR","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.267
"3009","Korthalsia_debilis","SUM","Korthalsia","Calameae","Calamoideae",0.9,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.007
"3010","Korthalsia_debilis","BOR","Korthalsia","Calameae","Calamoideae",0.9,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.007
"3011","Korthalsia_echinometra","AND","Korthalsia","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Andaman Is.","Indo-China","ASIA-TROPICAL",1.061
"3012","Korthalsia_echinometra","NCB","Korthalsia","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Nicobar Is.","Indo-China","ASIA-TROPICAL",1.061
"3013","Korthalsia_echinometra","SUM","Korthalsia","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.061
"3014","Korthalsia_echinometra","MLY","Korthalsia","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.061
"3015","Korthalsia_echinometra","BOR","Korthalsia","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.061
"3016","Korthalsia_ferox","BOR","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.049
"3017","Korthalsia_flagellaris","BOR","Korthalsia","Calameae","Calamoideae",1.85,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.027
"3018","Korthalsia_flagellaris","THA","Korthalsia","Calameae","Calamoideae",1.85,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.027
"3019","Korthalsia_flagellaris","MLY","Korthalsia","Calameae","Calamoideae",1.85,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.027
"3020","Korthalsia_flagellaris","SUM","Korthalsia","Calameae","Calamoideae",1.85,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.027
"3021","Korthalsia_furcata","BOR","Korthalsia","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.259
"3022","Korthalsia_furtadoana","BOR","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.121
"3023","Korthalsia_hispida","SUM","Korthalsia","Calameae","Calamoideae",2.2,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.118
"3024","Korthalsia_hispida","BOR","Korthalsia","Calameae","Calamoideae",2.2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.118
"3025","Korthalsia_hispida","MLY","Korthalsia","Calameae","Calamoideae",2.2,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.118
"3026","Korthalsia_jala","BOR","Korthalsia","Calameae","Calamoideae",1.75,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",0.98
"3027","Korthalsia_laciniosa","VIE","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.127
"3028","Korthalsia_laciniosa","NCB","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Nicobar Is.","Indo-China","ASIA-TROPICAL",1.127
"3029","Korthalsia_laciniosa","LAO","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.127
"3030","Korthalsia_laciniosa","MYA","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.127
"3031","Korthalsia_laciniosa","CBD","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Cambodia","Indo-China","ASIA-TROPICAL",1.127
"3032","Korthalsia_laciniosa","THA","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.127
"3033","Korthalsia_laciniosa","PHI","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.127
"3034","Korthalsia_laciniosa","MLY","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.127
"3035","Korthalsia_laciniosa","SUM","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.127
"3036","Korthalsia_laciniosa","JAW","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Jawa","Malesia","ASIA-TROPICAL",1.127
"3037","Korthalsia_laciniosa","AND","Korthalsia","Calameae","Calamoideae",2.25,"0","0","1","0","0","0","Asia","Andaman Is.","Indo-China","ASIA-TROPICAL",1.127
"3038","Korthalsia_merrillii","PHI","Korthalsia","Calameae","Calamoideae",1.3,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.136
"3039","Korthalsia_paucijuga","SUM","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.234
"3040","Korthalsia_paucijuga","BOR","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.234
"3041","Korthalsia_rigida","SUM","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.093
"3042","Korthalsia_rigida","MLY","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.093
"3043","Korthalsia_rigida","PHI","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.093
"3044","Korthalsia_rigida","BOR","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.093
"3045","Korthalsia_rigida","THA","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.093
"3046","Korthalsia_robusta","BOR","Korthalsia","Calameae","Calamoideae",3.75,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.044
"3047","Korthalsia_robusta","PHI","Korthalsia","Calameae","Calamoideae",3.75,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.044
"3048","Korthalsia_robusta","SUM","Korthalsia","Calameae","Calamoideae",3.75,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.044
"3049","Korthalsia_rogersii","AND","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Andaman Is.","Indo-China","ASIA-TROPICAL",1.133
"3050","Korthalsia_rostrata","MLY","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.194
"3051","Korthalsia_rostrata","BOR","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.194
"3052","Korthalsia_rostrata","SUM","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.194
"3053","Korthalsia_rostrata","THA","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.194
"3054","Korthalsia_scortechinii","THA","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.249
"3055","Korthalsia_scortechinii","MLY","Korthalsia","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.249
"3056","Korthalsia_tenuissima","MLY","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.109
"3057","Korthalsia_zippelii","NWG","Korthalsia","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.188
"3058","Laccospadix_australasicus","QLD","Laccospadix","Areceae","Arecoideae",1.35,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.056
"3059","Laccosperma_acutiflorum","IVO","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Ivory Coast","West Tropical Africa","AFRICA",1.171
"3060","Laccosperma_acutiflorum","CMN","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Cameroon","West-Central Tropical Africa","AFRICA",1.171
"3061","Laccosperma_acutiflorum","LBR","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Liberia","West Tropical Africa","AFRICA",1.171
"3062","Laccosperma_acutiflorum","GAB","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Gabon","West-Central Tropical Africa","AFRICA",1.171
"3063","Laccosperma_acutiflorum","EQG","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Equatorial Guinea","West-Central Tropical Africa","AFRICA",1.171
"3064","Laccosperma_acutiflorum","ZAI","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Zaïre","West-Central Tropical Africa","AFRICA",1.171
"3065","Laccosperma_acutiflorum","GHA","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Ghana","West Tropical Africa","AFRICA",1.171
"3066","Laccosperma_acutiflorum","SIE","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Sierra Leone","West Tropical Africa","AFRICA",1.171
"3067","Laccosperma_acutiflorum","NGA","Laccosperma","Lepidocaryeae","Calamoideae",1.9,"1","0","0","1","0","0","Africa","Nigeria","West Tropical Africa","AFRICA",1.171
"3068","Laccosperma_laeve","LBR","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Liberia","West Tropical Africa","AFRICA",1
"3069","Laccosperma_laeve","IVO","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Ivory Coast","West Tropical Africa","AFRICA",1
"3070","Laccosperma_laeve","CMN","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Cameroon","West-Central Tropical Africa","AFRICA",1
"3071","Laccosperma_laeve","CAB","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Cabinda","West-Central Tropical Africa","AFRICA",1
"3072","Laccosperma_laeve","GAB","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Gabon","West-Central Tropical Africa","AFRICA",1
"3073","Laccosperma_laeve","GHA","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Ghana","West Tropical Africa","AFRICA",1
"3074","Laccosperma_laeve","CON","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Congo","West-Central Tropical Africa","AFRICA",1
"3075","Laccosperma_laeve","ZAI","Laccosperma","Lepidocaryeae","Calamoideae",1.4,"1","0","0","1","0","0","Africa","Zaïre","West-Central Tropical Africa","AFRICA",1
"3076","Laccosperma_opacum","IVO","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Ivory Coast","West Tropical Africa","AFRICA",1.284
"3077","Laccosperma_opacum","GHA","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Ghana","West Tropical Africa","AFRICA",1.284
"3078","Laccosperma_opacum","CMN","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Cameroon","West-Central Tropical Africa","AFRICA",1.284
"3079","Laccosperma_opacum","LBR","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Liberia","West Tropical Africa","AFRICA",1.284
"3080","Laccosperma_opacum","ZAI","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Zaïre","West-Central Tropical Africa","AFRICA",1.284
"3081","Laccosperma_opacum","GAB","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Gabon","West-Central Tropical Africa","AFRICA",1.284
"3082","Laccosperma_opacum","CON","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Congo","West-Central Tropical Africa","AFRICA",1.284
"3083","Laccosperma_opacum","EQG","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Equatorial Guinea","West-Central Tropical Africa","AFRICA",1.284
"3084","Laccosperma_opacum","NGA","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Nigeria","West Tropical Africa","AFRICA",1.284
"3085","Laccosperma_opacum","BEN","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Benin","West Tropical Africa","AFRICA",1.284
"3086","Laccosperma_opacum","CAF","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Central African Repu","West-Central Tropical Africa","AFRICA",1.284
"3087","Laccosperma_opacum","GGI","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Gulf of Guinea Is.","West-Central Tropical Africa","AFRICA",1.284
"3088","Laccosperma_opacum","GUI","Laccosperma","Lepidocaryeae","Calamoideae",1.5,"1","0","0","1","0","0","Africa","Guinea","West Tropical Africa","AFRICA",1.284
"3089","Laccosperma_robustum","CAB","Laccosperma","Lepidocaryeae","Calamoideae",1.35,"1","0","0","1","0","0","Africa","Cabinda","West-Central Tropical Africa","AFRICA",1.043
"3090","Laccosperma_robustum","ZAI","Laccosperma","Lepidocaryeae","Calamoideae",1.35,"1","0","0","1","0","0","Africa","Zaïre","West-Central Tropical Africa","AFRICA",1.043
"3091","Laccosperma_robustum","CAF","Laccosperma","Lepidocaryeae","Calamoideae",1.35,"1","0","0","1","0","0","Africa","Central African Repu","West-Central Tropical Africa","AFRICA",1.043
"3092","Laccosperma_robustum","NGA","Laccosperma","Lepidocaryeae","Calamoideae",1.35,"1","0","0","1","0","0","Africa","Nigeria","West Tropical Africa","AFRICA",1.043
"3093","Laccosperma_robustum","GAB","Laccosperma","Lepidocaryeae","Calamoideae",1.35,"1","0","0","1","0","0","Africa","Gabon","West-Central Tropical Africa","AFRICA",1.043
"3094","Laccosperma_robustum","CMN","Laccosperma","Lepidocaryeae","Calamoideae",1.35,"1","0","0","1","0","0","Africa","Cameroon","West-Central Tropical Africa","AFRICA",1.043
"3095","Laccosperma_robustum","EQG","Laccosperma","Lepidocaryeae","Calamoideae",1.35,"1","0","0","1","0","0","Africa","Equatorial Guinea","West-Central Tropical Africa","AFRICA",1.043
"3096","Laccosperma_secundiflorum","NGA","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Nigeria","West Tropical Africa","AFRICA",1.062
"3097","Laccosperma_secundiflorum","GUI","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Guinea","West Tropical Africa","AFRICA",1.062
"3098","Laccosperma_secundiflorum","SEN","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Senegal","West Tropical Africa","AFRICA",1.062
"3099","Laccosperma_secundiflorum","IVO","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Ivory Coast","West Tropical Africa","AFRICA",1.062
"3100","Laccosperma_secundiflorum","GGI","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Gulf of Guinea Is.","West-Central Tropical Africa","AFRICA",1.062
"3101","Laccosperma_secundiflorum","NGR","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Niger","West Tropical Africa","AFRICA",1.062
"3102","Laccosperma_secundiflorum","CAF","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Central African Repu","West-Central Tropical Africa","AFRICA",1.062
"3103","Laccosperma_secundiflorum","GHA","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Ghana","West Tropical Africa","AFRICA",1.062
"3104","Laccosperma_secundiflorum","ZAI","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Zaïre","West-Central Tropical Africa","AFRICA",1.062
"3105","Laccosperma_secundiflorum","BEN","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Benin","West Tropical Africa","AFRICA",1.062
"3106","Laccosperma_secundiflorum","CMN","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Cameroon","West-Central Tropical Africa","AFRICA",1.062
"3107","Laccosperma_secundiflorum","TOG","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Togo","West Tropical Africa","AFRICA",1.062
"3108","Laccosperma_secundiflorum","GAB","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Gabon","West-Central Tropical Africa","AFRICA",1.062
"3109","Laccosperma_secundiflorum","LBR","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Liberia","West Tropical Africa","AFRICA",1.062
"3110","Laccosperma_secundiflorum","GNB","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Guinea-Bissau","West Tropical Africa","AFRICA",1.062
"3111","Laccosperma_secundiflorum","SIE","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Sierra Leone","West Tropical Africa","AFRICA",1.062
"3112","Laccosperma_secundiflorum","CON","Laccosperma","Lepidocaryeae","Calamoideae",2,"1","0","0","1","0","0","Africa","Congo","West-Central Tropical Africa","AFRICA",1.062
"3113","Lanonia_calciphila","VIE","Lanonia","Trachycarpeae","Coryphoideae",1,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.186
"3114","Lanonia_centralis","LAO","Lanonia","Trachycarpeae","Coryphoideae",0.7,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.219
"3115","Lanonia_centralis","VIE","Lanonia","Trachycarpeae","Coryphoideae",0.7,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.219
