"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"0_alpha"	"1_alpha"	"sigma0"	"1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
60	"OUMA"	27199.2188046348	-54388.4376092695	-54388.408067172	-54360.3414421884	5	3.7e+10	4.8e+08	-4.8e+08	2.13775438983188e-08	0.21734319025109	0.00429141763179252	0.00429141763179252	-32285.1445369977	56765778.7083664	-0.286101440643675	741.008253718459
61	"OUMA"	30975.5142514586	-61941.0285029171	-61940.9989608197	-61912.932335836	5	4.4e+10	2.3e+09	-6.1e+08	2.29594292377684e-09	0.239187344736352	0.000708769506719305	0.000708769506719305	71547410.5834566	2363567411.40094	-2.62636803706651	7871.55847840254
61	"OUMVA"	61908.4107707202	-123804.82154144	-123804.78016213	-123771.106140943	6	1000	410	190	0.0321408772020334	0.789899261447263	8.2037250866463	1.02655420263117e-09	2.81298254221634e-16	1502972470337561	-0.849685460298928	1.13154249137025e+30
62	"OUMA"	29734.7972388078	-59459.5944776155	-59459.564935518	-59431.4983105344	5	3.9e+10	4.1e+08	-4.5e+08	5.34626305435119e-08	0.22539609555473	0.00126569704777183	0.00126569704777183	413417.165701995	0	0.308202990521828	704.185334858774
62	"OUMVA"	62184.8458850471	-124357.691770094	-124357.650390784	-124323.976369597	6	1200	360	220	0.0311265440033881	0.362359831383469	1.42648119187022e-09	1.00348416788495e-09	-9.45811565910522e-16	0	-0.849685460298928	30479208922.1653
63	"OUMA"	20752.5678008393	-41495.1356016786	-41495.1060595811	-41467.0394345974	5	3.7e+10	5.6e+08	-8.5e+08	8.93805264155161e-07	0.22049927296422	0.00726413710057987	0.00726413710057987	1.46296262470796e-10	1.07183839228012e-08	1.20675711146232	88.413001735495
64	"OUMA"	39450.7271021153	-78891.4542042306	-78891.4246621331	-78863.3580371494	5	4.3e+10	-1.5e+07	-4.1e+07	2.13983662259918e-09	0.243909182334379	1e-09	1e-09	1.39520792437005e-11	4.23196001916714e-12	1.92402216032873	0.583586947323304
65	"OUMA"	25375.196132981	-50740.392265962	-50740.3627238645	-50712.2960988809	5	4.5e+10	2.9e+09	-6.8e+08	9.3689733106147e-08	0.24392580627561	0.00128205797713152	0.00128205797713152	3.18604702802781e-11	9.25853415965157e-08	2.03265007719794	428.834261311431
66	"OUMA"	22144.1270580035	-44278.254116007	-44278.2245739095	-44250.1579489259	5	4.4e+10	3.6e+09	-1.7e+08	4.90913581513729e-07	0.243725441763271	0.0138478046319445	0.0138478046319445	3.13755469748083e-11	3.11416829208379e-08	1.83307921169251	1819.42772218177
66	"OUMVA"	67942.9009879701	-135873.80197594	-135873.76059663	-135840.086575443	6	1100	520	130	0.588001592558868	1.16929405612247	1.12289368825812e-09	1.01831172229567e-09	-1.02386752517143e-16	3.29281404435733	-0.284512795833475	807277441335.797
67	"OUMA"	24622.1209723663	-49234.2419447327	-49234.2124026352	-49206.1457776515	5	4.4e+10	4.2e+09	-4.1e+08	3.33414752564659e-08	0.230651544267427	0.00951868475119263	0.00951868475119263	875900.760447507	0	-0.187572270698596	7207.77139274631
68	"OUMA"	31435.4291139432	-62860.8582278864	-62860.8286857889	-62832.7620608052	5	3.9e+10	3.7e+08	-3.9e+08	1e-09	0.228585028398267	0.00170809225201719	0.00170809225201719	-1091320.12955731	30329030.6333113	0.289833380066969	908.198441217213
68	"OUMVA"	57901.146943972	-115790.293887944	-115790.252508634	-115756.578487447	6	1200	460	140	0.0949258914453154	0.574647280682747	0.329313112321139	1.00708703023859e-09	9.43455378196228e-17	0	-0.849685460298928	837874694123021824
69	"OUMA"	25602.2819263972	-51194.5638527944	-51194.534310697	-51166.4676857133	5	3.7e+10	1.7e+08	-2.5e+08	1.08464416744746e-09	0.220584296788161	0.00328086755099216	0.00328086755099216	-1197593.10048961	217767983.584328	0.645140732260001	0
69	"OUMVA"	88043.3175403706	-176074.635080741	-176074.593701431	-176040.919680244	6	1100	480	140	1.54855404381534	2.69887174437367	1e-09	1e-09	1.52201832184067e-52	0	-0.849685460298928	1.33986462336439e+47
7	"OUMA"	19013.120275805	-38016.2405516099	-38016.2110095124	-37988.1443845288	5	3.6e+10	2.5e+08	-1.9e+08	1.01680280768923e-07	0.21499511614112	0.00141732978634903	0.00141732978634903	9.9071753907287e-09	7.09141347789012e-08	2.48428349102796	17.7822041346935
7	"OUMVA"	49343.0986507349	-98674.1973014699	-98674.1559221595	-98640.4819009725	6	1000	360	220	0.0119403765821772	0.373903726111839	1e-09	1.00842402681662e-09	-221932533.37558	15601649171076.4	-207.503107070765	19533200.5585749
70	"OUMA"	16027.4007374092	-32044.8014748185	-32044.771932721	-32016.7053077373	5	3.6e+10	-2.2e+07	-2.2e+08	9.44356528519302e-08	0.215336297888297	0.00258142267878418	0.00258142267878418	693963.536905269	540965123.731867	2.69289082387307	189.978441407159
70	"OUMVA"	47705.945360901	-95399.8907218019	-95399.8493424916	-95366.1753213045	6	1200	430	120	0.119724377979327	0.561036205705815	1.06803608263707e-09	1.00006528314722e-09	2.55043133984151e-08	0	-0.281719181759578	1207024851.57278
71	"OUMA"	21819.4289142875	-43628.857828575	-43628.8282864775	-43600.7616614939	5	4.5e+10	1.8e+09	140000	3.11839295371236e-08	0.244780150467846	0.00130910544745246	0.00130910544745246	2.04673949836028e-08	1.11389101264061e-06	3.0851743187797	167.903710097038
72	"OUMA"	25644.1965388608	-51278.3930777216	-51278.3635356241	-51250.2969106405	5	4e+10	-4.5e+07	-8.9e+09	2.31942201336648e-08	0.232414304645356	0.395016999304286	0.395016999304286	1.05608752097299	4.20846562841999	2.35046542875043	1.54281425346909
73	"OUMA"	22986.5656955467	-45963.1313910935	-45963.101848996	-45935.0352240124	5	4.1e+10	2.6e+09	-120000	1.2418256959431e-08	0.232914408199007	0.00555893688707123	0.00555893688707123	-3.16039053383111e-12	0	-0.268450241318013	454355.3240262
73	"OUMVA"	57694.9164971774	-115377.832994355	-115377.791615044	-115344.117593857	6	1100	460	150	0.106343852993748	0.411003781971112	2.84832021784376e-09	8.27670084326457e-06	-1.37449060913641e-17	0	-0.278040025949324	1841118.30230816
74	"OUMA"	35561.189201112	-71112.378402224	-71112.3488601265	-71084.2822351429	5	4.2e+10	4.2e+08	-3.4e+07	7.67625956896848e-09	0.237273867065154	1e-09	1e-09	2.19267277229518e-11	1.25726947646143e-12	1.92019263712285	0.110102746427282
75	"OUMA"	20568.0435664988	-41126.0871329976	-41126.0575909002	-41097.9909659165	5	3.7e+10	4.4e+08	-3.1e+11	3.00895925331706e-06	0.21521219392673	1.16673345612604	1.16673345612604	1.27088639148148	7.27200886464611	1.91014844639696	3.61368848247503
76	"OUMA"	26349.4837188943	-52688.9674377886	-52688.9378956911	-52660.8712707074	5	3.5e+10	2e+09	-3.7e+08	2.29057574625551e-08	0.206282528756965	0.00106078692802894	0.00106078692802894	5.71884671775718e-12	0	-0.273053603806293	4982.72221916837
76	"OUMVA"	73295.3184588638	-146578.636917728	-146578.595538417	-146544.92151723	6	1200	410	120	1.77883946107107	2.7091390523109	1.00110293331413e-09	1.04599221974342e-09	1.88668072342619e-16	0	-0.849685460298929	2.50421993747498e+36
77	"OUMV"	-3461.56057214683	6933.12114429365	6933.15068639114	6961.21731137479	5	6.2e+09	2e+09	-25000	3.43494166130138	3.43494166130138	12.2844872723757	12.3168472953975	2.17535697153255	0.0370115005826437	1.88779721667984	0.0518863610739787
77	"OUMA"	26241.8506775997	-52473.7013551994	-52473.671813102	-52445.6051881183	5	4.1e+10	2.7e+09	2.4e+08	6.24735469171454e-09	0.232289736550274	0.00642966846690221	0.00642966846690221	1.1288915799386e-10	2.69734415420983e-05	-0.286961819273689	21676.4141815454
77	"OUMVA"	67642.2626865995	-135272.525373199	-135272.483993889	-135238.809972702	6	6.2e+09	2e+09	-25000	0.556261682320666	1.12238396450915	1.00869255480019e-09	1e-09	-5.63449031848972e-26	0	-0.849685460298928	3.13096299476524e+20
78	"OUMA"	37826.0089882773	-75642.0179765546	-75641.9884344571	-75613.9218094735	5	4.4e+10	2.5e+09	-4.9e+08	6.41475434549768e-09	0.240962734132804	0.00103261254131323	0.00103261254131323	9.4594479097995e-12	1.64262622859541e-08	1.83269377817204	3182.41330430207
78	"OUMVA"	40186.4424691952	-80360.8849383904	-80360.8435590801	-80327.1695378931	6	1100	390	180	6.86366194233426e-08	0.154429313667435	3.03242975504569e-06	1.15944141502565	-1039.51679156035	42913.5188317068	1.9517240312222	3.1188837323463
79	"OUMVA"	76011.9530945086	-152011.906189017	-152011.864809707	-151978.19078852	6	990	440	160	0.000144860450350176	0.534001150908855	1.01012019861578e-09	1.00000855920527e-09	-1.83344791734208e-16	41.414803376418	-0.849685460298928	57047150078695928
79	"OUMA"	78956.734369101	-157903.468738202	-157903.439196105	-157875.372571121	5	1.1e+09	4.6e+07	28000	0.000126339668578019	0.556680699268504	1.00527502702785e-09	1.00527502702785e-09	-4.62403639330235e-18	0	-0.849685460298928	449474751452092672
8	"OUMA"	24795.444230906	-49580.8884618119	-49580.8589197145	-49552.7922947308	5	3.8e+10	4700000	-2.1e+08	1e-09	0.224118530173102	0.00231902935119034	0.00231902935119034	-1.13490359085291e-11	2.72762944596936e-05	-0.308438692780584	88202.0377367537
80	"OUMA"	26774.8226695063	-53539.6453390127	-53539.6157969152	-53511.5491719315	5	4.7e+10	2.4e+08	1300000	9.26262333280135e-08	0.258449000204438	0.00118982301933415	0.00118982301933415	148522.02447008	193825684.175689	-0.278235219987239	5021.99207079931
80	"OUMVA"	36409.9001985117	-72807.8003970234	-72807.7590177131	-72774.0849965261	6	1200	350	220	2.52075451146406e-09	0.155744303560936	1.00170050151547e-09	0.00217699901504105	-417.370643532175	26.6309077319378	2.55967539189701	0.0291133920532407
81	"OUMA"	26995.8109610725	-53981.6219221449	-53981.5923800474	-53953.5257550638	5	4.4e+10	2e+09	-4.5e+07	1.10079502263181e-09	0.239612017079727	0.0011244496562273	0.0011244496562273	-1.39543937204297e-11	0.0187903319454568	-0.849685460312895	1144097595.98167
82	"OUMVA"	-4494.22185992685	9000.44371985371	9000.48509916405	9034.15912035107	6	6.2e+09	8.9e+08	-5700	3.57671414434925e-09	0.0189132520394523	6.64049524337574	0.154359957102665	0.849725028071625	7.21726462359366	2.27395758866761	0.954767728646068
82	"OUM"	-3527.21547262773	7062.43094525545	7062.45063029482	7084.90787892036	4	7.3e+10	-2.5e+09	0	3.33385307641107	3.33385307641107	12.6665545734931	12.6665545734931	2.18261844556298	0.0380136260456269	1.89383983888312	0.0532547036702336
82	"OUMV"	-3523.69250264921	7057.38500529843	7057.41454739592	7085.48117237956	5	6.2e+09	8.9e+08	-5700	3.33349324171358	3.33349324171358	13.4002189544782	11.2137332473303	2.1826172559181	0.0391011977754251	1.89388388400418	0.0501104163037201
82	"OUMA"	88612.7481591927	-177215.496318385	-177215.466776288	-177187.400151304	5	2.2e+09	130000	-9.4e+11	0.000152111418128204	0.914191164096293	1.00004658829786e-09	1.00004658829786e-09	-1.54168157805561e-16	11609024694489075712	-0.849685460298928	1.60411573177112e+34
83	"OUMA"	16117.5678320934	-32225.1356641868	-32225.1061220893	-32197.0394971056	5	3.6e+10	5e+08	-3.1e+08	5.82770680513953e-09	0.213749021710587	0.00194408364233937	0.00194408364233937	10171148.7612055	111669675.18021	0.793795431274458	22.9854344975023
83	"OUMVA"	75615.7945461824	-151219.589092365	-151219.547713054	-151185.873691867	6	1100	440	190	6.06934961773827e-05	0.263314535349158	1.11820326754449e-09	1.46869301758148e-08	3.3271724319642e-08	4.43649578568535e-08	2.99296309772133	3.99085661130659
84	"OUMVA"	79285.1604886401	-158558.32097728	-158558.27959797	-158524.605576783	6	1200	460	150	0.000106783524829792	0.539734183661063	1.21993430536277e-09	1.00461416059147e-09	-6.63104038045115e-17	84.489609839165	-0.849685460298928	108489429830734896
84	"OUMA"	82912.4708021242	-165814.941604248	-165814.912062151	-165786.845437167	5	2.4e+09	1.9e+09	-2.1e+09	8.77344415783831e-05	0.356991580376913	1e-09	1e-09	-8.11520257605443e-17	0	-0.849685460298928	6707197674.27442
85	"OUMA"	56357.5912040272	-112705.182408054	-112705.152865957	-112677.086240973	5	4.9e+08	4.9e+07	-87000	0.192761282331222	0.57822529678358	1.05164094289252e-09	1.05164094289252e-09	-2.58987441787795e-13	0	1.66905393516397	4.20958136360899
85	"OUMVA"	90631.0760643511	-181250.152128702	-181250.110749392	-181216.436728205	6	1300	510	68	2.0339037057973	3.37988120300417	1.05183022758078e-09	1.00390412406691e-09	8.49006325541785e-17	0	-0.849685460298928	6.40177761757891e+32
86	"OUMA"	26591.0635409234	-53172.1270818468	-53172.0975397493	-53144.0309147657	5	4.5e+10	1.6e+09	1.6e+08	8.52922282099587e-09	0.250488408681794	0.00193018110546324	0.00193018110546324	-1.63496332855862e-12	0	-0.281293865363639	361112.901327159
86	"OUMVA"	57121.6409255876	-114231.281851175	-114231.240471865	-114197.566450678	6	1500	450	3.9	0.0160325806427107	0.327449844954895	1.00405834674028e-09	1.02931595258366e-09	-14090206.6897715	0	-0.249229795392982	13116.7971533323
87	"OUMA"	34279.122722337	-68548.2454446741	-68548.2159025766	-68520.1492775929	5	5e+10	2.8e+09	-5.9e+08	4.56616815134608e-08	0.261026898701835	0.00139636168408437	0.00139636168408437	2.18295549306355e-11	4.37402599499518e-07	1.75069309251815	35078.8811358369
87	"OUMVA"	63350.8578555495	-126689.715711099	-126689.674331789	-126656.000310602	6	1000	370	200	0.0305838217059452	0.37005091988945	1.34559030607442e-09	1.02661934848671e-09	9.88203176161048e-16	1.98233614654748e-12	2.24669166777727	4485.29285269025
88	"OUMVA"	79769.1962017566	-159526.392403513	-159526.351024203	-159492.677003016	6	1100	410	210	0.000219073503956646	0.655147125348312	1.03137500235628e-09	1e-09	-5.44711131956703e-16	2919931353.15589	-0.849685460298928	1.46257949682976e+24
88	"OUMA"	89964.6784153297	-179919.356830659	-179919.327288562	-179891.260663578	5	2e+09	4400000	-5.7e+09	8.24175701049484e-05	0.312019508886957	1.00100320379455e-09	1.00100320379455e-09	-1798746.60803639	166421889.82121	0.671056105111742	3238.12856723045
89	"OUMA"	28518.3586846227	-57026.7173692455	-57026.687827148	-56998.6212021643	5	3.5e+10	2.5e+09	-6.9e+07	5.15589552037491e-07	0.204715505445624	0.00387154686603147	0.00387154686603147	1.00249302418803e-09	5.29989451929544e-07	1.92801462449237	1019.00601816766
9	"OUMA"	34864.3036901111	-69718.6073802222	-69718.5778381247	-69690.511213141	5	4e+10	3.1e+08	-8800000	1.02452615199929e-09	0.233736004635999	1.40578811557661e-09	1.40578811557661e-09	-2.08844696855852e-11	5.10416694906127e-05	-0.849685460319811	2076193.87405656
90	"OUMA"	29828.9724844056	-59647.9449688113	-59647.9154267138	-59619.8488017301	5	4e+10	2400000	130000	1.6936807176297e-09	0.231021600254279	0.00640395963723911	0.00640395963723911	1462653.9837213	3284063814.27151	-0.34581028498119	6810.26588534304
90	"OUMVA"	47850.2974402663	-95688.5948805326	-95688.5535012223	-95654.8794800353	6	1300	370	170	0.067582753473158	0.389572372145023	0.25619202642357	1.98971063577606	-7.9210592307923e-15	4.18842688369181	-0.849685460298936	727793709205880
91	"OUMA"	28923.9827918434	-57837.9655836869	-57837.9360415894	-57809.8694166057	5	3.9e+10	2.3e+09	-3.4e+08	1.58519541158811e-09	0.224946201780743	0.00259219012388223	0.00259219012388223	-10733782.1345315	130876863038.314	-0.0243441542515638	4994.99313146094
91	"OUMVA"	68889.4977188585	-137766.995437717	-137766.954058407	-137733.28003722	6	1200	450	120	0.000586664482056851	0.509416929216795	1.0547837976467e-09	1.00039445439511e-09	-1.38737875299429e-16	5716.00858774317	-0.849685460298928	5391672279231262720
92	"OUMVA"	49299.8974602293	-98587.7949204587	-98587.7535411483	-98554.0795199613	6	1100	370	200	0.0385050058006462	0.403735671410729	1.01520911820867e-09	1.00400495745885e-09	2.96180659932354e-17	0	-0.219261304687974	2093736.25747375
92	"OUMA"	76130.8694265779	-152251.738853156	-152251.709311058	-152223.642686075	5	2e+09	1.2e+08	81000	7.40860515725887e-05	0.336769385007696	1.03570118520537e-09	1.03570118520537e-09	5.59399766941507e-17	0	-0.210797206695731	319946.190911847
93	"OUMA"	22699.7193376204	-45389.4386752409	-45389.4091331434	-45361.3425081597	5	4.3e+10	2.3e+09	1.7e+07	3.59006174521464e-09	0.241025695377869	0.00450127331018764	0.00450127331018764	9.03592802955007e-08	6.08335633479067e-06	2.93690397811316	197.724387025002
93	"OUMVA"	56047.2968011346	-112082.593602269	-112082.552222959	-112048.878201772	6	1200	470	57	0.0159958100156412	0.293522399635395	1.00500611510109e-09	1.05052527063483e-09	3.60926366757585e-10	4.48961367563746e-09	2.19153755857742	28.5830438108186
94	"OUMVA"	-4202.91843239424	8417.83686478847	8417.87824409882	8451.55226528583	6	6.1e+09	8.4e+08	680	1.64534786975818e-09	0.00174689453762114	0.297901953068659	3.166752308172	1.23447242582746	3.43408250762783	4.81925621895259	30.4506309178008
94	"OUMA"	25079.488545449	-50148.9770908981	-50148.9475488006	-50120.8809238169	5	3.6e+10	4e+06	-2.1e+07	7.77679345749298e-09	0.214897410136875	0.0373353640422645	0.0373353640422645	3.98920667913093e-10	1.04166165901685e-08	2.68951356097247	70.3803576101899
95	"OUMV"	-3517.86017056349	7045.72034112698	7045.74988322447	7073.81650820812	5	5.8e+09	8.6e+08	-5400	3.49108886616555	3.49108886616555	13.8354753989918	11.8466548282411	2.16684114043447	0.0388465664348124	1.88817982976535	0.0502685665542927
95	"OUMVA"	30712.7903125926	-61413.5806251853	-61413.5392458749	-61379.8652246879	6	5.8e+09	8.6e+08	-5400	4.15267213052867e-09	0.323577742324235	1.31014052379596	0.00158320107434932	5.01765266265661e-14	0	-0.284485671254897	156495140.306851
95	"OUMA"	34269.1215779014	-68528.2431558028	-68528.2136137053	-68500.1469887217	5	5.4e+10	3e+09	-7.5e+08	1.28443021794583e-09	0.27636314466634	0.00177628615568911	0.00177628615568911	-1.84057695300843e-13	6.38951296121397e-06	-0.284442069519125	6468933.41025493
96	"OUMA"	19615.0897842374	-39220.1795684747	-39220.1500263772	-39192.0834013936	5	4.5e+10	1.9e+09	-9.5e+07	1.16442562665522e-08	0.246031152315494	0.000840170793519572	0.000840170793519572	1.75652943351321e-11	2.73924568746888e-08	1.44662215463939	2256.24458590846
96	"OUMVA"	55432.6365582805	-110853.273116561	-110853.231737251	-110819.557716064	6	6e+09	9e+08	1900000	0.0156024775068475	0.302220923245271	1.00908366640885e-09	1.01930808629729e-09	6.72830561399152e-14	1.45837974026073e-12	1.14208843810803	22.4013925901871
97	"OUM"	-3428.49533249858	6864.99066499717	6865.01035003654	6887.46759866208	4	6e+09	-1.3e+08	0	3.28457746097057	3.28457746097057	11.3746186138957	11.3746186138957	2.16019444415021	0.0364340531655775	1.89103587991551	0.0509972352405527
97	"OUMA"	27186.7121923165	-54363.4243846331	-54363.3948425356	-54335.3282175519	5	3.9e+10	3e+09	-7.7e+07	1.27182074982304e-08	0.223703767633062	0.00653912505659167	0.00653912505659167	-2.08178307346402e-09	0	-0.349601216561551	25933.7825990499
97	"OUMVA"	27328.4029853017	-54644.8059706035	-54644.7645912931	-54611.0905701061	6	1500	440	8.4	1.0633360172495e-07	0.136703607812861	7.68647628179261e-08	0.071440391227546	-778.678428698808	531.835019931717	2.07318526883521	0.0699693259934642
98	"OUMA"	27744.9260505853	-55479.8521011706	-55479.8225590731	-55451.7559340894	5	4.4e+10	2.4e+09	-6.3e+07	8.08601240326555e-09	0.238648523699524	0.00152211186323037	0.00152211186323037	-1.33606833940071e-10	0	-0.316087327535911	51416.7293619036
98	"OUMVA"	106253.47606756	-212494.95213512	-212494.910755809	-212461.236734622	6	1500	440	5.7	1.52879073569666	3.37766232513594	1.19049509770606e-09	1.00000625230227e-09	6.44513743264399e-22	2.37347347691271e+60	-0.849685460298928	5.78332065491594e+78
99	"OUMA"	44047.1071150422	-88084.2142300845	-88084.184687987	-88056.1180630033	5	4.6e+10	2.4e+08	-6.2e+07	3.15105768537423e-09	0.25470188187263	1e-09	1e-09	-6.30254406134939e-13	1.50274286584208e-09	-0.253812382214495	7439.55844013775
