"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
11	"OUM"	-1931.49401976753	3870.98803953506	3871.00790050825	3893.42947000831	4	2000	3.3	0	2.68953439587944	2.68953439587944	2.17185057725588	2.17185057725588	0.498280910775929	0.0146042729679908	0.867858755267692	0.0795999772289622	3871.00790050825	0	0.999999455578673
12	"BM1"	-2066.68048251609	4137.36096503219	4137.36691741314	4148.58168026881	2	1000	0	0	0	0	0.0728379340951854	0	0.981144848003903	1.08627489040364	0	0	4137.36691741314	834.89060114045	3.24319449612983e-182
12	"BMS"	-2052.76687398163	4111.53374796327	4111.54565863324	4128.3648208182	3	990	24	0	0	0	0.0740835683183517	0.0207838794643421	1.03069036758578	1.08219197058763	0	0	4111.54565863324	809.06934236055	1.31216393300155e-176
12	"OU1"	-1654.39709922862	3314.79419845723	3314.80610912721	3331.62527131217	3	1500	200	0	0.142529016988869	0	0.124210359267651	0	0.604155162520713	0.0244217738529097	0	0	3314.80610912721	12.3297928545203	0.00134209428974441
12	"OUM"	-1647.80082353449	3303.60164706899	3303.62150804218	3326.04307754224	4	1500	200	0	0.147212953166317	0.147212953166317	0.126008815061443	0.126008815061443	0.577597580352262	0.0245458860355038	0.960898971523261	0.100937807404013	3303.62150804218	1.14519176948988	0.360154043742055
12	"OUMV"	-1646.22325500669	3302.44651001337	3302.47631627269	3330.49829810494	5	1500	220	25	0.145603378259313	0.145603378259313	0.126209569348525	0.0881985829110478	0.5792493850088	0.0248428571453754	0.959769257043532	0.0852886265236383	3302.47631627269	0	0.638503861968201
13	"BM1"	-2440.61507463107	4885.23014926214	4885.23610164309	4896.45086449876	2	1000	0	0	0	0	0.109612344037944	0	0.992785322845144	1.36954675106624	0	0	4885.23610164309	1188.77418598522	4.85066249089724e-259
13	"BMS"	-2415.73609067326	4837.47218134651	4837.48409201649	4854.30325420145	3	980	22	0	0	0	0.112342466678779	0.0155127580439327	1.03936561363407	1.35741212870337	0	0	4837.48409201649	1141.02217635862	1.13505837581592e-248
13	"OU1"	-1854.5358987367	3715.0717974734	3715.08370814338	3731.90287032834	3	1700	110	0	0.25300429644028	0	0.232403980673713	0	0.570512033383068	0.0198654456700136	0	0	3715.08370814338	18.62179248551	6.04177849276955e-05
13	"OUM"	-1844.92077320611	3697.84154641221	3697.8614073854	3720.28297688546	4	1700	110	0	0.261669346364647	0.261669346364647	0.236324724385582	0.236324724385582	0.548803296810402	0.0199462195871354	0.971217745072055	0.0933589568439653	3697.8614073854	1.39949172752995	0.331848524750633
13	"OUMV"	-1843.21605469928	3696.43210939856	3696.46191565787	3724.48389749012	5	1700	130	24	0.258547285464462	0.258547285464462	0.23625176321454	0.162430646957425	0.549727950989589	0.0201410704916902	0.972882159201351	0.0781196762532919	3696.46191565787	0	0.668091057464439
14	"BM1"	-2035.65781222569	4075.31562445139	4075.32157683234	4086.53633968801	2	1000	0	0	0	0	0.0765177446517234	0	0.932060061556471	1.12810399635277	0	0	4075.32157683234	811.3137772954	4.5740084122273e-177
14	"BMS"	-2019.56283412316	4045.12566824633	4045.1375789163	4061.95674110127	3	990	26	0	0	0	0.0779544826286775	0.0203525636472146	0.952626082679464	1.11986300663235	0	0	4045.1375789163	781.12977937936	1.63933921309956e-170
14	"OU1"	-1635.55199540009	3277.10399080017	3277.11590147015	3293.93506365511	3	1500	180	0	0.156008088420079	0	0.132196854001453	0	0.612894832316637	0.0245109926230238	0	0	3277.11590147015	13.10810193321	0.000973771536342774
14	"OUM"	-1628.76773241802	3265.53546483604	3265.55532580923	3287.9768953093	4	1500	180	0	0.161022578121403	0.161022578121403	0.134023763152797	0.134023763152797	0.584427330873076	0.0246969494552972	0.951051323678042	0.0951298254278704	3265.55532580923	1.54752627228982	0.31535824090338
14	"OUMV"	-1626.98899663881	3263.97799327763	3264.00779953694	3292.02978136919	5	1500	200	26	0.158596042752708	0.158596042752708	0.133913646955909	0.0922144142766193	0.586934546569585	0.0250860034929778	0.952804252763528	0.0798523588797528	3264.00779953694	0	0.683667987560277
15	"BM1"	-2453.32483291789	4910.64966583577	4910.65561821673	4921.8703810724	2	1000	0	0	0	0	0.101068375706181	0	0.950208083706323	1.27835784444767	0	0	4910.65561821673	1173.1593924625	1.51951087633064e-255
15	"BMS"	-2425.35901315982	4856.71802631963	4856.72993698961	4873.54909917457	3	990	24	0	0	0	0.103176157038641	0.0148700843147955	0.949430735478743	1.25741254416002	0	0	4856.72993698961	1119.23371123538	7.78962781770242e-244
15	"OU1"	-1874.74842664734	3755.49685329467	3755.50876396465	3772.32792614961	3	1700	100	0	0.234098418229839	0	0.216668184025515	0	0.566380842598656	0.0199191605946989	0	0	3755.50876396465	18.0125382104197	0.000104389329430713
15	"OUM"	-1866.48288896684	3740.96577793368	3740.98563890687	3763.40720840693	4	1700	100	0	0.241090620842853	0.241090620842853	0.219939492224927	0.219939492224927	0.546418739914329	0.0200476080436261	0.942345894015456	0.0944950822489387	3740.98563890687	3.48941315263983	0.148700573707792
15	"OUMV"	-1863.73320974746	3737.46641949492	3737.49622575423	3765.51820758648	5	1700	130	24	0.236506376442185	0.236506376442185	0.219140823428857	0.137647031515239	0.547648550021057	0.0203362236203657	0.944101103029417	0.0758366498394604	3737.49622575423	0	0.851195036962777
16	"BM1"	-2168.47775588882	4340.95551177764	4340.9614641586	4352.17622701427	2	1000	0	0	0	0	0.0852094141037533	0	1.02834666040242	1.21219143522457	0	0	4340.9614641586	916.6285079232	6.18182280586873e-200
16	"BMS"	-2168.39296916817	4342.78593833634	4342.79784900632	4359.61701119128	3	990	28	0	0	0	0.0850384945449905	0.0919702004703197	1.02185437527186	1.21813605551273	0	0	4342.79784900632	918.46489277092	2.46803122158917e-200
16	"OU1"	-1715.22898533278	3436.45797066556	3436.46988133554	3453.2890435205	3	1600	190	0	0.15920707217329	0	0.146643558311965	0	0.609323725714807	0.0240172725415531	0	0	3436.46988133554	12.1369251001397	0.00158113235715512
16	"OUM"	-1708.15654763111	3424.31309526222	3424.3329562354	3446.75452573547	4	1600	190	0	0.163109280288107	0.163109280288107	0.148002265330357	0.148002265330357	0.58504862299238	0.0242386951063727	0.986778288585425	0.103007635367747	3424.3329562354	0	0.6830744255023
16	"OUMV"	-1707.92451330166	3425.84902660333	3425.87883286264	3453.90081469489	5	1500	200	27	0.163171111542949	0.163171111542949	0.14745517236401	0.167465399116117	0.584977075132571	0.0241859208087978	0.987135293533547	0.109465118729891	3425.87883286264	1.54587662723998	0.315344442140545
17	"BM1"	-2860.23828343613	5724.47656687225	5724.48251925321	5735.69728210888	2	1000	0	0	0	0	0.163558374599312	0	0.961454739854162	1.67889979999369	0	0	5724.48251925321	1821.61988436295	0
17	"BMS"	-2822.37115542883	5650.74231085765	5650.75422152763	5667.57338371259	3	990	24	0	0	0	0.167211550042837	0.0154960064610617	1.14636999043978	1.64251771075588	0	0	5650.75422152763	1747.89158663737	0
17	"OU1"	-1957.2834566593	3920.5669133186	3920.57882398858	3937.39798617354	3	5.7e+09	1000	0	3.37100487253371	0	2.79971515269056	0	0.512336376954851	0.0145363246601882	0	0	3920.57882398858	17.7161890983202	7.36129907274721e-05
17	"OUM"	-1947.42138695854	3902.84277391707	3902.86263489026	3925.28420439032	4	5.7e+09	1000	0	3.37100463397838	3.37100463397838	2.77214529064095	2.77214529064095	0.500464817966876	0.014708304911005	0.864043921701605	0.0803115396705776	3902.86263489026	0	0.517578282787974
17	"OUMV"	-1946.48690903895	3902.97381807789	3903.00362433721	3931.02560616946	5	5.7e+09	980	32	3.37100485384629	3.37100485384629	2.79243273409895	2.16654704619714	0.500445835477851	0.0147618487731369	0.864191185620927	0.0710100751934285	3903.00362433721	0.140989446950243	0.482348104221299
18	"BM1"	-2202.07548813177	4408.15097626355	4408.1569286445	4419.37169150017	2	1000	0	0	0	0	0.0789493573206001	0	0.94468792690159	1.08692906887267	0	0	4408.1569286445	884.58440392075	7.81805699363987e-193
