"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"	"threshold"
4	"OUM"	-1854.13754958473	3716.27509916945	3716.29496014264	3738.71652964271	4	1600	120	0	0.183148770606506	0.183148770606506	0.177070355823171	0.177070355823171	0.558853854754004	0.0224556694209251	0.958073449081454	0.102472940243455	3716.29496014264	3.48433126943974	0.148986308593269	"50"
4	"OUM"	-1846.32913809224	3700.65827618449	3700.67819650321	3723.08780188705	4	1600	120	0	0.18388420801865	0.18388420801865	0.177338484199597	0.177338484199597	0.557415739933659	0.0223928936884212	0.883571702333718	0.11006178648555	3700.67819650321	4.88895571904004	0.0795697384676756	"25"
4	"OUMV"	-1864.06901090888	3738.13802181777	3738.16769540827	3766.21204864132	5	1600	160	27	0.177927073015382	0.177927073015382	0.175569752257525	0.128501195586811	0.562141791476895	0.0229861910948086	1.07082806626106	0.0844906773250603	3738.16769540827	0	0.577242856929939	"75"
4	"OUMV"	-1851.39041130694	3712.78082261389	3712.8106288732	3740.83261070545	5	1600	140	24	0.180992049467906	0.180992049467906	0.177695168099627	0.110506990001747	0.559822759269832	0.0227488787349617	0.959495454825416	0.0817811297089538	3712.8106288732	0	0.850666404670695	"50"
4	"OUMV"	-1842.87967270897	3695.75934541795	3695.78924078417	3723.79625254615	5	1600	140	22	0.18163545252971	0.18163545252971	0.177814173035974	0.0996801759328172	0.558537555782515	0.0226826740548734	0.879273318809172	0.0835439736227456	3695.78924078417	0	0.917003886095484	"25"
4	"OUMVA"	-1865.66478730256	3743.32957460513	3743.37113818751	3777.01840679339	6	1600	160	27	0.165418852986862	0.170456461849353	0.166644549801302	0.0646550125175661	0.570105618091773	0.0240831224172472	1.1300520541817	0.0816479056328415	3743.37113818751	5.20344277924005	0.0428001532945066	"75"
5	"BM1"	-2120.35820385111	4244.71640770222	4244.72233362814	4255.94601843164	2	1000	0	0	0	0	0.0774839382722903	0	1.03299420829467	1.16235701032159	0	0	4244.72233362814	839.204843129391	4.38093212975545e-183	"75"
5	"BM1"	-2109.34316600564	4222.68633201127	4222.69228439222	4233.9070472479	2	1000	0	0	0	0	0.0778165327053465	0	1.01220803184829	1.16658818457436	0	0	4222.69228439222	840.7676893952	2.47755226297294e-183	"50"
5	"BM1"	-2100.49701207439	4204.99402414879	4204.99999429804	4216.20878700007	2	1000	0	0	0	0	0.0780448036549405	0	0.970367292169188	1.17607841688903	0	0	4204.99999429804	840.95914399842	2.39050907433751e-183	"25"
5	"BMS"	-2082.08618589166	4170.17237178332	4170.18422949083	4187.01678787745	3	990	29	0	0	0	0.0794944436453899	0.00941682290541157	1.11916837477746	1.09541010488999	0	0	4170.18422949083	764.66673899208	6.71908575898418e-167	"75"
5	"BMS"	-2080.70502379016	4167.41004758032	4167.42195825029	4184.24112043526	3	990	24	0	0	0	0.0794780233137556	0.0107655082033445	1.07187184218738	1.15344402641377	0	0	4167.42195825029	785.49736325327	2.48783545460412e-171	"50"
5	"BMS"	-2076.88380688659	4159.76761377319	4159.7795600151	4176.58975805011	3	990	21	0	0	0	0.0794468607679111	0.0118435975184083	1.0454065501988	1.16362080003223	0	0	4159.7795600151	795.73870971548	1.57754928372012e-173	"25"
5	"OU1"	-1714.3940744416	3434.78814888321	3434.80000659072	3451.63256497734	3	1500	190	0	0.139558185420077	0	0.129051456684661	0	0.650330945660042	0.0261032915714773	0	0	3434.80000659072	29.2825160919701	3.26561683566089e-07	"75"
5	"OU1"	-1695.60366914856	3397.20733829713	3397.2192489671	3414.03841115207	3	1500	190	0	0.145181543162228	0	0.131096213885795	0	0.630025568774384	0.0253741845286004	0	0	3397.2192489671	15.2946539700802	0.00043975921331652	"50"
5	"OU1"	-1685.28514800058	3376.57029600115	3376.58224224306	3393.39244027807	3	1500	190	0	0.147543357761106	0	0.131916999391454	0	0.619331165748729	0.025123511948198	0	0	3376.58224224306	12.54139194344	0.0018497780032349	"25"
5	"OUM"	-1699.8248379047	3407.64967580939	3407.66944842432	3430.10889726824	4	1500	190	0	0.148225751329539	0.148225751329539	0.132246433033297	0.132246433033297	0.601763312288447	0.0257976177699469	1.13607035070188	0.0931851186699899	3407.66944842432	2.15195792557006	0.254267631529898	"75"
5	"OUM"	-1689.41828323314	3386.83656646628	3386.85642743946	3409.27799693953	4	1500	190	0	0.149348410407386	0.149348410407386	0.132722591114111	0.132722591114111	0.602402213430465	0.025654281354879	0.972153370070799	0.100497520128734	3386.85642743946	4.93183244243983	0.0782479647499009	"50"
5	"OUM"	-1681.90531601746	3371.81063203491	3371.83055235364	3394.24015773747	4	1500	190	0	0.150358705628741	0.150358705628741	0.133119864350544	0.133119864350544	0.600628046805018	0.0254956801467051	0.887799437758635	0.106309848055976	3371.83055235364	7.78970205401993	0.0199037982101253	"25"
5	"OUMV"	-1697.74390845412	3405.48781690824	3405.51749049875	3433.5618437318	5	1500	220	28	0.144777979159811	0.144777979159811	0.131625942931099	0.0896321715397553	0.60503865640705	0.0263854383280335	1.13846026024457	0.0781379464191652	3405.51749049875	0	0.745732041908419	"75"
5	"OUMV"	-1685.94739436885	3381.8947887377	3381.92459499702	3409.94657682927	5	1500	220	24	0.145305763582479	0.145305763582479	0.13207044743788	0.0767903008202125	0.606423012966152	0.0263434425235541	0.975626986822556	0.0784520015324503	3381.92459499702	0	0.921312276036783	"50"
5	"OUMV"	-1677.0054774667	3364.0109549334	3364.04085029962	3392.0478620616	5	1500	210	23	0.146256407142295	0.146256407142295	0.132367130223784	0.0663865236371401	0.60488838267776	0.0261758561002514	0.889048043128404	0.0768910682739636	3364.04085029962	0	0.97824642378664	"25"
6	"BM1"	-3816.53304909689	7637.06609819377	7637.0720241197	7648.29570892319	2	1000	0	0	0	0	0.389201022393907	0	0.956288104753324	2.58470596928124	0	0	7637.0720241197	3543.21097054478	0	"75"
6	"BM1"	-3803.25230885439	7610.50461770877	7610.51057008973	7621.7253329454	2	1000	0	0	0	0	0.391098480264647	0	0.949089412311933	2.59116122790766	0	0	7610.51057008973	3547.75513200683	0	"50"
6	"BM1"	-3791.02105410988	7586.04210821977	7586.04807836902	7597.25687107104	2	1000	0	0	0	0	0.392261679801712	0	0.933963123055835	2.60011114509763	0	0	7586.04807836902	3542.25382254394	0	"25"
6	"BMS"	-3755.52593809832	7517.05187619664	7517.06373390415	7533.89629229077	3	990	26	0	0	0	0.399411348322288	0.0176834341504813	0.857907782188315	2.5453931686398	0	0	7517.06373390415	3423.20268032923	0	"75"
6	"BMS"	-3754.5085962766	7515.01719255319	7515.02910322317	7531.84826540813	3	990	22	0	0	0	0.399338448292871	0.0195305260160852	0.917133470748101	2.58596025059853	0	0	7515.02910322317	3452.27366514027	0	"50"
6	"BMS"	-3751.01748000133	7508.03496000267	7508.04690624458	7524.85710427959	3	990	19	0	0	0	0.399458867304031	0.0224509723764629	0.860373521983154	2.56097313191321	0	0	7508.04690624458	3464.2526504195	0	"25"
6	"OU1"	-2064.06184003784	4134.12368007568	4134.13553778319	4150.96809616981	3	5.9e+09	1000	0	3.30295038629925	0	2.99780445143581	0	0.515798672286281	0.0151326367467136	0	0	4134.13553778319	40.2744842082698	1.18187926923446e-09	"75"
6	"OU1"	-2039.09765511331	4084.19531022662	4084.20722089659	4101.02638308155	3	5.9e+09	1000	0	3.30294800995017	0	2.95148220728631	0	0.509320452645634	0.0150494834914918	0	0	4084.20722089659	21.45178281369	1.61815879825826e-05	"50"
6	"OU1"	-2025.99169055322	4057.98338110643	4057.99532734835	4074.80552538335	3	5.9e+09	1000	0	3.30295018664691	0	2.93106688371908	0	0.505609703259236	0.0150201989332416	0	0	4057.99532734835	14.20107152327	0.000749555220591468	"25"
6	"OUM"	-2042.92064047999	4093.84128095999	4093.86105357492	4116.30050241883	4	5.9e+09	1000	0	3.30294925655931	3.30294925655931	2.93618602035926	2.93618602035926	0.496851210272383	0.0152542566622223	1.02994221582247	0.0800700449272391	4093.86105357492	0	0.657758155446607	"75"
6	"OUM"	-2028.39608899376	4064.79217798751	4064.8120389607	4087.23360846076	4	5.9e+09	1000	0	3.3029503473427	3.3029503473427	2.92056830585064	2.92056830585064	0.496781337926907	0.0152125601777666	0.903407109889639	0.0862674368617603	4064.8120389607	2.05660087780007	0.263409469729661	"50"
6	"OUM"	-2020.1959878092	4048.39197561839	4048.41189593712	4070.82150132095	4	5.9e+09	1000	0	3.30294925655931	3.30294925655931	2.91429437404681	2.91429437404681	0.496804108396168	0.0151982051235052	0.808667062525832	0.0901380492636317	4048.41189593712	4.61764011203968	0.0903273612167769	"25"
6	"OUMV"	-2042.56900967954	4095.13801935908	4095.16769294959	4123.21204618264	5	5.9e+09	980	36	3.30295034869003	3.30295034869003	2.95040616759708	2.55138919274074	0.496798571259068	0.0152907918566014	1.03048683773191	0.0746618717230178	4095.16769294959	1.30663937467034	0.342241843371514	"75"
6	"OUMV"	-2026.36281591179	4062.72563182358	4062.7554380829	4090.77741991514	5	5.9e+09	980	31	3.30291884092479	3.30291884092479	2.94991506506608	1.99952540926857	0.496610213553544	0.0152876377909944	0.905782417381038	0.0714812204090386	4062.7554380829	0	0.736574348682356	"50"
6	"OUMV"	-2016.88218022943	4043.76436045886	4043.79425582508	4071.80126758706	5	5.9e+09	980	29	3.30295042751907	3.30295042751907	2.94847930555236	1.73668212517444	0.496703304233987	0.0152857171165071	0.807966466489741	0.0696861107479783	4043.79425582508	0	0.908923083562632	"25"
7	"BM1"	-2169.81471918938	4343.62943837875	4343.63536430468	4354.85904910817	2	1000	0	0	0	0	0.0800936472733236	0	0.985233943874373	1.17481881304931	0	0	4343.63536430468	876.76569724138	1.99554873381467e-191	"75"
7	"BM1"	-2162.12806681383	4328.25613362766	4328.26208600862	4339.47684886429	2	1000	0	0	0	0	0.080409667554549	0	0.973619046665117	1.17740207998301	0	0	4328.26208600862	885.27691813666	3.79855761398266e-193	"50"
7	"BM1"	-2154.21163668298	4312.42327336595	4312.42924351521	4323.63803621723	2	1000	0	0	0	0	0.0806464584147219	0	0.956683112507465	1.18104638236377	0	0	4312.42924351521	887.52385782557	1.09662412239635e-193	"25"
7	"BMS"	-2135.38571399462	4276.77142798924	4276.78328569675	4293.61584408337	3	990	28	0	0	0	0.0821418521193524	0.0105517426927299	0.998262230390717	1.17558854643355	0	0	4276.78328569675	809.91361863345	6.55853378187214e-177	"75"
7	"BMS"	-2134.0998588947	4274.19971778941	4274.21162845938	4291.03079064435	3	990	23	0	0	0	0.0821101606846531	0.0107150060738946	0.959577919651923	1.1792793091519	0	0	4274.21162845938	831.22646058742	2.0726522723171e-181	"50"
7	"BMS"	-2132.09822395491	4270.19644790982	4270.20839415173	4287.01859218674	3	990	20	0	0	0	0.0820888091092335	0.0122226031405193	0.969813368894088	1.18352821148926	0	0	4270.20839415173	845.30300846209	1.6150974993755e-184	"25"
7	"OU1"	-1741.11671924932	3488.23343849864	3488.24529620615	3505.07785459277	3	1500	190	0	0.148231083206293	0	0.13808061921345	0	0.637377278029149	0.0247887623966144	0	0	3488.24529620615	21.3756291428504	1.11085036813146e-05	"75"
7	"OU1"	-1725.1649720764	3456.3299441528	3456.34185482278	3473.16101700774	3	1600	180	0	0.155004834336774	0	0.141237934833903	0	0.620082462778061	0.0240662853958067	0	0	3456.34185482278	13.3566869508199	0.000821658305948816	"50"
7	"OU1"	-1714.39167586769	3434.78335173538	3434.79529797729	3451.6054960123	3	1600	180	0	0.158058208255095	0	0.142435962376687	0	0.609140006397918	0.02379152855906	0	0	3434.79529797729	9.88991228765008	0.00412902615472413	"25"
7	"OUM"	-1729.79556395455	3467.59112790909	3467.61090052402	3490.05034936794	4	1600	180	0	0.157782076416046	0.157782076416046	0.142363453426605	0.142363453426605	0.595703985861062	0.0245136215178604	1.07074566391596	0.093837705365962	3467.61090052402	0.741233460720196	0.336014217989921	"75"
7	"OUM"	-1719.36864690841	3446.73729381682	3446.75715479001	3469.17872429007	4	1600	180	0	0.160295870392489	0.160295870392489	0.143631188916048	0.143631188916048	0.594049920481442	0.0242300704748728	0.948431856506773	0.0994051573469285	3446.75715479001	3.77198691805006	0.0990791831108344	"50"
7	"OUM"	-1711.59057519018	3431.18115038035	3431.20107069908	3453.61067608291	4	1600	180	0	0.161252181734621	0.161252181734621	0.143985665766935	0.143985665766935	0.592760096548958	0.024104433298923	0.85522307736495	0.106786441142761	3431.20107069908	6.29568500944015	0.0249071577097559	"25"
