"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"0_alpha"	"1_alpha"	"sigma0"	"1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
34	"OUMVA"	41072.9266906632	-82133.8533813263	-82133.811817744	-82100.1645491381	6	1700	80	18	0.0133587189249408	0.486710450861327	1.04668385548804e-09	1.7835628515207e-09	-22422.6935208855	10509378417131884544	1.0568067121915	3813942227600.75
35	"OUMVA"	19609.2469238295	-39206.493847659	-39206.4522840766	-39172.8050154708	6	1500	210	31	1.50399396556182e-09	0.17705674636925	1e-09	0.103838518358639	22161.6202880597	108854849.838304	1.16652725201998	110.718122136041
35	"OUMA"	24050.4591975728	-48090.9183951457	-48090.8887215552	-48062.8443683221	5	6.1e+09	9500000	92	3.30965536161944	1.56615149954527	1e-09	1e-09	1.94010785699366	60171517561.1448	6.31683442705826e-81	1.95913599488001e-70
36	"OUMVA"	24610.3126572727	-49208.6253145455	-49208.5837509631	-49174.9364823572	6	1600	180	28	1.89394170704823	9.74738310196936e-08	1e-09	4.42068983413301e-07	1.94591096491917	13337242329.3536	3.45822108203306e-97	2.37025841257649e-87
36	"OUMA"	26001.86240153	-51993.7248030601	-51993.6951294696	-51965.6507762365	5	6.5e+09	1.3e+07	340	3.19112792199951	1.69815473054265	1e-09	1e-09	0.916289951035446	133.386925369445	1.05355447955114e-55	1.53368911753304e-53
37	"OU1"	-1989.85894900686	3985.71789801372	3985.72975572123	4002.56231410785	3	3.8e+10	-3.3e+10	0	3.41438269880111	0	2.88127074520048	0	0.51645067721815	0.0146183831605386	0	0
37	"OUMA"	25497.3189399336	-50984.6378798673	-50984.6082062768	-50956.5638530437	5	5.8e+09	4e+06	280	3.41061115735413	1.72043955508586	1.0000283524209e-09	1.0000283524209e-09	1.94591014905531	34252682903.528	1.62759616516231e-78	2.86495937992654e-68
37	"OUMVA"	25532.4008755739	-51052.8017511478	-51052.7601875654	-51019.1129189596	6	1900	63	7.7	3.40896211834319	1.77791098149198	1.00149609661378e-09	1.26608854764193e-09	1.94591014905531	9877256093.74164	6.61824380318546e-76	3.35935803441988e-66
38	"OUMA"	51207.7534034938	-102405.506806988	-102405.477133397	-102377.432780164	5	3e+10	1.8e+09	12000	4.2401975483809e-05	1.01084018223871	1.00635748926945e-09	1.00635748926945e-09	8.23743834726867e-09	0	0.693148448854272	6.88375835612738e+34
39	"OUMVA"	25008.8278257665	-50005.6556515331	-50005.6140879507	-49971.9668193448	6	1600	180	30	3.24263117794761	1.23173381932477	1e-09	0.0781720925050307	0.262365352311967	241665706.395908	2.80242113974782e-98	2.58132058363033e-89
39	"OUMA"	25269.9146950732	-50529.8293901464	-50529.7997165559	-50501.7553633229	5	6.4e+09	1e+07	240	3.21726099493385	1.3557980338429	1e-09	1e-09	0.26236740161129	24967267.1049453	2.2872240754094e-91	2.17655600767864e-83
4	"OUMA"	4292912.45350123	-8585814.90700245	-8585814.87732886	-8585786.83297563	5	2.2e+15	1e+12	-3.6e+08	0.811442234739361	0.993780129012683	1e-09	1e-09	223020238.543647	26309.9336122724	1.82931035163629	0.00143474694258445
40	"OUM"	-1950.56223002131	3909.12446004262	3909.14423265755	3931.58368150147	4	1000	-30000	0	2.90858691753695	2.90858691753695	2.3673147167568	2.3673147167568	0.497400138888602	0.0146714965118229	1.04406317452909	0.0775303394725103
40	"OUMVA"	25502.7411679536	-50993.4823359073	-50993.4407723249	-50959.793503719	6	1900	53	2.6	3.21319953953144	1.50889563524241	1.0019883264516e-09	1.44427884471094e-09	1.94591014905531	33483847923.0506	9.82500754031259e-83	1.69061792746373e-72
40	"OUMA"	25591.7058506829	-51173.4117013659	-51173.3820277754	-51145.3376745423	5	6.5e+09	1e+07	450	3.1870260774261	1.63374658594774	1e-09	1e-09	1.94591014905531	1441815472.40369	1.54758155250505e-75	1.14667526056717e-66
41	"OUMVA"	15503.483392936	-30994.966785872	-30994.9252222896	-30961.2779536837	6	1600	180	30	0.836998062610172	7.12912419055293e-08	2.87956920060958e-07	38.1026333581595	0.75149320875942	840042295.381595	2.02404656766312e-42	2.26254170342515e-33
41	"OUMA"	27639.5965646186	-55269.1931292372	-55269.1634556467	-55241.1191024136	5	7.4e+11	2.8e+08	-5e+08	3.35702254602403e-05	0.723433291836992	1e-09	1e-09	23358.9872734675	3.80655438715464e+25	0.884231069071292	4.03099813897239e+20
42	"OUMA"	24879.7347646539	-49749.4695293079	-49749.4398557174	-49721.3955024843	5	2.1e+08	2.7e+07	-25000	0.161309505136343	0.404422081249107	1e-09	1e-09	-163273481.851234	2912323.78201914	1.79517503855816	0.331042242319918
42	"OUMVA"	25442.1592903514	-50872.3185807028	-50872.2770171204	-50838.6297485145	6	1500	230	28	3.44508348699001	1.44877518906502	1.02254248032011e-09	0.0586927297477246	1.94553485998681	7003838861224094	5.63544719966322e-92	2.02873589721468e-76
43	"OU1"	-2005.19712433921	4016.39424867841	4016.40610638592	4033.23866477255	3	9.3e+10	-8.2e+09	0	3.43225854621249	0	2.94601655402143	0	0.516582965867533	0.0147610206974599	0	0
43	"OUMVA"	25436.9265788481	-50861.8531576962	-50861.8115941138	-50828.1643255079	6	5.6e+09	980	37	3.42701889115237	1.84626168352428	1.00008831253765e-09	50.4844974847439	1.94591014905531	427503.667306999	1.70344887241791e-74	3.74236518773576e-69
43	"OUMA"	25480.9230571295	-50951.8461142591	-50951.8164406685	-50923.7720874355	5	5.8e+09	9100000	1600	3.42037739090804	1.73268834004185	1e-09	1e-09	1.94591014905531	2212748.16674405	4.15476508625961e-79	4.72449811330513e-73
44	"OUMA"	33447.9248558111	-66885.8497116221	-66885.8200380316	-66857.7756847986	5	4.7e+07	690000	20000	0.00031483454017065	0.546243036220977	1e-09	1e-09	1944021.86169886	3.59998309931424e+21	-4.23830541575319	0
44	"OUMVA"	36032.9219600284	-72053.8439200567	-72053.8023564743	-72020.1550878685	6	1700	130	36	0.0762248795898646	0.701073995647369	1e-09	8.7850050150142e-09	-59350749.6265654	1.40103215969993e+26	1.20938118900313	5821476594060521472
45	"OUMVA"	26299.5132464015	-52587.0264928031	-52586.9849292207	-52553.3376606148	6	1700	67	13	3.2584444589622	1.76424233046441e-06	1e-09	1.08233055163612e-07	1.94591014905531	1.4775158022077e+25	2.05492714079086e-155	1.5602916323644e-130
45	"OUMA"	735332.695956283	-1470655.39191257	-1470655.36223898	-1470627.31788574	5	1.4e+10	2.4e+09	2500000	0.150784533187115	0.373908154809426	1e-09	1e-09	-520131171.222369	370326.120428818	15.2991978324204	0.0921094342601827
46	"OUMV"	-1954.90615088068	3919.81230176136	3919.84197535187	3947.88632858492	5	5.5e+09	5.6e+07	-5.6e+07	3.45906406435951	3.45906406435951	2.82200651879949	2.76116131348768	0.500196534380094	0.0146393782790835	0.999906143672514	0.0750819568278341
46	"OUMA"	19554.8290023886	-39099.6580047771	-39099.6283311866	-39071.5839779536	5	7.9e+10	1200	-340000	1.13451337306405e-09	0.354380237299261	1.0251923990853e-09	1.0251923990853e-09	3.92021388412017e-11	0.000863988715993882	1.46903026541287	14314617.6652668
46	"OUMVA"	23980.695405277	-47949.390810554	-47949.3492469716	-47915.7019783657	6	5.5e+09	5.6e+07	-5.6e+07	3.44570810573625	1.49873562870504	1e-09	0.000389373463798193	1.3690222168242	34717730569079.1	5.28865733644557e-115	1.34117750831966e-101
47	"OUMVA"	25019.4689585127	-50026.9379170254	-50026.896353443	-49993.2490848371	6	1500	210	27	3.42701860585709	1.28378381067349	1e-09	9.12906250742268e-08	1.94591014905531	297324928283.45	2.36148662689639e-97	3.60822848025722e-86
47	"OUMA"	5623057.96677496	-11246105.9335499	-11246105.9038763	-11246077.8595231	5	3.2e+11	5.5e+10	-1.3e+08	0.351120655249537	0.546068203014458	1e-09	1e-09	434911256.074841	112384.683245483	0.731552743380797	0.00585989898408847
48	"OUMVA"	25941.9115744861	-51871.8231489722	-51871.7815853898	-51838.1343167839	6	5.7e+09	980	37	3.37003424853277	4.30348703147682e-08	1e-09	0.0866629677655096	1.94591014905531	86928784563.4625	1.9102781523518e-159	8.53370121136914e-149
48	"OUMA"	48025.6572206488	-96041.3144412976	-96041.2847677071	-96013.240414474	5	5.4e+08	6.1e+07	-410000	0.126244307083659	0.318518995016641	1e-09	1e-09	199543100.927914	333373.274912955	1.70781554943595	0.00927540294642985
49	"OU1"	-1991.87252176194	3989.74504352389	3989.7569012314	4006.58945961802	3	5.1e+09	-270000	0	3.65101165001333	0	3.11201392731569	0	0.51725020267025	0.0147270161915234	0	0
49	"OUMV"	-1968.3611352545	3946.722270509	3946.7519440995	3974.79629733255	5	6.2e+09	36	-1.1e+09	3.65101130750422	3.65101130750422	3.04750981073507	2.86155681197131	0.497596254396066	0.0148501317217742	1.04012222791001	0.0750024992605483
49	"OUMVA"	25077.0803811322	-50142.1607622645	-50142.1191986821	-50108.4719300762	6	6.2e+09	36	-1.1e+09	3.32552653342365	4.79917389003236e-07	1e-09	25.0323917464189	1.94591014905531	7.73306244116707e+20	4.65222814558204e-145	1.84879917326724e-124
49	"OUMA"	25654.5455846143	-51299.0911692286	-51299.0614956381	-51271.017142405	5	5.3e+09	1.7e+07	530	3.62529115662868	1.37493984191175	1e-09	1e-09	1.94591014905531	2841166681847.34	1.13491285692567e-94	1.65705317764173e-82
5	"OUMA"	31258.4585275772	-62506.9170551544	-62506.8873815639	-62478.8430283308	5	2.8e+07	1600000	8900	0.00462730953270125	0.579370697102444	1e-09	1e-09	1728790.36934394	4.42380325021073e+22	0.284719865891189	16267282215843176
5	"OUMVA"	32479.4849261564	-64946.9698523129	-64946.9282887305	-64913.2810201246	6	1500	220	28	0.0919511114041998	0.836913248619299	1.00902963922454e-09	1e-09	1774.75448083619	5.7405316709144e+27	1.82063466837791	1.56136042765402e+23
50	"OUMA"	49802.3384202535	-99594.6768405069	-99594.6471669164	-99566.6028136834	5	6.5e+08	2.3e+07	-6.1e+08	7.46121099993416e-05	0.50573417912828	1e-09	1e-09	4.62776258317184e-11	0	0.303679254774148	67129078686318.6
51	"OUMA"	25355.4320655067	-50700.8641310133	-50700.8344574228	-50672.7901041898	5	5.8e+09	1.2e+07	1200	3.40903984317507	1.50798897059652	1.00472620888456e-09	1.00472620888456e-09	1.94591014905531	3990876574400.4	7.0766437145019e-87	1.45135229595746e-74
51	"OUMVA"	25441.2358248184	-50870.4716496369	-50870.4300860545	-50836.7828174486	6	1500	220	28	3.43642385170295	1.43537867000372	1.00077434478398e-09	1.04284461489481e-09	1.94591014905531	33101980257937.9	2.71663427791727e-91	4.6212809095688e-78
52	"OUMVA"	24011.345093747	-48010.690187494	-48010.6486239116	-47977.0013553057	6	1700	140	26	3.27452271351204	0.610646793756417	1.00341204874137e-09	18.985452502031	1.94591014905531	205135185418.866	1.84883338448791e-123	1.94901485723603e-112
52	"OUMA"	146880.826858175	-293751.65371635	-293751.624042759	-293723.579689526	5	1.9e+09	2.8e+08	730000	0.135792339426315	0.332833534257648	1e-09	1e-09	-239979424.790446	608293.985468643	1.80641729893075	0.0365774687647236
53	"OUMVA"	25424.8806828679	-50837.7613657358	-50837.7198021534	-50804.0725335476	6	1700	63	7	3.36023339328709	1.30980916334819	1.00118854030275e-09	1.29461135023923e-05	1.94591014905531	512186283495870	4.02609454472743e-95	1.05971511730284e-80
53	"OUMA"	25601.5885131747	-51193.1770263495	-51193.147352759	-51165.1029995259	5	6e+09	8800000	-170	3.35470264346175	1.4601611483012	1e-09	1e-09	1.94591014905531	16508245478791.8	4.69637431638287e-88	3.98419732343653e-75
54	"OUMA"	25790.0899219074	-51570.1798438148	-51570.1501702243	-51542.1058169912	5	6.2e+09	1.1e+07	370	3.25941080387271	1.4411705073631	1e-09	1e-09	1.94591014905531	1053289079003.25	2.11745479370973e-85	1.14614336668129e-73
54	"OUMVA"	25815.7546251528	-51619.5092503056	-51619.4676867232	-51585.8204181173	6	1600	160	27	3.29857079775115	1.39198149115237	1.00055949044875e-09	1.21821410626174e-09	1.94591014905531	6973872108109.21	1.64467623454846e-89	5.89429153476374e-77
55	"OUMA"	25298.1115999177	-50586.2231998354	-50586.1935262449	-50558.1491730119	5	3.2e+08	8400000	450	3.32780315130902	1.10615034110195	1e-09	1e-09	1.94591014905531	679619689091.457	5.14987878586191e-102	1.79862313838349e-90
55	"OUMVA"	25524.8822765263	-51037.7645530526	-51037.7229894702	-51004.0757208643	6	1700	97	21	3.19618180241198	1.46367345178581e-09	1.01551849019439e-09	0.128989475933347	1.94591014905531	15455193979673495552	3.6276077776932e-150	2.88119068157586e-131
56	"OUMA"	25782.6971839245	-51555.394367849	-51555.3646942585	-51527.3203410255	5	5.8e+09	1.1e+07	330	3.42526464851495	1.40985767617209	1e-09	1e-09	1.94591014905531	464890323130.047	1.53651703176753e-91	3.67083701033167e-80
57	"OU1"	-1977.69263771226	3961.38527542452	3961.39713313203	3978.22969151865	3	6.5e+09	-7.9e+09	0	3.34693408362208	0	2.79486656724397	0	0.515346560599429	0.0145257209780312	0	0
57	"OUMA"	24963.1019482866	-49916.2038965733	-49916.1742229828	-49888.1298697497	5	6.1e+09	7.5e+07	1200	3.31497463427032	1.16463738387472	1e-09	1e-09	1.94591014905531	850193.378664095	3.11718198829238e-100	1.36193723426735e-94
58	"OUMVA"	25166.0146425302	-50320.0292850604	-50319.9877214781	-50286.3404528722	6	1600	180	28	3.37367955932431	1.23446957181379	1.01090534784955e-09	1.00677624275757e-09	1.94591014905531	24187995.347179	1.13096500464924e-99	1.40580880795337e-92
